amount,merchant_category,hour_of_day,day_of_week,device_type,location_type,account_age_days,category
88.70146770185029,5411,16,3,1,2,45,groceries
1825.1991197133402,8011,11,6,1,1,1232,healthcare
178.83872184198168,4121,18,4,1,1,1467,transport
658.9129524648002,8011,11,4,0,1,72,healthcare
672.1320458700177,5311,18,4,1,2,12,shopping
277.51583628223466,8011,16,6,1,2,1113,healthcare
104.53163482405579,4121,13,2,1,1,1515,transport
209.5138296550039,5812,18,5,1,1,918,dining
217.3114785418849,7832,19,6,1,1,1058,entertainment
644.8594561644281,4900,14,5,0,1,379,utilities
140.02010523023787,5411,15,5,1,1,558,groceries
100.9066860311884,4121,18,1,1,3,1295,transport
791.7529025551107,5311,12,5,0,1,1025,shopping
1560.1402136227625,8011,9,0,1,1,1346,healthcare
490.14708932857,4900,6,4,1,1,372,utilities
1613.8100915791124,8011,16,6,1,2,822,healthcare
283.3178782560197,5311,11,3,1,0,690,shopping
894.3976363252478,5311,14,0,1,1,491,shopping
817.1168986507711,8011,10,5,1,2,225,healthcare
248.40665445758256,5411,15,2,1,1,813,groceries
1847.8374814131412,8299,10,0,0,3,440,education
4912.1029201328,8299,10,6,1,1,618,education
969.9493826822753,4900,6,6,2,2,54,utilities
1578.831540698456,8011,15,5,1,2,383,healthcare
114.0648221772828,5812,13,0,1,3,1312,dining
194.2487948343332,4121,11,6,1,2,1051,transport
159.51167729492983,4121,11,0,2,1,106,transport
157.8491439756151,7832,20,5,1,3,697,entertainment
104.69838743504948,7832,18,1,1,3,1733,entertainment
193.1207072553324,7832,19,2,0,2,1541,entertainment
144.7897850584792,5411,9,5,1,1,667,groceries
223.281666680526,7832,19,5,1,3,501,entertainment
167.41280596428066,5812,17,4,1,1,355,dining
1138.4686509849048,8011,14,1,1,3,1474,healthcare
250.13068624602272,4900,12,2,1,3,1410,utilities
110.37122865708145,5812,20,5,0,3,836,dining
195.18016404733115,5812,19,1,1,2,611,dining
958.2955482038973,4900,10,0,1,2,1773,utilities
82.23625210139095,7832,18,3,1,2,814,entertainment
171.87601555910453,7832,20,6,1,2,1143,entertainment
83.98382024607349,5311,12,5,1,2,1680,shopping
1235.3990238131298,8299,15,5,2,1,1606,education
556.7486716192428,5311,17,5,2,1,1251,shopping
147.03030341022475,5812,20,4,1,2,1216,dining
355.9757955657969,5411,11,3,1,3,227,groceries
556.5659652317154,5311,14,2,1,2,468,shopping
182.68558907191763,5311,13,4,1,2,1368,shopping
259.13730539253925,5411,14,5,1,2,1705,groceries
320.6523034400952,5411,14,1,1,2,1393,groceries
239.29738144141567,7832,21,2,1,3,1541,entertainment
76.80387662415981,4121,14,3,1,2,1789,transport
166.0759513995284,5812,12,4,0,0,653,dining
53.97696201298544,5411,17,4,1,0,1342,groceries
1025.204338387506,8299,9,6,1,2,872,education
101.95210759397744,4121,6,0,1,3,178,transport
313.3038360278958,8299,15,3,1,2,843,education
578.7108958387763,4900,8,3,1,2,1262,utilities
2479.6652478332708,8299,14,5,1,0,218,education
252.87484600056368,7832,20,2,1,3,332,entertainment
176.10835209680764,4121,6,1,1,3,1175,transport
1618.4277693958343,8011,13,4,1,3,985,healthcare
123.9283130684797,4121,9,1,2,1,607,transport
1536.9115522026223,8299,10,3,1,1,657,education
425.0386806797642,5411,12,2,1,1,1724,groceries
27.914328920789472,4121,15,5,0,0,369,transport
280.78514295985974,5812,11,1,1,2,1073,dining
1942.4886721405678,8011,12,2,1,1,1028,healthcare
1874.626701736524,8011,12,0,1,1,292,healthcare
176.37935585843675,7832,18,3,1,3,1786,entertainment
393.0831915826088,4900,15,4,1,2,999,utilities
184.63711376648195,7832,20,2,1,1,62,entertainment
275.63156189281125,5812,11,2,1,2,1721,dining
1653.7898800607327,8011,12,5,1,3,347,healthcare
22.065819348940735,4121,13,1,1,2,1363,transport
54.67092791228471,7832,20,1,1,2,1200,entertainment
773.0573050148325,5311,14,5,1,3,1053,shopping
2714.51379956997,8299,10,3,1,2,1586,education
162.01080012015146,5812,14,1,0,3,104,dining
410.16348835230264,5411,17,2,2,1,557,groceries
156.77637461429006,7832,20,5,1,0,747,entertainment
282.54968240396255,5411,14,1,1,1,1209,groceries
111.82483755617373,4121,15,6,1,3,222,transport
752.1219898714659,4900,17,0,1,1,1713,utilities
159.12385969317927,4121,15,5,1,2,259,transport
63.20697066825331,5411,11,3,1,1,1528,groceries
73.96719237610603,5411,14,1,1,1,834,groceries
52.65265513511018,4121,8,3,1,1,131,transport
445.26136549517344,4900,18,5,1,1,978,utilities
299.09222619104673,7832,21,0,1,3,573,entertainment
293.1331433732072,5812,18,3,1,0,844,dining
57.17367903996758,4121,16,1,1,3,1500,transport
2118.920080148666,8299,12,4,1,0,463,education
221.08251239449228,7832,22,6,1,1,264,entertainment
102.74235779038327,5411,14,2,1,2,161,groceries
281.76531520601327,5311,10,5,0,1,54,shopping
1996.3286848088421,8299,11,3,0,1,1244,education
84.20780997205362,4121,17,1,1,3,1400,transport
451.4366545768404,8011,13,5,1,3,1019,healthcare
289.6790994818202,4900,18,4,0,1,1158,utilities
208.6181471836007,5311,12,4,1,1,1414,shopping
303.5925680728318,5411,11,6,1,1,270,groceries
438.77597803024514,5411,16,5,1,2,23,groceries
135.84898993405727,5311,18,3,1,2,166,shopping
3057.2790824759977,8299,14,3,1,1,319,education
155.60630635330318,7832,18,1,0,1,1458,entertainment
56.5052335127677,4121,6,6,1,3,1217,transport
875.211171148491,5311,10,2,1,2,698,shopping
1659.4207825457722,8011,16,0,1,2,1370,healthcare
141.12837317096455,8011,16,2,1,1,363,healthcare
61.24044685283915,7832,20,3,1,1,9,entertainment
87.3484262729211,4121,6,5,1,1,1148,transport
539.8058410478601,4900,14,3,1,0,153,utilities
312.6111816538204,4900,11,4,2,0,796,utilities
994.0787671178542,5311,18,4,1,2,842,shopping
1041.2724524825442,8299,15,6,0,1,131,education
576.3154915594996,8011,10,2,1,1,16,healthcare
132.02581392281456,4121,17,6,1,0,1763,transport
3527.1352642401025,8299,8,5,1,2,853,education
137.67819860008962,7832,20,4,1,2,897,entertainment
488.42923103647786,4900,9,2,1,1,1258,utilities
2851.5749041107306,8299,10,5,1,2,537,education
51.00191352995217,5812,20,0,1,1,1422,dining
415.71807836697064,5411,15,5,1,1,482,groceries
1054.6463471521274,8011,15,0,1,1,861,healthcare
3371.268659087912,8299,14,6,2,3,82,education
236.73964479025844,7832,22,4,0,3,1726,entertainment
627.3541995215871,5311,10,6,2,1,1217,shopping
296.84062719901925,5311,19,4,1,3,618,shopping
348.70167596928445,5311,13,0,0,0,273,shopping
2681.5806290029786,8299,8,5,1,2,306,education
201.40333647521146,7832,18,6,1,2,952,entertainment
72.02773970614008,5311,18,5,1,2,1184,shopping
720.2190113118693,5311,10,0,1,1,1661,shopping
169.09050496854366,4121,9,2,2,3,335,transport
1078.1483119014301,8299,14,6,1,1,881,education
406.37742044860926,4900,17,0,1,3,357,utilities
268.83669198480055,5812,19,0,1,2,683,dining
72.12800078088053,5812,12,6,1,3,1591,dining
3797.2593288204503,8299,13,4,0,1,1444,education
523.3286870266687,4900,10,6,2,3,1319,utilities
177.15966344086675,7832,22,2,1,2,1106,entertainment
182.40335299717293,5411,8,4,1,1,1287,groceries
1303.6498883875258,8011,15,0,1,1,680,healthcare
109.81285135051604,5411,14,4,2,2,1075,groceries
770.7434466023487,8299,13,0,2,1,1371,education
187.49475145304265,5812,17,5,1,0,1641,dining
818.4952874608092,5311,12,1,1,1,1794,shopping
85.97027348877106,4121,8,2,1,1,187,transport
60.498566920230225,4121,9,2,1,2,1497,transport
178.56259943419903,5411,10,6,1,1,224,groceries
223.41005769394002,5411,8,4,1,1,1440,groceries
536.5632238491138,8299,8,0,1,1,1576,education
207.62275490901433,7832,21,1,1,2,26,entertainment
99.38492152968885,5812,14,1,1,1,1717,dining
717.0812193255101,5311,12,3,1,1,1131,shopping
124.52567159048415,4121,7,6,0,1,874,transport
707.2703502298673,8299,11,6,1,3,537,education
1831.2683124843081,8299,11,4,2,2,1677,education
150.56874459883423,4121,13,3,1,1,1050,transport
98.39828740133326,5812,16,1,1,1,587,dining
688.6330660448791,8011,16,0,1,3,1020,healthcare
138.8232009843497,8011,12,4,1,0,1548,healthcare
1390.9301334377628,8011,16,4,1,1,747,healthcare
146.18373692625778,5311,13,6,1,1,358,shopping
1922.7830949239299,8011,13,0,1,3,1623,healthcare
107.72009232615643,4121,8,2,2,2,604,transport
765.1763906986599,4900,18,0,0,3,1536,utilities
840.9023180059196,5311,18,2,1,2,1820,shopping
505.6676008804531,5311,14,4,1,2,60,shopping
380.1868258192757,5311,10,0,0,2,717,shopping
44.85913226758919,4121,8,3,1,1,263,transport
158.30043700403223,5411,12,1,1,1,961,groceries
239.70042776783848,8011,10,1,2,2,693,healthcare
80.1638953514278,7832,19,0,1,1,1038,entertainment
4347.387819911131,8299,13,6,1,2,346,education
460.4605129436897,5411,12,6,1,1,224,groceries
365.1313683040428,4900,19,0,2,3,986,utilities
594.8347504852912,5311,13,5,1,2,164,shopping
1174.196872534112,8011,11,3,1,2,1482,healthcare
138.94365773735433,4121,16,3,1,2,288,transport
219.06142812752785,5812,17,5,0,1,1520,dining
233.94414050780813,5812,15,3,0,1,356,dining
174.1467794842978,5812,16,0,1,2,990,dining
222.5072457157344,5411,12,0,1,3,1556,groceries
131.78019398006072,4121,6,6,1,2,835,transport
61.52998025436266,4121,14,5,1,3,1345,transport
450.6794635053247,5411,11,6,1,1,507,groceries
188.80806773953844,7832,19,6,1,2,613,entertainment
887.6093643865596,4900,13,1,1,2,608,utilities
624.5165919100481,5311,15,5,2,1,1644,shopping
97.62868148985164,5812,18,4,1,1,982,dining
223.62731565899722,5311,17,2,1,1,1459,shopping
210.38181597487002,5812,13,6,1,1,566,dining
411.8071267329011,5311,10,1,1,1,393,shopping
127.08877447066371,4900,13,4,1,2,903,utilities
2266.400379170277,8299,9,2,1,1,1137,education
482.67962394677045,5411,13,3,1,2,115,groceries
120.81700939933027,5411,13,3,1,2,1622,groceries
66.58035995843322,5812,18,4,1,1,81,dining
199.7175471891241,4121,12,4,1,2,1601,transport
290.4311441116571,7832,20,0,1,3,394,entertainment
88.96690542154823,4121,13,5,1,1,490,transport
309.2201679851293,5311,14,5,1,1,172,shopping
238.709537475974,7832,20,4,0,3,25,entertainment
173.21946784983254,4121,14,1,1,2,1359,transport
551.5310271749504,5311,17,4,1,3,145,shopping
473.07899013489845,5411,14,5,1,3,1312,groceries
520.9509625927811,4900,10,3,1,1,1578,utilities
288.6045906724801,5411,9,5,1,1,66,groceries
263.18271701864165,5812,13,5,2,2,458,dining
167.42434694706816,5411,17,5,1,0,1503,groceries
3354.9458678249703,8299,9,0,1,1,766,education
95.82257542418934,4121,6,3,0,3,1813,transport
555.3813362694384,8011,13,4,1,2,1127,healthcare
91.32638946442412,7832,18,2,1,2,196,entertainment
3175.672940989178,8299,9,6,1,1,112,education
405.7048740356051,5411,11,4,1,0,760,groceries
250.9237741258587,5812,17,4,1,3,751,dining
257.6518612359334,5411,15,5,1,0,112,groceries
123.46693905365902,5812,12,1,1,1,1592,dining
108.61844156845072,4121,11,1,0,3,460,transport
603.1597189966442,5311,12,0,0,1,119,shopping
93.21344648642459,4121,7,2,1,3,33,transport
43.23616039521494,5812,19,6,0,1,1733,dining
961.8217695356948,5311,18,1,1,2,350,shopping
114.0104216152729,5812,12,5,1,2,140,dining
1656.3368505700732,8299,15,4,1,1,1677,education
969.4038182677066,8299,10,2,1,1,89,education
169.68849342130366,4121,12,0,2,3,128,transport
293.2767385399757,5411,11,6,0,2,1185,groceries
898.0072677521244,4900,19,2,2,2,27,utilities
67.45442581781163,4121,18,5,1,2,819,transport
1954.5587296504432,8011,14,5,1,2,957,healthcare
2463.925267041818,8299,13,0,1,3,1438,education
46.80354281746279,4121,17,3,1,2,273,transport
462.70689373129557,5411,12,1,1,0,1638,groceries
293.73970986059106,4900,15,2,1,3,604,utilities
299.7323954204315,7832,21,3,1,1,970,entertainment
114.21713287695299,7832,18,0,1,2,408,entertainment
694.2766547776129,5311,15,2,1,1,236,shopping
127.01931614249193,5812,20,6,2,3,1621,dining
139.1183622089059,5812,11,0,1,1,1369,dining
396.5208675846484,5411,14,2,1,3,937,groceries
57.99308469131546,7832,18,3,0,0,1807,entertainment
172.4275371817909,7832,18,2,1,3,1824,entertainment
410.1408075669617,4900,10,2,0,1,1646,utilities
245.44792859985196,5411,10,1,1,3,1253,groceries
90.90810063954066,5411,8,5,1,2,61,groceries
257.0357112692099,7832,18,1,1,3,340,entertainment
34.89478229485099,4121,17,0,1,1,155,transport
208.2919798668519,7832,18,5,1,1,1661,entertainment
160.85410390420515,4121,15,3,1,1,246,transport
80.91909388276105,5812,18,4,1,0,20,dining
404.4017993281015,5311,12,6,0,2,852,shopping
175.59383572048492,7832,22,5,1,1,1772,entertainment
421.3668285721046,8011,12,1,1,1,670,healthcare
104.84623295867702,7832,20,1,1,1,1508,entertainment
439.8119934851953,4900,14,3,1,1,40,utilities
144.51827308803115,5812,15,5,1,3,1394,dining
156.01816213902885,7832,22,0,1,1,686,entertainment
645.7585527265917,4900,17,4,1,3,274,utilities
625.256575533802,4900,9,5,1,3,1206,utilities
48.81178843531329,5812,12,3,1,1,1057,dining
121.40450459884235,5812,17,0,2,3,428,dining
167.36232142513867,4900,9,5,1,3,245,utilities
174.28454476875743,4121,16,3,1,1,190,transport
410.04527505479535,8011,16,4,1,3,48,healthcare
57.25501058097858,5311,18,2,1,2,1743,shopping
185.810500625363,4121,13,3,1,1,30,transport
4049.289120575926,8299,8,4,1,0,57,education
125.64987786052012,4121,15,6,1,1,1063,transport
3263.1316581747838,8299,8,0,1,0,1020,education
163.89519840168072,5311,17,5,1,3,1415,shopping
181.29408925682833,7832,18,5,1,3,149,entertainment
55.47244076603604,4121,9,6,1,2,1739,transport
342.0545863641834,5411,17,2,1,2,1760,groceries
110.33126760445805,5411,17,2,1,3,830,groceries
159.28118358944334,7832,20,2,1,3,1270,entertainment
271.5128170785212,5812,17,3,1,1,233,dining
137.7130181582152,7832,18,5,2,2,1020,entertainment
116.94166788471256,7832,22,3,1,2,376,entertainment
298.1355620574456,5812,15,0,1,3,431,dining
46.42248375617156,4121,10,4,1,0,184,transport
82.22566417995107,4121,7,3,1,1,1697,transport
482.55270055156547,5311,10,2,0,3,377,shopping
99.85587360213118,4121,6,5,1,2,427,transport
1466.4886811752187,8299,9,4,1,1,398,education
133.96003397249103,8011,13,5,1,1,262,healthcare
100.90479355169226,4121,17,5,1,0,274,transport
235.55381618623517,7832,20,2,1,2,1298,entertainment
256.09830391682226,5411,14,1,2,2,1563,groceries
719.7319505280317,5311,10,1,1,1,332,shopping
231.0299362414176,5411,15,6,1,2,1007,groceries
299.37195876255043,5812,17,2,1,1,1714,dining
134.47593135252765,5411,10,0,1,1,1322,groceries
89.1902100898336,5812,19,5,2,1,1493,dining
998.2374632176893,5311,12,2,1,1,1193,shopping
161.9220227485144,7832,20,0,1,0,1112,entertainment
104.50914072610644,7832,19,2,1,1,854,entertainment
30.496032645733887,5812,16,0,1,3,934,dining
149.01106525244543,4121,14,4,1,2,1465,transport
219.54748406589943,7832,22,0,2,2,1320,entertainment
165.0178253575452,5411,9,6,1,1,1376,groceries
402.30172048228195,8299,15,6,1,1,1348,education
125.81506874967732,4121,6,2,1,0,694,transport
250.44892813912202,5812,12,4,1,2,1163,dining
886.1334528138113,8011,15,1,1,2,612,healthcare
125.93098960247976,8011,16,2,1,2,546,healthcare
364.1708316903152,5311,15,5,1,1,1517,shopping
93.7830345834659,5411,8,6,1,2,292,groceries
184.53195766362597,5812,20,6,2,3,576,dining
202.52134997559952,7832,21,5,1,3,1804,entertainment
406.4321273894775,8011,13,2,1,3,1425,healthcare
156.05966694622353,7832,19,6,0,3,1044,entertainment
294.2218804686332,4900,7,5,1,0,1253,utilities
811.2167552643664,5311,16,2,0,3,1490,shopping
144.92014948689672,4121,17,4,1,1,1590,transport
22.709951105732213,4121,7,5,1,2,33,transport
109.34237451224746,4121,10,2,1,2,1679,transport
161.80171763234193,7832,19,0,1,1,1789,entertainment
1462.4810857264804,8011,11,2,2,0,401,healthcare
1755.3366367271874,8011,12,1,1,1,46,healthcare
280.3930890849338,5812,17,6,1,1,1402,dining
90.4033628861746,7832,22,6,1,1,430,entertainment
1682.558637825799,8011,15,0,1,1,386,healthcare
45.87869749135879,5812,12,3,0,1,468,dining
60.164210073514774,4121,12,0,1,3,788,transport
996.4104086883016,4900,13,1,2,2,1312,utilities
712.2291162768934,5311,11,6,1,2,921,shopping
72.25862317339427,4121,16,6,1,1,1520,transport
42.358336652426964,4121,9,3,2,1,1702,transport
925.0982387997574,8011,8,6,0,2,517,healthcare
55.10217234778255,4121,18,2,1,2,1052,transport
206.16191788867127,7832,21,2,1,2,1140,entertainment
183.50352109647798,7832,18,5,1,0,1555,entertainment
135.17430585799036,4900,19,3,1,0,615,utilities
271.2963763559265,5311,18,1,1,1,702,shopping
1370.5474601683288,8299,11,6,1,1,715,education
231.86520905157238,5411,11,3,2,3,1427,groceries
477.7118421869865,4900,11,4,1,1,1284,utilities
56.244148371592566,7832,20,5,2,2,488,entertainment
1356.6642711898885,8011,13,5,2,0,265,healthcare
231.8953248771562,7832,21,2,1,2,1221,entertainment
111.30436305167409,4121,17,4,1,1,886,transport
397.74049250418955,4900,6,5,1,1,169,utilities
81.65284310574192,5812,15,5,1,3,1455,dining
1169.7225085276943,8299,11,1,0,1,1767,education
1439.6548373058874,8299,8,3,1,3,703,education
34.19474080464587,4121,13,0,1,0,704,transport
3744.6050906626015,8299,13,2,1,2,1132,education
2794.9871088976984,8299,12,4,1,1,923,education
476.0407423599509,4900,10,5,1,0,726,utilities
383.5328978924672,8011,15,3,0,1,751,healthcare
43.553706663427775,5812,20,3,1,1,1346,dining
128.11021409179298,7832,21,0,1,0,1554,entertainment
429.15667803875783,5411,11,3,1,2,1562,groceries
336.2831718346463,8299,13,0,2,1,1062,education
303.3384501770475,4900,18,1,1,2,791,utilities
1748.1642406757862,8011,12,3,1,2,823,healthcare
170.7459905288515,4121,12,4,1,3,1248,transport
206.82761244708223,5812,11,4,1,2,297,dining
80.7469450916149,5311,19,0,1,2,700,shopping
61.413915521498595,4121,16,0,1,1,1094,transport
535.1223321205835,8299,11,6,2,3,843,education
736.7586652602805,5311,14,6,1,2,1180,shopping
229.87709069977032,5812,19,4,1,1,1719,dining
429.1412255136671,5411,13,3,1,3,1512,groceries
997.3051400617653,5311,17,3,1,2,1602,shopping
288.4008563504476,5411,13,3,1,1,330,groceries
431.5397117965541,5411,9,5,1,1,1504,groceries
550.5071975711911,4900,17,1,1,2,318,utilities
191.82697407045086,4121,15,5,1,2,1519,transport
1318.4884624387928,8011,9,4,1,3,38,healthcare
462.82703196155643,5411,14,4,1,3,1095,groceries
1507.594939772939,8011,9,6,1,2,143,healthcare
123.3002698228907,4900,7,5,1,2,1339,utilities
564.5394566097564,5311,15,6,2,0,84,shopping
106.76954518364708,5411,13,4,1,2,258,groceries
4545.811663065261,8299,9,5,1,1,999,education
179.19709883648093,5411,12,0,1,1,1484,groceries
309.3782559110764,5411,14,3,1,1,150,groceries
154.73724744499677,4900,13,4,1,1,1690,utilities
150.47913356613677,4121,18,2,1,1,93,transport
117.86282539787172,4121,9,5,1,2,365,transport
52.229435397352404,7832,20,5,1,2,1660,entertainment
131.6031095533144,4121,14,2,1,1,1537,transport
291.8687070601,7832,19,3,2,1,1048,entertainment
74.32527656327125,4121,16,3,1,2,604,transport
431.14080653825346,5311,14,5,1,1,1184,shopping
567.9360023401164,5311,10,4,1,2,82,shopping
600.7980538255252,5311,12,4,0,1,1284,shopping
208.56086704970713,7832,21,5,1,1,1727,entertainment
110.73784668510818,7832,18,4,1,3,272,entertainment
33.82808818788312,4121,16,3,1,2,601,transport
141.2052690243342,5411,12,0,1,1,382,groceries
486.7228182432497,5311,16,6,1,2,556,shopping
190.2155710490681,4121,8,5,1,1,150,transport
94.33460397819023,5411,10,1,1,0,668,groceries
59.325337265429376,4121,18,3,0,3,819,transport
278.9595481392133,5411,12,5,1,2,82,groceries
307.6486845728931,5411,8,3,0,1,1792,groceries
465.66327115497756,5311,13,5,1,2,139,shopping
65.51810914182832,5812,20,4,2,0,626,dining
273.93030562539036,5411,10,5,1,1,1099,groceries
559.1546921197248,4900,17,5,1,3,138,utilities
539.7704726338621,8011,9,5,1,2,1427,healthcare
139.47373899385107,7832,20,4,1,1,956,entertainment
199.5899220552032,5411,16,2,1,0,1666,groceries
111.44980441509547,4121,18,2,1,3,564,transport
