user_id,tx_count_30d,tx_count_trend,days_since_last_tx,voucher_redemption_count_30d,days_since_last_redemption,avg_tx_amount_30d,notification_read_rate,wallet_balance_trend,login_frequency_30d,session_count_30d,unique_merchants_30d,has_savings_goal,has_active_autopay,account_age_days,region_encoded,is_churned
USR_03888,19,0.7308,20,2,35,1238.25,0.7584,-0.24,15,19,6,0,0,193,7,0
USR_03889,17,0.7083,13,2,25,1121.84,0.8936,-0.169,14,14,5,0,1,994,6,0
USR_03890,1,0.125,24,0,80,428.63,0.7472,0.0494,1,5,0,0,0,693,4,0
USR_03891,19,0.7308,16,2,28,2058.26,0.4486,0.0047,16,19,6,1,0,1113,12,0
USR_03892,17,0.5667,16,2,38,203.79,0.4563,0.238,14,17,5,0,0,540,0,0
USR_03893,8,0.381,7,1,9,1572.57,0.4116,0.2033,7,7,2,0,0,265,0,0
USR_03894,10,0.4762,20,1,9,605.75,0.1379,-0.2291,8,11,3,0,0,742,3,0
USR_03895,7,0.4667,14,0,157,282.29,0.4805,-0.324,6,7,2,0,0,1117,6,0
USR_03896,19,0.95,19,2,19,574.08,0.9584,-0.4942,15,18,6,0,0,653,5,0
USR_03897,6,0.5455,18,0,188,2988.06,0.4547,-0.0001,5,8,2,1,0,50,0,0
USR_03898,14,0.875,11,1,14,4957.59,0.5356,0.5425,11,11,4,0,1,385,13,0
USR_03899,17,1.0,11,2,23,356.76,0.4576,-0.0625,14,17,5,0,0,1112,2,0
USR_03900,17,0.6538,9,2,41,644.73,0.3595,-0.0062,14,18,5,0,0,636,2,0
USR_03901,15,0.7895,11,2,13,573.2,0.462,0.0771,13,16,5,1,1,1143,5,0
USR_03902,25,0.9615,25,3,6,655.08,0.829,0.0052,21,25,8,0,0,625,12,0
USR_03903,15,0.8333,10,2,9,2440.52,0.9092,-0.365,12,13,5,0,1,44,6,0
USR_03904,10,1.0,3,1,26,486.53,0.7049,-0.2067,9,12,3,0,0,1051,13,0
USR_03905,8,0.8889,24,1,42,355.83,0.448,-0.075,7,11,2,0,0,922,1,0
USR_03906,9,0.5625,6,1,41,466.07,0.6662,0.4725,8,9,3,0,0,866,5,0
USR_03907,19,0.6552,11,2,12,572.58,0.8167,0.3609,15,16,6,0,0,1165,10,0
USR_03908,4,0.2667,6,0,111,1231.54,0.8654,-0.343,3,6,1,0,0,259,4,0
USR_03909,7,0.5833,17,1,28,735.52,0.6697,0.4017,6,6,2,1,1,1089,2,0
USR_03910,17,0.6071,7,2,10,1132.62,0.588,0.5232,14,18,5,0,1,302,13,0
USR_03911,9,0.9,29,1,28,1551.37,0.7245,0.1333,8,9,3,0,1,1165,0,0
USR_03912,11,0.9167,12,1,39,531.11,0.6074,-0.1809,9,9,3,0,0,253,3,0
USR_03913,8,0.6667,0,1,25,628.95,0.904,0.0202,6,6,2,0,0,673,11,0
USR_03914,10,0.5263,16,1,33,985.18,0.7111,0.4709,8,12,3,0,1,953,12,0
USR_03915,25,0.9259,6,3,32,406.26,0.9428,-0.3389,21,25,8,0,0,121,13,0
USR_03916,22,1.0,10,2,7,689.16,0.8797,-0.1238,18,19,7,0,1,108,11,0
USR_03917,4,0.3333,27,0,152,1551.29,0.853,0.121,4,8,1,0,1,1024,0,0
USR_03918,14,0.7,5,1,11,733.43,0.8183,-0.105,12,14,4,0,0,100,12,0
USR_03919,15,0.7143,21,2,38,1845.1,0.6173,-0.5056,12,15,5,0,0,748,3,0
USR_03920,3,0.3333,20,0,149,320.92,0.5271,-0.3465,2,4,1,1,1,1127,6,0
USR_03921,4,0.2222,11,0,167,871.75,0.7157,-0.411,3,6,1,0,1,749,3,0
USR_03922,18,0.9474,13,2,12,1056.19,0.9885,-0.1335,15,19,6,1,0,592,10,0
USR_03923,2,0.1818,2,0,78,856.91,0.7296,0.5406,1,1,0,0,0,518,5,0
USR_03924,7,0.3889,14,1,17,528.29,0.6194,0.4155,6,6,2,1,0,776,10,0
USR_03925,12,0.5217,15,1,24,207.03,0.3458,0.0108,10,11,4,0,1,699,1,0
USR_03926,1,0.5,17,0,128,1627.24,0.7515,0.1943,1,1,0,1,0,617,1,0
USR_03927,9,0.6429,23,1,17,215.14,0.8383,0.0529,8,9,3,1,1,209,3,0
USR_03928,11,0.44,27,1,20,228.45,0.4382,-0.0576,9,13,3,1,0,805,0,0
USR_03929,13,0.5417,12,1,9,1058.92,0.3613,0.0113,11,11,4,0,1,895,7,0
USR_03930,6,0.3158,26,0,190,495.04,0.7419,-0.0967,5,8,2,0,0,859,2,0
USR_03931,8,0.4211,25,1,15,746.15,0.4427,-0.3816,6,10,2,0,0,117,4,0
USR_03932,15,0.9375,9,2,32,238.33,0.7714,0.0091,13,17,5,0,0,852,0,0
USR_03933,17,0.5484,8,2,29,839.84,0.3581,-0.2399,14,18,5,0,0,883,0,0
USR_03934,11,0.4783,16,1,5,1298.5,0.7252,-0.1551,9,11,3,0,1,244,5,0
USR_03935,2,0.1818,14,0,55,190.76,0.5348,0.138,1,4,0,1,1,1023,2,0
USR_03936,4,1.0,11,0,62,813.83,0.3311,-0.478,4,6,1,0,0,642,1,0
USR_03937,18,0.5806,2,2,8,1369.02,0.6976,-0.3337,15,15,6,1,1,582,1,0
USR_03938,10,0.4348,23,1,28,228.8,0.3229,-0.0032,9,13,3,0,1,875,1,0
USR_03939,6,0.3158,15,0,115,746.82,0.6263,-0.3558,5,9,2,1,0,626,5,0
USR_03940,17,0.8095,5,2,22,693.09,0.1182,-0.1933,14,17,5,0,0,667,0,0
USR_03941,13,0.5,25,1,6,884.83,0.5016,0.2561,11,14,4,0,1,395,2,0
USR_03942,11,1.0,27,1,36,534.85,0.3688,-0.0843,9,12,3,0,1,1115,6,0
USR_03943,2,0.2,4,0,77,207.42,0.7466,-0.2267,2,2,0,0,0,1164,4,0
USR_03944,11,0.5,15,1,15,484.06,0.3735,0.235,9,10,3,1,1,182,5,0
USR_03945,5,0.625,18,0,195,426.44,0.6915,-0.5209,4,7,1,1,0,887,1,0
USR_03946,16,0.5333,7,2,32,630.01,0.3524,-0.4376,13,14,5,0,0,57,12,0
USR_03947,11,0.5789,9,1,7,1744.28,0.6257,-0.4138,9,9,3,1,0,461,3,0
USR_03948,17,0.8947,11,2,21,202.53,0.444,-0.2048,14,16,5,0,0,1164,2,0
USR_03949,17,0.5667,10,2,17,1434.44,0.6143,-0.4727,14,15,5,1,1,234,12,0
USR_03950,8,0.8889,20,1,5,2736.8,0.4427,0.5518,7,9,2,0,0,471,6,0
USR_03951,18,0.5625,0,2,8,2606.05,0.3084,-0.7802,15,15,6,1,1,286,5,0
USR_03952,5,0.2632,19,0,42,2786.38,0.4796,0.1235,4,7,1,1,0,882,11,0
USR_03953,9,0.3913,15,1,30,775.97,0.5639,-0.1235,8,11,3,1,0,572,0,0
USR_03954,13,0.7647,22,1,13,704.7,0.0797,0.0171,11,12,4,0,0,723,10,0
USR_03955,10,0.625,29,1,1,156.56,0.4629,-0.1727,8,10,3,0,0,1132,6,0
USR_03956,18,0.6207,12,2,7,558.96,0.9412,-0.0707,15,15,6,0,0,639,2,0
USR_03957,4,0.25,4,0,176,1646.0,0.9121,-0.2995,3,5,1,0,1,888,1,0
USR_03958,20,0.8696,13,2,33,213.39,0.5307,0.3541,16,20,6,0,1,144,0,0
USR_03959,8,0.5333,7,1,8,334.28,0.8166,-0.3962,7,11,2,1,1,281,12,0
USR_03960,14,0.7368,15,1,31,726.08,0.2584,-0.0492,11,11,4,0,0,1137,0,0
USR_03961,13,0.5652,6,1,28,177.1,0.6596,0.7159,11,14,4,0,0,1035,1,0
USR_03962,11,0.5,0,1,3,2860.46,0.4255,0.2348,9,12,3,0,0,798,7,0
USR_03963,0,0.0,171,0,188,1061.0,0.5008,-0.3718,0,2,0,0,0,472,7,1
USR_03964,16,0.5517,9,2,7,875.31,0.7624,0.3819,13,17,5,0,0,263,0,0
USR_03965,6,0.6,5,0,99,1270.69,0.1459,0.0937,5,5,2,0,0,1026,10,0
USR_03966,5,0.3125,0,0,39,507.24,0.9672,-0.1371,4,4,1,0,0,948,4,0
USR_03967,8,0.5714,28,1,37,832.12,0.5374,0.2386,6,10,2,1,0,312,10,0
USR_03968,23,0.9583,25,3,38,304.43,0.809,0.3962,19,21,7,0,1,720,0,0
USR_03969,13,0.7647,20,1,40,104.24,0.3935,-0.2217,11,15,4,0,0,753,0,0
USR_03970,15,0.5556,11,2,39,648.09,0.6446,-0.1396,12,12,5,0,0,588,6,0
USR_03971,13,0.6842,18,1,16,2358.26,0.7396,-0.1517,11,13,4,1,0,1114,0,0
USR_03972,6,0.3529,16,0,154,2539.45,0.5781,0.1676,5,9,2,1,1,175,4,0
USR_03973,10,0.5,0,1,26,571.93,0.8429,0.2645,8,12,3,0,1,331,0,0
USR_03974,7,0.5385,27,1,41,533.12,0.4454,0.1907,6,10,2,1,0,141,9,0
USR_03975,19,0.8636,14,2,30,191.64,0.6441,-0.2908,16,17,6,0,1,840,11,0
USR_03976,18,0.6429,13,2,27,1555.87,0.7962,0.567,15,17,6,1,0,783,10,0
USR_03977,16,0.6154,24,2,34,933.09,0.6931,-0.2486,13,13,5,0,1,1185,13,0
USR_03978,22,0.8462,21,2,38,571.76,0.3444,0.0795,18,18,7,0,0,664,12,0
USR_03979,13,0.9286,15,1,24,137.29,0.7476,-0.0541,11,12,4,1,0,206,3,0
USR_03980,3,0.375,25,0,62,157.25,0.2566,-0.3165,2,5,1,0,0,557,3,0
USR_03981,10,1.0,22,1,26,737.72,0.6137,0.073,8,11,3,0,1,133,11,0
USR_03982,5,0.3125,17,0,177,193.63,0.9403,0.0226,4,4,1,0,0,814,12,0
USR_03983,7,0.7,20,1,35,1023.04,0.7076,0.2106,6,6,2,0,1,818,13,0
USR_03984,10,0.6667,4,1,32,1063.73,0.7864,-0.0112,8,12,3,1,0,1033,8,0
USR_03985,8,0.7273,27,1,24,232.36,0.5345,0.0698,6,10,2,0,1,427,1,0
USR_03986,20,0.6061,26,2,39,691.37,0.8807,0.5423,17,17,6,0,1,392,12,0
USR_03987,2,0.1429,10,0,69,313.83,0.3424,-0.0553,2,6,0,1,0,113,12,0
USR_03988,4,0.2222,1,0,162,1412.46,0.3769,-0.4932,4,8,1,0,0,515,6,0
USR_03989,4,0.2667,24,0,165,5000.0,0.6324,0.2795,3,3,1,0,0,586,10,0
USR_03990,21,0.9545,15,2,14,604.78,0.7539,0.2601,17,20,7,1,0,912,5,0
USR_03991,4,0.3077,7,0,38,2169.38,0.29,-0.421,4,5,1,0,0,911,12,0
USR_03992,12,0.6667,29,1,43,1513.63,0.71,-0.3675,10,11,4,1,1,194,0,0
USR_03993,11,0.5238,16,1,19,625.12,0.6375,-0.1516,9,12,3,0,0,363,10,0
USR_03994,3,0.2308,6,0,58,1018.05,0.9062,-0.2778,3,4,1,0,0,628,0,0
USR_03995,3,0.25,18,0,105,241.66,0.199,-0.1058,2,6,1,0,0,422,2,0
USR_03996,3,0.25,22,0,75,742.62,0.4475,-0.0906,2,2,1,0,1,59,0,0
USR_03997,16,0.5714,13,2,28,523.22,0.542,-0.0295,13,17,5,0,0,1019,4,0
USR_03998,22,0.6286,20,2,2,1973.63,0.6072,0.3813,18,20,7,0,0,885,1,0
USR_03999,8,0.5,3,1,24,402.94,0.3794,0.6284,6,6,2,0,0,638,13,0
USR_04000,9,1.0,8,1,9,286.17,0.6063,-0.3765,8,8,3,1,1,401,4,0
USR_04001,0,0.5,89,0,74,295.13,0.6442,0.0328,0,1,0,0,0,1015,11,0
USR_04002,16,1.0,3,2,27,1318.87,0.3165,0.3287,14,17,5,0,0,71,2,0
USR_04003,10,0.4545,5,1,21,574.12,0.3401,0.3706,8,9,3,1,1,552,0,0
USR_04004,4,0.4,16,0,94,172.93,0.8945,-0.435,3,5,1,0,0,967,9,0
USR_04005,19,0.7308,14,2,4,1497.68,0.4972,0.0005,16,17,6,1,0,1144,7,0
USR_04006,9,0.6923,10,1,17,198.66,0.4992,0.2753,7,8,3,0,0,324,4,0
USR_04007,18,0.5806,0,2,37,428.9,0.5748,-0.2513,15,17,6,0,1,791,10,0
USR_04008,12,0.8,11,1,15,561.96,0.3838,-0.1865,10,13,4,0,1,251,10,0
USR_04009,22,0.6286,14,2,3,276.82,0.8787,0.28,18,20,7,1,0,165,5,0
USR_04010,5,0.3333,29,0,169,171.15,0.5602,-0.1414,4,4,1,1,1,443,13,0
USR_04011,12,0.7059,11,1,44,1275.03,0.3947,0.1817,10,13,4,1,0,1065,7,0
USR_04012,14,0.6087,15,1,41,1120.44,0.3807,0.5119,11,14,4,1,0,836,6,0
USR_04013,14,0.5185,0,1,43,694.4,0.0534,0.0667,11,11,4,1,1,602,2,0
USR_04014,8,1.0,5,1,18,890.93,0.624,-0.1029,6,9,2,0,1,360,0,0
USR_04015,8,1.0,18,1,39,170.57,0.8247,0.1981,7,7,2,0,1,195,1,0
USR_04016,4,0.6667,14,0,92,1009.85,0.8935,0.1307,3,6,1,0,0,346,8,0
USR_04017,16,0.64,9,2,3,926.01,0.5288,-0.1475,14,17,5,0,0,208,7,0
USR_04018,2,0.2222,11,0,48,947.54,0.7204,0.0296,1,1,0,0,0,248,2,0
USR_04019,8,0.4444,17,1,1,944.87,0.7279,0.2365,7,11,2,1,0,834,5,0
USR_04020,2,0.25,12,0,135,1473.49,0.8503,0.0808,2,3,0,0,0,185,1,0
USR_04021,4,0.25,26,0,47,606.19,0.5417,-0.2642,3,5,1,0,0,85,1,0
USR_04022,13,0.65,6,1,8,699.5,0.669,0.246,11,12,4,0,0,664,12,0
USR_04023,6,0.4615,25,0,87,228.63,0.4374,-0.0605,5,9,2,0,0,365,3,0
USR_04024,19,0.7308,27,2,7,1151.18,0.4226,-0.0939,16,17,6,0,0,562,1,0
USR_04025,1,0.25,15,0,195,389.58,0.3039,-0.4879,1,1,0,0,1,193,4,0
USR_04026,8,0.3636,5,1,9,412.66,0.8641,0.4073,6,9,2,1,1,275,3,0
USR_04027,4,1.0,14,0,126,479.54,0.5299,0.1648,3,4,1,0,0,546,7,0
USR_04028,6,1.0,27,0,51,282.07,0.6706,-0.1162,5,7,2,1,0,837,13,0
USR_04029,16,0.6957,15,2,38,610.81,0.5214,0.1904,13,17,5,1,0,514,5,0
USR_04030,7,0.4118,18,1,12,1286.08,0.4897,0.3358,6,6,2,0,1,663,5,0
USR_04031,9,0.6,11,1,44,273.3,0.7128,0.2663,8,12,3,0,0,640,2,0
USR_04032,11,0.5,17,1,16,656.38,0.8422,-0.1011,9,10,3,0,0,344,5,0
USR_04033,4,0.4444,8,0,173,1133.57,0.6129,-0.2843,3,5,1,1,0,357,2,0
USR_04034,14,0.8235,7,1,12,91.46,0.4332,-0.1669,11,13,4,0,0,528,0,0
USR_04035,10,0.5263,4,1,4,2932.04,0.6225,0.1077,8,12,3,0,0,67,10,0
USR_04036,17,0.85,20,2,25,459.62,0.4552,-0.3874,14,16,5,0,0,831,3,0
USR_04037,11,0.6111,27,1,44,314.83,0.4687,0.5414,9,13,3,1,1,748,4,0
USR_04038,11,0.55,10,1,32,709.98,0.8888,0.0983,9,9,3,0,1,388,0,0
USR_04039,11,0.9167,1,1,3,387.63,0.6981,0.323,9,11,3,0,0,467,10,0
USR_04040,19,0.8636,12,2,36,628.59,0.7488,-0.2672,16,18,6,0,1,414,0,0
USR_04041,18,1.0,10,2,35,365.32,0.5501,0.048,15,16,6,0,0,792,3,0
USR_04042,20,0.8696,18,2,42,1638.45,0.4705,-0.1747,17,21,6,1,0,918,10,0
USR_04043,4,0.2353,4,0,41,5000.0,0.9648,-0.5418,3,4,1,1,1,157,3,0
USR_04044,20,1.0,23,2,18,1186.05,0.8295,0.1819,17,20,6,0,0,513,12,0
USR_04045,2,0.1538,1,0,173,780.28,0.7243,0.3802,2,4,0,1,1,46,1,0
USR_04046,10,0.8333,11,1,43,427.67,0.447,0.715,8,10,3,0,0,559,7,0
USR_04047,8,0.5714,5,1,17,1554.63,0.3441,0.0899,7,7,2,0,1,320,13,0
USR_04048,6,1.0,26,0,40,359.76,0.1988,-0.1236,5,7,2,0,1,422,4,0
USR_04049,15,0.6818,13,2,28,858.23,0.4864,0.272,12,13,5,0,0,564,7,0
USR_04050,6,0.3158,27,0,125,438.75,0.7667,-0.2117,5,9,2,1,1,408,3,0
USR_04051,12,0.9231,16,1,22,243.43,0.8058,-0.1761,10,12,4,1,0,491,8,0
USR_04052,11,0.7333,22,1,39,560.92,0.463,-0.0212,9,10,3,1,1,924,12,0
USR_04053,9,0.75,26,1,31,302.4,0.4112,-0.2753,7,8,3,1,0,978,7,0
USR_04054,12,0.5455,24,1,8,2165.65,0.2974,-0.2636,10,11,4,0,0,36,12,0
USR_04055,13,0.52,20,1,5,363.84,0.4381,0.4579,11,12,4,0,0,472,5,0
USR_04056,19,0.8261,23,2,28,599.35,0.5303,-0.2627,16,18,6,0,1,1020,5,0
USR_04057,2,0.6667,24,0,120,395.6,0.5949,0.173,2,6,0,0,0,650,2,0
USR_04058,2,0.1333,20,0,115,247.58,0.2331,-0.2507,2,3,0,1,1,270,7,0
USR_04059,5,0.8333,16,0,148,1150.03,0.8794,-0.0448,4,7,1,1,0,724,11,0
USR_04060,12,0.5,15,1,42,616.66,0.8371,0.1073,10,14,4,1,1,199,6,0
USR_04061,8,0.5,6,1,0,4335.49,0.0897,0.0347,7,10,2,1,1,55,1,0
USR_04062,9,0.45,17,1,42,1537.58,0.4475,-0.2512,8,9,3,1,0,769,4,0
USR_04063,22,0.6471,25,3,29,703.48,0.1526,0.268,18,22,7,1,0,632,8,0
USR_04064,1,0.0909,25,0,57,892.11,0.5159,0.0373,1,3,0,1,0,915,12,0
USR_04065,6,0.5455,14,0,133,618.91,0.8132,-0.511,5,7,2,1,0,433,0,0
USR_04066,12,0.75,14,1,16,292.41,0.1923,0.2737,10,13,4,0,1,1029,0,0
USR_04067,2,0.1818,23,0,160,210.7,0.7383,0.0224,1,3,0,0,1,522,3,0
USR_04068,20,0.7407,29,2,26,285.88,0.797,-0.0481,17,21,6,0,1,893,0,0
USR_04069,28,0.6829,0,3,43,1938.99,0.721,0.0776,23,24,9,1,0,147,13,0
USR_04070,3,0.2143,21,0,198,817.04,0.602,-0.5046,2,4,1,0,1,143,3,0
USR_04071,6,0.3158,13,0,97,1022.23,0.3914,-0.2435,5,9,2,0,0,945,4,0
USR_04072,12,0.7059,6,1,26,1248.53,0.662,0.0534,10,10,4,1,1,1005,1,0
USR_04073,16,0.6957,10,2,24,566.75,0.7652,-0.2995,13,16,5,0,1,1132,3,0
USR_04074,8,0.381,29,1,37,409.75,0.5874,0.2097,7,7,2,1,0,409,13,0
USR_04075,21,0.84,8,2,23,3346.84,0.7547,-0.3833,17,20,7,0,0,56,4,0
USR_04076,20,0.625,15,2,36,1017.05,0.6479,-0.0482,16,19,6,1,0,1176,0,0
USR_04077,16,0.6667,20,2,20,175.65,0.8372,0.4102,13,14,5,0,0,733,1,0
USR_04078,15,0.7143,7,2,7,163.34,0.4777,-0.2607,12,13,5,0,1,319,13,0
USR_04079,7,0.35,24,0,197,1211.98,0.5986,0.0036,6,6,2,0,0,923,13,0
USR_04080,11,0.7857,2,1,28,328.08,0.884,-0.2749,9,13,3,0,0,1087,1,0
USR_04081,9,0.4737,25,1,15,599.33,0.8667,-0.4636,8,11,3,0,0,363,5,0
USR_04082,5,0.5,20,0,57,115.55,0.5185,0.1842,4,8,1,1,1,930,0,0
USR_04083,16,0.5333,24,2,10,459.2,0.8716,-0.0154,13,15,5,1,0,951,5,0
USR_04084,8,0.5,2,1,19,1379.93,0.8782,0.0213,6,7,2,0,0,616,0,0
USR_04085,3,0.2727,24,0,119,433.45,0.5883,0.0889,3,6,1,0,1,769,10,0
USR_04086,6,0.6,8,0,186,260.82,0.6131,-0.2503,5,9,2,1,0,345,12,0
USR_04087,13,1.0,25,1,14,547.06,0.3552,-0.3628,10,10,4,1,0,1117,0,0
USR_04088,24,0.6316,10,3,3,683.91,0.4701,0.0552,20,22,8,0,1,1180,3,0
USR_04089,7,0.5385,20,1,36,501.76,0.1358,0.444,6,10,2,1,1,1177,0,0
USR_04090,12,0.5714,29,1,15,188.16,0.5977,0.0954,10,10,4,1,1,892,2,0
USR_04091,18,0.5806,22,2,12,911.14,0.6321,-0.4243,15,18,6,0,0,79,0,0
USR_04092,15,0.75,2,2,33,420.28,0.715,0.8816,13,15,5,0,0,458,1,0
USR_04093,6,1.0,6,0,182,764.68,0.6125,-0.3707,5,8,2,1,0,550,13,0
USR_04094,14,0.56,3,1,22,304.57,0.8241,-0.5495,11,14,4,0,0,1153,0,0
USR_04095,13,0.5909,28,1,12,1802.11,0.5198,0.528,10,13,4,0,1,669,10,0
USR_04096,4,0.3077,9,0,66,1176.17,0.5025,-0.244,3,5,1,0,0,657,0,0
USR_04097,13,0.7222,15,1,24,498.83,0.5597,-0.1486,11,12,4,0,0,201,4,0
USR_04098,18,0.5806,17,2,14,848.42,0.7668,0.3479,15,18,6,1,1,958,3,0
USR_04099,8,0.5714,7,1,13,2461.66,0.7242,0.5004,7,7,2,1,1,423,12,0
USR_04100,2,1.0,11,0,125,1702.84,0.9664,-0.0545,2,5,0,1,0,137,1,0
USR_04101,17,0.68,13,2,28,2224.75,0.7997,0.2224,14,16,5,1,0,1185,0,0
USR_04102,9,0.45,0,1,11,1079.31,0.7453,0.5436,7,10,3,0,0,252,8,0
USR_04103,10,0.625,24,1,36,431.13,0.6266,-0.3543,8,10,3,0,0,48,7,0
USR_04104,9,0.6,27,1,15,1064.99,0.7394,0.0869,7,7,3,1,0,121,7,0
USR_04105,17,0.5667,20,2,33,2589.91,0.269,-0.1155,14,16,5,0,0,559,0,0
USR_04106,8,0.5,13,1,41,1079.79,0.9189,-0.3627,6,9,2,0,0,150,1,0
USR_04107,4,0.5,4,0,121,343.21,0.81,0.2792,3,5,1,0,1,1015,10,0
USR_04108,18,0.7826,9,2,22,701.34,0.942,0.3589,15,19,6,0,0,629,5,0
USR_04109,4,0.2667,13,0,67,1222.1,0.5501,0.1921,3,6,1,0,0,408,5,0
USR_04110,7,0.3889,5,0,30,763.24,0.6421,0.1727,5,5,2,1,0,33,2,0
USR_04111,11,0.9167,22,1,17,1224.95,0.5461,-0.0827,9,11,3,0,0,591,1,0
USR_04112,10,0.4762,13,1,32,405.23,0.7686,0.0962,8,11,3,1,0,207,12,0
USR_04113,21,0.84,20,2,29,560.06,0.7076,0.168,17,20,7,0,0,1174,7,0
USR_04114,13,0.8667,15,1,14,873.9,0.3618,0.7033,11,12,4,0,1,370,0,0
USR_04115,22,0.9167,5,3,39,907.65,0.6618,-0.4843,18,22,7,0,1,585,12,0
USR_04116,18,0.5806,19,2,1,400.89,0.6481,-0.1826,15,19,6,1,0,51,5,0
USR_04117,17,0.85,22,2,37,93.71,0.6284,-0.0575,14,14,5,1,0,183,2,0
USR_04118,15,0.6818,12,2,16,66.36,0.6724,0.1437,13,17,5,0,0,272,3,0
USR_04119,4,0.3333,20,0,181,640.71,0.4698,0.4465,3,5,1,0,0,90,7,0
USR_04120,1,0.125,29,0,128,770.04,0.7279,0.3067,1,5,0,0,0,879,3,0
USR_04121,16,0.7619,7,2,18,563.61,0.8091,-0.0876,13,15,5,1,0,1136,5,0
USR_04122,4,1.0,26,0,69,684.11,0.7826,0.1932,4,5,1,0,0,1182,7,0
USR_04123,17,1.0,9,2,36,2394.29,0.8411,-0.0343,14,16,5,0,0,340,1,0
USR_04124,15,0.6818,1,2,31,447.12,0.4064,0.0766,12,14,5,1,0,952,12,0
USR_04125,5,0.2941,12,0,92,890.73,0.8007,0.3098,4,4,1,0,0,619,2,0
USR_04126,19,0.6129,24,2,27,2558.34,0.5694,-0.7973,16,20,6,1,1,83,3,0
USR_04127,7,0.4118,20,0,132,290.31,0.7505,-0.0808,5,5,2,0,0,136,7,0
USR_04128,1,0.2,9,0,81,2741.54,0.8879,-0.2927,1,2,0,1,0,670,5,0
USR_04129,9,0.3913,28,1,26,1446.5,0.7589,-0.2644,8,9,3,1,1,525,3,0
USR_04130,7,0.5833,29,1,39,518.95,0.5873,-0.1836,6,6,2,0,0,39,6,0
USR_04131,17,0.5862,29,2,26,87.53,0.5494,-0.5613,14,16,5,0,0,1118,12,0
USR_04132,12,0.8571,16,1,14,2023.3,0.6807,0.385,10,10,4,0,1,884,9,0
USR_04133,0,0.0,55,0,115,2741.35,0.7722,0.7658,0,1,0,0,0,617,10,0
USR_04134,6,0.6667,15,0,31,381.56,0.8122,0.0577,5,7,2,0,0,1184,1,0
USR_04135,23,0.7931,12,3,37,2882.72,0.8858,0.4852,19,20,7,1,0,1166,3,0
USR_04136,6,0.3529,15,0,32,172.01,0.8079,-0.1962,5,6,2,1,0,1169,4,0
USR_04137,10,0.4167,2,1,40,839.95,0.1597,0.3999,8,8,3,1,0,332,0,0
USR_04138,2,0.6667,4,0,155,577.05,0.3168,-0.1385,2,3,0,1,0,1060,8,0
USR_04139,1,0.1429,17,0,74,228.21,0.8452,-0.1714,1,3,0,0,1,620,2,0
USR_04140,12,0.9231,12,1,41,544.61,0.8489,0.0493,10,14,4,1,0,879,2,0
USR_04141,6,0.4286,14,0,144,648.93,0.7597,0.5448,5,5,2,0,1,1035,1,0
USR_04142,9,0.3913,27,1,26,256.79,0.433,0.3476,7,10,3,0,1,221,2,0
USR_04143,9,0.6429,20,1,0,1141.56,0.7402,0.4416,8,12,3,0,0,554,2,0
USR_04144,5,0.5,2,0,108,385.56,0.5192,-0.4276,4,6,1,0,1,180,5,0
USR_04145,12,0.75,28,1,5,499.01,0.5917,-0.3288,10,12,4,0,1,357,5,0
USR_04146,21,0.6364,25,2,13,2116.51,0.6017,-0.1453,18,20,7,0,1,513,1,0
USR_04147,11,0.4783,5,1,6,394.03,0.5735,0.4455,9,10,3,0,0,1030,1,0
USR_04148,8,0.4,25,1,27,108.92,0.4638,0.2096,6,10,2,1,0,1039,10,0
USR_04149,2,0.4,11,0,77,543.9,0.7891,-0.5346,1,2,0,0,0,486,0,0
USR_04150,18,0.8571,11,2,10,725.73,0.8664,-0.0826,15,17,6,1,1,415,4,0
USR_04151,1,0.3333,17,0,91,548.32,0.9626,-0.2005,0,1,0,1,0,650,4,0
USR_04152,3,0.6,27,0,110,1323.8,0.7253,-0.0401,3,4,1,0,0,1096,5,0
USR_04153,14,0.5833,10,1,32,916.14,0.3145,0.682,12,14,4,1,0,1172,11,0
USR_04154,18,0.6923,17,2,2,411.75,0.9351,-0.0573,15,19,6,1,0,295,5,0
USR_04155,11,0.4783,5,1,28,1161.18,0.4822,-0.1188,9,13,3,1,0,248,13,0
USR_04156,15,0.625,2,2,39,963.78,0.8296,-0.3523,13,13,5,0,0,856,11,0
USR_04157,6,0.3158,17,0,103,940.75,0.6981,0.2522,5,7,2,1,0,382,1,0
USR_04158,2,1.0,7,0,47,585.36,0.7398,-0.0368,2,6,0,0,1,263,1,0
USR_04159,11,0.5238,1,1,29,835.74,0.7124,-0.2571,9,12,3,0,1,66,2,0
USR_04160,20,0.9524,0,2,27,725.79,0.7927,0.1954,17,20,6,1,0,501,3,0
USR_04161,11,0.6875,11,1,32,523.1,0.6865,-0.1087,9,13,3,0,0,488,4,0
USR_04162,17,0.7391,7,2,11,975.89,0.8861,-0.0626,14,15,5,0,0,688,1,0
USR_04163,26,0.7879,29,3,13,1038.3,0.6019,-0.3073,21,24,8,0,0,264,1,0
USR_04164,6,0.6667,14,0,186,1038.68,0.7892,-0.5786,5,8,2,0,0,865,3,0
USR_04165,5,0.7143,14,0,124,1089.65,0.3971,0.2425,4,4,1,0,0,825,6,0
USR_04166,9,0.8182,4,1,28,109.97,0.7087,0.1212,8,11,3,1,0,570,6,0
USR_04167,9,0.75,3,1,30,1371.23,0.2784,0.0911,8,10,3,1,1,242,13,0
