beneficiary_id,age_bracket,region_encoded,grant_type_encoded,dependant_count,has_proxy,redemption_channel_pref_encoded,avg_redemption_amount,redemption_frequency,days_since_last_payment,digital_literacy_score,household_size_estimate,enrollment_duration_days
BEN_02383,5,4,3,2,0,1,249.72,1,82,0.1665,3,1092
BEN_02384,4,10,4,2,0,1,1342.65,1,4,0.4005,3,849
BEN_02385,5,4,0,4,0,1,1217.97,1,19,0.1375,5,1000
BEN_02386,2,0,2,4,0,3,268.48,1,12,0.8254,5,684
BEN_02387,3,2,2,0,0,0,267.02,0,72,0.5623,3,445
BEN_02388,4,8,2,2,1,3,252.42,2,29,0.296,5,1209
BEN_02389,2,1,1,1,0,0,1312.75,1,12,0.9345,2,545
BEN_02390,2,3,2,1,0,0,271.51,1,48,0.7414,7,238
BEN_02391,2,5,1,1,1,3,1359.79,0,89,0.6683,5,1280
BEN_02392,5,13,0,0,0,2,1348.91,1,23,0.1822,1,1193
BEN_02393,3,8,2,1,0,1,262.68,0,12,0.496,2,1356
BEN_02394,5,6,4,1,0,3,1177.56,3,48,0.2374,2,450
BEN_02395,3,0,2,2,1,1,251.62,0,26,0.8666,5,1068
BEN_02396,3,5,2,0,0,0,295.76,0,80,0.5803,5,708
BEN_02397,3,0,0,2,0,3,1230.77,0,75,0.7095,5,642
BEN_02398,4,12,3,3,0,1,271.55,0,36,0.2758,6,375
BEN_02399,5,2,0,4,0,0,1306.7,2,39,0.3605,10,193
BEN_02400,1,0,0,3,1,1,1367.2,0,64,1.0,4,417
BEN_02401,2,3,2,2,1,4,241.64,0,22,0.554,3,980
BEN_02402,5,7,4,0,1,3,1181.21,0,43,0.0998,2,1356
BEN_02403,5,6,2,0,0,4,265.88,2,71,0.1987,2,608
BEN_02404,5,6,0,2,1,1,1391.04,2,61,0.2692,4,977
BEN_02405,5,10,2,4,1,1,248.87,0,25,0.1987,6,303
BEN_02406,4,9,0,1,0,4,1340.81,1,6,0.3904,2,1192
BEN_02407,4,10,0,3,0,3,1397.84,2,28,0.3011,4,178
BEN_02408,5,3,0,1,0,1,1344.55,0,16,0.202,3,394
BEN_02409,3,7,0,1,0,1,1297.6,0,3,0.5766,2,120
BEN_02410,4,0,1,1,0,0,1209.63,0,2,0.6942,4,367
BEN_02411,2,7,1,2,0,0,1216.92,2,51,0.7102,8,319
BEN_02412,3,7,2,1,0,4,249.64,2,6,0.5214,3,883
BEN_02413,5,9,2,1,0,0,249.4,3,21,0.2793,2,897
BEN_02414,3,6,0,0,1,1,1242.74,1,66,0.4148,3,1034
BEN_02415,4,6,0,1,0,2,1192.85,0,4,0.4976,2,1400
BEN_02416,5,2,2,1,1,0,289.54,0,56,0.3339,4,1285
BEN_02417,4,8,0,6,0,1,1269.62,0,24,0.3408,7,717
BEN_02418,4,0,3,1,1,3,269.37,1,65,0.4905,2,532
BEN_02419,4,4,4,4,1,0,1197.96,0,31,0.2665,7,930
BEN_02420,4,0,0,1,0,0,1299.85,1,13,0.4661,5,557
BEN_02421,5,3,0,2,0,4,1174.63,1,88,0.2184,5,1177
BEN_02422,5,0,2,0,0,1,291.17,2,47,0.2587,2,981
BEN_02423,4,7,2,1,0,4,241.68,0,0,0.4936,4,677
BEN_02424,4,9,0,1,0,1,1311.5,0,62,0.2826,2,1063
BEN_02425,3,9,2,2,0,1,280.98,0,34,0.4962,4,1206
BEN_02426,5,1,2,3,0,3,292.01,1,13,0.5214,5,756
BEN_02427,4,0,0,2,0,2,1162.39,2,80,0.6123,3,898
BEN_02428,2,12,2,1,0,4,274.97,0,0,0.6203,3,808
BEN_02429,2,0,2,2,0,0,259.23,4,55,0.794,5,358
BEN_02430,2,0,0,2,1,2,1183.47,0,80,0.8544,3,257
BEN_02431,5,0,0,1,0,4,1244.39,1,30,0.4643,3,1392
BEN_02432,5,11,1,1,0,2,1313.01,0,18,0.0426,2,359
BEN_02433,4,3,4,3,0,1,1247.64,1,73,0.3472,4,1361
BEN_02434,4,2,2,0,0,2,258.0,1,56,0.6832,3,1319
BEN_02435,3,1,0,2,0,4,1333.9,2,72,0.7353,4,1179
BEN_02436,5,7,0,2,0,1,1210.1,0,71,0.1417,4,1382
BEN_02437,4,13,0,3,0,1,1120.92,3,8,0.198,4,80
BEN_02438,2,0,4,2,0,2,1324.98,0,49,0.9656,4,1246
BEN_02439,3,11,0,3,1,3,1205.13,2,20,0.5004,5,1178
BEN_02440,4,0,3,2,0,0,250.96,1,86,0.606,8,1235
BEN_02441,4,4,2,2,0,1,287.93,0,28,0.2991,4,1463
BEN_02442,2,10,1,1,0,1,1278.98,1,14,0.7551,3,976
BEN_02443,3,10,0,1,0,4,1235.38,2,66,0.4266,3,182
BEN_02444,2,2,2,1,1,0,280.79,4,35,0.6938,3,362
BEN_02445,1,4,3,2,1,2,268.56,3,13,0.7748,3,188
BEN_02446,4,0,0,1,0,1,1354.3,0,46,0.5151,6,330
BEN_02447,3,0,2,4,0,2,248.73,0,75,0.7294,6,1034
BEN_02448,5,1,1,3,1,2,1140.78,0,64,0.2326,4,1194
BEN_02449,5,8,2,0,1,1,285.5,1,50,0.0942,1,1167
BEN_02450,5,10,2,1,1,4,253.0,2,31,0.1733,3,446
BEN_02451,5,12,2,3,0,4,268.04,1,64,0.3193,6,582
BEN_02452,2,0,1,5,0,4,1132.89,0,15,0.8154,6,1435
BEN_02453,2,11,2,2,0,4,297.93,0,85,0.7963,4,1243
BEN_02454,3,4,1,2,1,2,1161.82,0,50,0.5046,5,1313
BEN_02455,3,6,3,2,1,1,240.36,0,65,0.526,4,549
BEN_02456,3,3,2,0,1,1,258.3,2,7,0.478,2,291
BEN_02457,3,3,0,3,0,3,1163.16,2,60,0.7169,5,372
BEN_02458,4,8,4,3,1,1,1366.47,0,21,0.3848,5,766
BEN_02459,3,4,2,2,0,1,291.16,0,61,0.5031,3,177
BEN_02460,3,9,0,4,1,3,1248.09,0,50,0.4138,7,1279
BEN_02461,3,9,0,5,0,1,1278.15,1,19,0.6549,7,122
BEN_02462,5,10,0,4,0,0,1373.17,0,76,0.0529,8,60
BEN_02463,4,3,2,1,0,4,275.69,0,26,0.4431,3,718
BEN_02464,2,7,0,1,0,2,1309.98,1,33,0.5107,2,303
BEN_02465,3,2,1,2,0,3,1312.02,2,11,0.5793,6,294
BEN_02466,3,4,1,0,0,4,1195.93,1,27,0.4234,1,424
BEN_02467,4,0,2,2,0,3,243.59,2,53,0.5246,4,603
BEN_02468,2,0,1,2,0,4,1237.36,0,45,0.7081,4,1497
BEN_02469,4,0,0,2,1,1,1279.81,0,75,0.6155,6,1410
BEN_02470,2,1,1,1,0,4,1291.2,0,39,0.7941,2,1119
BEN_02471,5,1,0,2,1,2,1387.26,0,65,0.3713,6,1298
BEN_02472,4,1,3,3,0,1,285.89,2,18,0.7563,7,713
BEN_02473,4,10,1,3,0,0,1349.84,0,89,0.2072,4,885
BEN_02474,4,0,2,1,0,3,292.83,0,42,0.523,3,685
BEN_02475,5,6,0,2,0,4,1394.56,1,20,0.1572,4,317
BEN_02476,5,0,1,0,0,0,1279.61,1,78,0.5757,1,490
BEN_02477,4,2,1,1,0,0,1224.91,1,86,0.4394,3,860
BEN_02478,4,10,3,4,0,0,268.92,0,70,0.2632,5,1374
BEN_02479,4,2,0,0,1,2,1301.75,1,33,0.7267,4,1110
BEN_02480,4,2,0,2,0,0,1186.32,1,1,0.6509,5,603
BEN_02481,4,5,0,3,1,0,1314.21,0,51,0.3926,4,709
BEN_02482,5,13,2,3,0,4,269.58,1,1,0.2991,4,229
BEN_02483,2,2,2,3,0,0,266.65,2,68,0.7266,8,1393
BEN_02484,3,0,0,1,0,2,1202.98,1,69,0.594,3,669
BEN_02485,4,4,1,1,0,3,1319.8,1,51,0.4059,3,1268
BEN_02486,4,11,0,3,0,1,1220.31,1,27,0.5784,5,1362
BEN_02487,3,1,4,1,0,0,1164.78,0,21,0.8028,3,392
BEN_02488,3,5,2,0,0,4,273.66,2,25,0.4954,3,1189
BEN_02489,4,0,0,3,0,3,1208.04,1,19,0.7318,5,1421
BEN_02490,4,0,0,3,0,0,1248.25,1,86,0.5608,5,304
BEN_02491,5,4,1,4,0,0,1146.52,0,72,0.1555,5,749
BEN_02492,2,6,1,2,0,4,1139.31,0,13,0.6644,3,897
BEN_02493,5,0,1,0,1,2,1202.34,2,12,0.3616,2,112
BEN_02494,4,10,3,0,0,1,248.21,2,70,0.2083,2,513
BEN_02495,4,10,0,1,1,2,1276.33,2,39,0.2673,7,659
BEN_02496,3,0,2,3,1,2,299.54,0,11,0.8226,7,1428
BEN_02497,4,8,3,1,0,3,257.26,1,85,0.2316,3,350
BEN_02498,5,3,0,3,1,1,1380.94,0,55,0.2564,4,1406
BEN_02499,5,5,0,2,0,2,1156.21,1,13,0.4304,4,264
BEN_02500,5,6,0,1,1,4,1143.9,2,11,0.4092,2,144
BEN_02501,4,8,2,1,0,0,247.76,1,56,0.4059,2,170
BEN_02502,2,1,1,3,0,2,1142.19,0,72,0.987,7,1423
BEN_02503,2,3,1,0,0,3,1378.76,0,38,0.5503,2,1043
BEN_02504,5,0,1,2,0,0,1219.67,0,7,0.3377,4,158
BEN_02505,5,12,2,4,0,0,299.95,0,71,0.1588,6,447
BEN_02506,4,0,1,0,0,2,1365.64,1,77,0.4686,1,784
BEN_02507,5,9,0,2,0,1,1228.18,3,7,0.2286,3,72
BEN_02508,3,6,1,0,1,0,1204.95,1,42,0.3915,4,173
BEN_02509,3,1,4,2,1,0,1304.4,1,1,0.728,4,1062
BEN_02510,3,2,4,2,0,0,1121.44,1,52,0.5683,4,874
BEN_02511,5,13,2,2,1,1,295.08,2,50,0.0591,4,1301
BEN_02512,3,1,2,2,0,0,243.88,2,2,0.6257,3,268
BEN_02513,4,1,0,2,1,3,1246.19,1,25,0.4049,4,1402
BEN_02514,5,0,1,2,0,1,1152.29,0,61,0.4408,6,909
BEN_02515,1,0,1,0,0,0,1304.45,0,29,0.8526,2,146
BEN_02516,3,0,0,1,0,3,1267.1,2,36,0.6431,3,987
BEN_02517,3,5,2,1,1,1,252.62,0,83,0.5459,2,1337
BEN_02518,5,7,2,1,0,4,265.14,0,43,0.1311,3,1423
BEN_02519,3,0,2,2,0,0,294.12,1,88,0.9342,4,1433
BEN_02520,4,13,0,3,1,4,1169.41,1,9,0.28,4,1472
BEN_02521,4,11,0,2,0,2,1269.94,0,13,0.2563,4,1184
BEN_02522,5,3,0,0,0,1,1236.18,0,83,0.3402,1,95
BEN_02523,3,3,1,1,0,1,1385.5,2,0,0.6202,4,985
BEN_02524,5,4,3,1,0,2,261.87,2,30,0.1015,4,1160
BEN_02525,4,4,1,2,0,2,1304.15,1,58,0.2018,5,363
BEN_02526,3,12,2,0,1,1,267.63,2,52,0.4086,2,290
BEN_02527,3,8,0,5,0,0,1283.25,1,36,0.5778,6,797
BEN_02528,4,2,2,2,0,0,287.43,1,66,0.4176,3,799
BEN_02529,3,4,2,2,0,4,291.01,1,75,0.6424,4,632
BEN_02530,2,8,3,3,0,1,287.78,2,47,0.5902,4,335
BEN_02531,3,13,3,1,0,1,287.62,0,32,0.6152,3,1249
BEN_02532,3,5,3,1,0,0,279.59,1,14,0.399,3,1090
BEN_02533,4,0,0,0,0,2,1392.91,2,62,0.4706,2,623
BEN_02534,4,2,0,0,0,2,1371.59,2,27,0.5434,1,473
BEN_02535,4,0,0,2,0,2,1238.71,0,59,0.4045,4,884
BEN_02536,5,1,0,2,1,3,1271.72,1,27,0.3477,3,199
BEN_02537,4,2,3,2,0,2,242.19,0,80,0.3922,5,908
BEN_02538,5,10,2,1,0,0,260.33,1,51,0.2638,4,180
BEN_02539,1,4,1,5,1,3,1320.4,0,72,0.6636,6,607
BEN_02540,5,10,0,2,1,1,1322.21,1,54,0.2054,5,250
BEN_02541,4,4,1,1,0,1,1317.16,3,34,0.2176,3,936
BEN_02542,3,4,0,3,0,0,1197.72,1,60,0.6628,4,1464
BEN_02543,2,0,3,1,1,1,266.23,3,12,0.6819,2,715
BEN_02544,2,1,0,0,0,0,1182.73,0,45,0.726,2,966
BEN_02545,1,4,0,2,0,4,1289.51,0,59,0.7532,3,46
BEN_02546,4,11,1,3,1,0,1386.46,1,43,0.2508,4,649
BEN_02547,4,1,2,1,0,2,262.12,0,17,0.396,2,1455
BEN_02548,5,2,0,2,0,2,1374.31,1,36,0.5328,7,1318
BEN_02549,4,9,0,4,0,0,1330.92,1,39,0.2229,5,294
BEN_02550,2,11,3,1,1,4,268.13,3,5,0.6369,2,75
BEN_02551,2,4,2,2,0,4,288.19,2,46,0.7327,3,399
BEN_02552,5,0,4,2,1,3,1290.34,0,81,0.516,4,860
BEN_02553,5,0,3,0,0,0,243.33,1,6,0.263,2,254
BEN_02554,3,3,0,2,1,1,1358.7,3,1,0.4008,4,138
BEN_02555,2,0,1,1,0,2,1369.52,0,7,0.7825,3,926
BEN_02556,1,13,4,0,0,4,1281.2,2,35,0.6222,1,1230
BEN_02557,5,3,0,1,0,2,1288.13,2,31,0.0705,2,1053
BEN_02558,4,12,1,2,0,1,1129.89,0,46,0.252,4,495
BEN_02559,5,2,2,2,0,0,294.83,0,83,0.2699,4,328
BEN_02560,4,9,1,1,1,4,1379.43,4,10,0.4006,3,1395
BEN_02561,3,9,0,3,0,4,1280.43,3,30,0.5582,4,1449
BEN_02562,5,11,0,2,0,3,1380.71,1,54,0.181,4,248
BEN_02563,4,0,0,2,0,0,1291.25,1,79,0.7311,3,781
BEN_02564,2,5,3,3,0,2,282.52,2,32,0.7799,5,463
BEN_02565,4,6,0,2,1,1,1312.98,1,23,0.4096,5,1015
BEN_02566,4,7,1,3,0,1,1372.79,1,64,0.4676,5,56
BEN_02567,3,10,0,2,0,3,1255.38,2,8,0.403,3,552
BEN_02568,5,6,4,5,0,4,1231.86,2,5,0.1292,6,885
BEN_02569,5,2,1,1,0,1,1214.68,2,59,0.3734,4,969
BEN_02570,5,6,3,2,0,3,285.64,0,38,0.0329,3,984
BEN_02571,5,10,0,0,0,1,1306.86,0,19,0.2975,2,1005
BEN_02572,5,9,2,1,0,0,286.18,2,59,0.1339,3,1334
BEN_02573,5,5,2,3,0,3,265.16,0,83,0.1411,5,506
BEN_02574,1,12,0,3,0,1,1291.89,2,74,0.944,6,1363
BEN_02575,4,10,2,0,1,0,271.2,1,57,0.401,1,821
BEN_02576,4,3,4,1,0,1,1152.91,0,44,0.441,3,52
BEN_02577,5,10,0,0,0,4,1310.1,1,41,0.2966,1,463
BEN_02578,3,10,2,3,0,2,264.35,1,73,0.4256,4,391
BEN_02579,5,4,0,4,0,1,1356.13,2,60,0.1557,5,825
BEN_02580,4,5,0,2,0,3,1188.66,0,18,0.4148,3,88
BEN_02581,3,0,0,0,0,4,1384.99,3,40,0.6521,2,64
BEN_02582,5,7,1,2,1,0,1202.26,2,23,0.2245,3,427
BEN_02583,3,4,1,1,0,2,1203.6,1,14,0.5264,3,1090
BEN_02584,4,0,0,0,0,4,1195.27,1,14,0.4016,2,785
BEN_02585,3,3,1,0,0,3,1276.12,0,32,0.61,3,612
BEN_02586,2,5,0,2,0,4,1202.23,3,51,0.6205,3,604
BEN_02587,5,0,2,2,1,4,245.42,0,33,0.4656,4,523
BEN_02588,3,5,0,1,0,1,1367.87,1,34,0.4961,3,513
BEN_02589,4,5,0,0,0,2,1270.94,1,62,0.4436,4,1200
BEN_02590,2,12,4,2,0,4,1323.74,3,12,0.7822,4,1061
BEN_02591,4,6,2,0,0,1,271.9,1,86,0.2731,2,991
BEN_02592,4,4,1,2,0,0,1206.34,3,46,0.2682,4,1379
BEN_02593,3,4,0,1,0,1,1169.81,2,57,0.5466,2,1194
BEN_02594,4,4,0,5,0,4,1304.69,1,23,0.3124,8,1247
BEN_02595,5,6,0,2,1,4,1219.96,1,85,0.1687,3,79
BEN_02596,4,2,3,1,0,0,299.47,0,71,0.5158,2,653
BEN_02597,1,11,2,2,0,0,278.43,1,24,0.7014,3,804
BEN_02598,4,2,2,0,0,3,249.09,1,89,0.5733,3,1029
BEN_02599,5,12,2,2,1,1,275.01,1,57,0.1334,3,358
BEN_02600,3,0,1,0,1,4,1397.97,1,61,0.7602,1,1397
BEN_02601,4,0,0,7,0,1,1334.42,2,6,0.67,10,190
BEN_02602,4,7,1,1,1,1,1163.56,0,10,0.3275,2,1226
BEN_02603,3,0,4,0,0,0,1139.27,2,39,0.7251,1,644
BEN_02604,2,0,2,4,0,1,282.63,0,81,0.73,7,1233
BEN_02605,5,5,1,1,0,1,1223.97,1,27,0.3736,2,503
BEN_02606,4,6,3,1,0,4,246.51,1,0,0.4265,3,125
BEN_02607,4,0,1,0,0,1,1339.84,3,43,0.6209,2,1304
BEN_02608,5,5,0,3,0,4,1352.52,0,61,0.2161,4,619
BEN_02609,1,8,1,3,0,4,1316.39,0,15,0.9935,5,809
BEN_02610,5,0,1,0,0,2,1386.51,1,20,0.4287,1,987
BEN_02611,2,9,0,0,1,1,1234.89,2,13,0.778,2,255
BEN_02612,2,7,4,1,0,3,1294.64,0,59,0.6554,2,854
BEN_02613,2,3,2,2,0,1,299.06,0,50,0.5896,4,546
BEN_02614,3,2,0,2,0,0,1368.92,2,32,0.7775,6,1144
BEN_02615,1,12,2,2,0,1,264.53,0,32,0.7434,3,160
BEN_02616,5,9,0,0,0,1,1301.86,2,24,0.2124,1,157
BEN_02617,4,2,2,0,1,3,271.91,1,86,0.4401,2,107
BEN_02618,3,7,1,1,0,2,1324.57,1,66,0.4011,2,1051
BEN_02619,3,1,2,1,0,4,263.9,2,43,0.8959,3,586
BEN_02620,4,0,1,0,0,3,1231.25,1,65,0.5963,2,81
BEN_02621,5,12,2,1,0,1,286.22,1,40,0.1525,5,535
BEN_02622,2,10,2,1,0,2,278.2,0,51,0.6937,2,304
BEN_02623,5,0,2,3,0,1,291.66,0,79,0.5758,5,621
BEN_02624,4,0,0,1,1,2,1246.86,0,10,0.4262,4,814
BEN_02625,4,2,1,0,0,1,1298.78,2,34,0.5496,1,1196
BEN_02626,2,1,4,5,0,0,1382.06,0,75,0.943,8,1225
BEN_02627,3,4,3,0,0,4,269.73,0,20,0.4594,3,380
BEN_02628,5,2,1,3,0,3,1331.06,2,89,0.4403,5,71
BEN_02629,5,2,2,2,0,1,294.96,0,25,0.3681,3,668
BEN_02630,5,11,0,0,0,4,1209.93,0,71,0.1443,4,492
BEN_02631,4,6,4,0,0,4,1126.81,0,1,0.4426,1,1250
BEN_02632,5,1,1,4,1,1,1355.07,1,41,0.4907,6,771
BEN_02633,5,7,2,2,0,3,256.83,0,51,0.1117,4,1397
BEN_02634,5,2,0,2,1,1,1162.76,2,89,0.3931,3,240
BEN_02635,2,2,0,0,1,1,1152.59,4,31,0.8504,1,1036
BEN_02636,3,2,2,5,1,0,290.25,0,2,0.6585,8,470
BEN_02637,4,3,1,0,0,4,1320.01,0,53,0.3381,1,1119
BEN_02638,5,4,0,3,0,3,1144.25,1,78,0.0364,4,604
BEN_02639,5,9,3,1,0,3,240.58,2,14,0.2904,2,545
BEN_02640,3,5,1,1,0,2,1295.95,1,86,0.4688,2,282
BEN_02641,5,1,0,2,0,0,1315.88,1,36,0.2535,3,1257
BEN_02642,5,13,2,3,0,3,296.43,0,16,0.2678,4,749
BEN_02643,5,12,0,6,1,1,1220.95,0,39,0.094,8,586
BEN_02644,2,8,0,1,0,2,1152.34,0,63,0.6136,3,1252
BEN_02645,5,9,1,2,1,1,1264.5,2,40,0.2291,4,1198
BEN_02646,4,1,3,2,1,4,290.0,1,32,0.4172,6,226
BEN_02647,3,1,2,3,0,3,241.71,1,48,0.8487,6,789
BEN_02648,1,13,0,0,0,1,1190.65,3,13,0.9056,1,331
BEN_02649,5,10,2,2,0,1,274.8,0,24,0.1147,4,954
BEN_02650,4,5,2,1,0,1,288.01,2,79,0.3198,2,908
BEN_02651,4,7,0,0,0,1,1189.05,1,47,0.2409,2,1336
BEN_02652,3,11,1,1,0,2,1188.49,2,31,0.6575,5,249
BEN_02653,4,2,0,2,0,0,1276.14,0,75,0.4047,4,970
BEN_02654,3,4,0,2,1,4,1273.25,0,57,0.4387,4,420
BEN_02655,4,2,1,1,0,1,1145.59,0,9,0.604,3,1235
BEN_02656,5,9,4,1,0,0,1286.42,1,29,0.1569,5,1198
BEN_02657,2,2,4,1,0,1,1206.89,2,77,1.0,5,245
BEN_02658,3,3,0,1,0,2,1248.16,2,42,0.4732,3,996
BEN_02659,3,8,2,2,0,1,254.56,0,89,0.6466,3,1320
BEN_02660,4,10,1,2,1,0,1226.01,1,68,0.3625,4,967
BEN_02661,1,0,4,1,0,0,1359.0,0,56,0.9208,2,277
BEN_02662,5,13,0,3,0,0,1338.09,1,10,0.1365,5,352
BEN_02663,4,1,3,2,0,4,255.45,0,12,0.4273,6,41
BEN_02664,4,4,0,2,1,1,1395.76,3,36,0.4472,5,1090
BEN_02665,5,12,2,2,1,4,241.71,2,48,0.1291,4,1405
BEN_02666,5,0,3,1,1,0,248.72,1,49,0.4154,2,497
BEN_02667,4,9,2,1,1,1,284.79,0,10,0.2769,2,1379
BEN_02668,2,3,3,1,0,1,246.77,1,84,0.7345,2,1422
BEN_02669,3,2,3,1,0,0,258.27,0,30,0.6244,4,225
BEN_02670,4,4,0,1,0,1,1164.26,2,87,0.4888,3,623
BEN_02671,2,9,2,0,1,1,247.22,0,75,0.633,3,162
BEN_02672,2,12,0,2,0,1,1202.09,3,42,0.5422,4,241
BEN_02673,2,5,2,2,1,1,261.9,1,59,0.8381,3,681
BEN_02674,4,7,4,1,0,3,1194.59,1,82,0.48,3,1030
BEN_02675,4,2,4,3,0,3,1247.46,2,6,0.5445,4,210
BEN_02676,4,9,2,0,1,1,280.27,2,58,0.4267,1,1081
BEN_02677,4,0,1,1,1,3,1287.96,3,30,0.7458,4,505
BEN_02678,5,0,2,1,0,0,270.84,1,3,0.5019,2,399
BEN_02679,3,13,0,2,0,0,1227.59,0,28,0.5614,4,1299
BEN_02680,3,8,3,2,1,1,249.22,1,20,0.5999,6,1414
BEN_02681,4,1,2,5,0,0,274.95,0,37,0.5939,7,434
BEN_02682,3,6,0,0,0,4,1377.92,2,88,0.3677,2,154
BEN_02683,4,5,0,1,0,4,1318.14,0,38,0.4821,3,1328
BEN_02684,4,3,1,3,0,4,1174.79,0,62,0.4828,5,1206
BEN_02685,4,12,0,0,0,4,1258.37,0,83,0.2731,1,808
BEN_02686,4,3,1,1,1,4,1271.22,0,2,0.301,2,1022
BEN_02687,4,6,0,1,0,3,1287.95,2,85,0.2093,3,1248
BEN_02688,3,1,0,0,0,0,1175.19,1,78,0.5648,2,626
BEN_02689,3,5,0,2,1,4,1332.59,1,49,0.3842,4,550
BEN_02690,4,1,2,2,1,1,280.22,2,47,0.56,4,93
BEN_02691,3,2,0,3,0,3,1245.5,1,64,0.7999,5,523
BEN_02692,4,6,4,1,1,0,1168.94,1,39,0.2824,2,930
BEN_02693,5,12,2,1,0,4,286.04,0,4,0.3828,2,431
BEN_02694,3,12,4,2,0,2,1358.24,1,78,0.3612,4,998
BEN_02695,5,5,0,1,0,4,1321.76,0,73,0.1183,3,396
BEN_02696,3,13,2,4,0,4,240.08,1,82,0.3945,6,1123
BEN_02697,2,1,2,1,0,0,277.34,0,30,0.939,2,780
BEN_02698,5,2,2,3,0,1,273.57,1,71,0.4233,4,892
BEN_02699,3,1,1,1,0,0,1367.32,2,5,0.6364,3,335
BEN_02700,4,3,0,0,0,1,1313.48,3,74,0.178,2,80
BEN_02701,3,10,1,0,0,0,1370.28,4,23,0.606,3,671
BEN_02702,2,2,1,0,1,3,1393.54,0,74,0.7165,1,727
BEN_02703,3,10,3,1,0,2,244.23,3,86,0.4348,2,765
BEN_02704,4,0,2,1,0,2,288.06,2,73,0.596,3,965
BEN_02705,4,3,0,1,0,1,1387.95,1,86,0.3066,5,397
BEN_02706,2,0,0,2,0,0,1347.27,1,29,0.8506,4,986
BEN_02707,5,1,0,1,0,3,1204.57,0,33,0.5966,5,863
BEN_02708,4,4,2,1,0,1,298.25,1,26,0.1691,4,1479
BEN_02709,4,7,0,1,0,1,1335.09,0,81,0.4119,2,657
BEN_02710,3,2,0,1,0,3,1269.96,1,89,0.6885,2,169
BEN_02711,2,6,2,4,1,2,264.64,1,50,0.5354,7,592
BEN_02712,2,5,1,1,0,1,1325.04,1,49,0.5672,3,1132
BEN_02713,5,5,2,3,1,0,262.55,0,0,0.072,7,656
BEN_02714,2,9,2,1,0,1,246.31,2,59,0.6978,2,42
BEN_02715,4,2,4,0,0,4,1215.92,1,59,0.6152,1,145
BEN_02716,2,2,0,0,0,2,1127.86,0,53,1.0,2,622
BEN_02717,4,13,0,1,0,4,1215.6,1,11,0.4645,2,1042
BEN_02718,4,0,0,3,0,4,1229.23,0,15,0.6276,5,1423
BEN_02719,2,3,2,0,0,2,257.63,0,22,0.7175,2,437
BEN_02720,2,4,0,1,0,0,1327.21,0,4,0.5807,2,183
BEN_02721,5,0,1,3,0,0,1175.99,2,69,0.4582,4,1064
BEN_02722,2,13,1,1,0,4,1171.57,1,37,0.6577,4,1308
BEN_02723,5,9,1,5,0,1,1362.05,2,38,0.1638,6,328
BEN_02724,1,0,2,1,1,3,281.24,2,38,1.0,2,946
BEN_02725,2,1,2,0,0,0,272.24,1,24,0.9555,1,813
BEN_02726,5,0,2,1,1,3,261.39,0,58,0.6289,2,130
BEN_02727,4,5,3,3,0,3,267.45,0,12,0.2181,4,705
BEN_02728,5,2,1,2,0,2,1172.2,1,36,0.3006,3,1011
BEN_02729,3,12,2,2,0,3,283.77,0,7,0.6683,5,33
BEN_02730,4,5,0,0,1,2,1178.76,0,72,0.3427,1,1414
BEN_02731,5,12,1,2,0,4,1250.56,1,76,0.2215,3,1093
BEN_02732,1,0,0,1,1,2,1120.9,0,77,0.9319,3,576
BEN_02733,3,1,3,0,0,0,263.6,2,34,0.7071,2,418
BEN_02734,3,6,0,1,0,1,1287.99,1,55,0.4406,2,329
BEN_02735,5,13,0,4,1,4,1346.61,1,85,0.1138,6,582
BEN_02736,1,0,0,0,1,1,1380.96,2,23,1.0,1,1343
BEN_02737,3,6,0,1,0,2,1346.6,1,32,0.639,2,386
BEN_02738,2,11,4,3,0,3,1313.52,2,19,0.5227,5,168
BEN_02739,3,0,0,2,1,1,1313.55,1,10,0.6031,3,508
BEN_02740,3,5,2,2,0,0,282.11,1,48,0.6382,3,1231
BEN_02741,2,0,4,1,0,3,1163.66,1,24,0.9062,2,1394
BEN_02742,4,8,2,2,0,1,277.94,1,31,0.4268,3,301
BEN_02743,4,11,2,2,0,4,282.36,1,72,0.3057,4,380
BEN_02744,5,5,3,1,0,1,264.7,1,17,0.2705,3,1311
BEN_02745,4,5,0,1,1,1,1174.03,0,70,0.3422,3,510
BEN_02746,2,5,2,1,0,4,269.08,1,54,0.8508,2,572
BEN_02747,4,1,0,2,0,2,1312.86,0,78,0.516,3,942
BEN_02748,4,2,0,1,0,1,1149.23,0,17,0.6056,2,748
BEN_02749,3,0,0,0,1,4,1166.2,2,14,0.5831,3,499
BEN_02750,1,8,2,1,0,0,250.26,0,7,0.8389,3,861
BEN_02751,5,2,4,3,0,4,1243.95,0,1,0.3655,5,446
BEN_02752,5,13,3,2,0,1,265.77,2,27,0.2597,4,208
BEN_02753,3,2,1,2,1,0,1216.8,0,48,0.6223,3,516
BEN_02754,3,1,2,0,0,4,242.47,2,12,0.6458,2,1467
BEN_02755,3,2,2,0,0,3,244.95,0,22,0.7889,3,1058
BEN_02756,4,10,3,1,0,0,256.63,0,84,0.3151,3,324
BEN_02757,3,5,2,0,0,4,275.6,1,36,0.4379,2,355
BEN_02758,5,3,3,2,1,0,256.08,0,9,0.105,4,767
BEN_02759,5,8,2,4,1,4,243.26,0,54,0.1667,7,827
