region_encoded,day_of_week,day_of_month,is_payday_week,agent_count_in_region,active_beneficiaries_in_region,avg_historical_daily_demand,seasonal_index,recent_7d_avg_demand,pending_voucher_value_in_region,daily_demand_nad
2,4,14,0,5,493,17514.25,1.002,16891.42,23502.06,13294.5
2,4,9,0,3,499,5981.12,1.0677,4994.61,6451.53,2593.1
13,5,22,0,11,529,7201.56,0.8578,6821.99,9299.81,9789.86
13,0,29,0,5,518,7596.09,0.9783,7843.48,19700.13,11684.11
6,6,13,0,14,510,13417.53,1.0731,15543.45,22747.71,6103.15
0,4,5,1,8,510,7657.33,1.1323,8346.53,15147.42,8165.78
0,2,6,0,7,537,6732.85,1.1022,7464.25,31212.55,4710.12
0,0,5,1,7,517,6442.08,1.0125,7424.3,8453.64,12701.0
13,6,15,0,8,494,6120.24,0.9267,5358.53,36599.32,5598.25
3,1,6,0,4,545,4533.0,1.092,4444.31,19069.67,5338.37
0,1,10,0,9,505,4722.59,1.136,5165.39,30221.66,5936.9
0,6,6,0,10,504,10376.52,1.0977,11711.5,8532.53,9201.31
0,1,9,0,5,487,4276.52,0.9954,4758.71,51878.83,3559.9
2,0,3,1,9,496,4156.79,1.1146,3766.72,24284.82,10857.29
1,5,18,0,4,507,5549.53,0.8742,5853.3,32172.77,789.05
5,6,1,1,8,503,11331.55,1.0219,10153.57,47174.34,19304.99
6,0,9,0,7,480,4378.14,1.0549,4750.59,15751.38,5297.05
1,2,14,0,12,505,5574.05,1.0604,6617.38,17372.79,8879.69
4,5,21,0,4,492,7933.72,0.8969,6367.29,132082.4,4473.2
7,5,2,1,7,533,7616.64,1.1135,6647.55,16948.12,14954.8
6,0,21,0,7,488,20730.53,0.9959,23494.05,105848.93,13759.33
9,5,13,0,4,468,3401.34,1.022,3607.21,7655.57,1278.86
2,3,14,0,6,456,4856.25,0.9502,5148.15,17628.99,2612.32
0,6,6,0,7,492,6926.77,1.173,6093.11,8351.03,7357.18
2,0,24,0,12,490,7530.82,0.9359,7045.75,33848.53,1915.4
11,0,14,0,4,506,4524.37,1.0366,3649.92,9888.53,8298.96
2,2,30,0,6,506,18033.84,0.9294,21397.59,54627.27,14015.82
11,0,9,0,4,516,8104.51,1.1305,9243.18,58694.47,2982.36
4,1,8,0,14,492,5039.54,1.1091,5262.67,51824.93,1974.29
1,5,27,0,2,510,12857.62,0.9874,12365.22,69323.47,500.0
0,0,20,0,16,535,18831.49,0.9123,20021.28,18496.87,12486.64
9,2,27,0,11,496,8325.23,1.0046,9990.22,30261.2,4340.86
12,0,3,1,5,516,9065.48,1.0521,7290.59,44855.17,13782.0
4,1,17,0,6,496,5778.84,0.8826,5966.26,45841.78,8824.66
0,3,8,0,8,492,7486.93,1.2188,7047.13,38881.39,6245.8
4,3,14,0,5,499,4047.69,1.0621,3288.91,72046.67,2251.69
0,3,27,0,8,501,6870.63,0.9708,7778.42,9108.28,5482.03
0,5,23,0,5,492,9429.75,0.9018,10648.86,40385.33,6924.28
10,2,10,0,7,512,9442.86,1.0341,10315.43,49367.6,4224.42
8,6,24,0,3,552,7836.15,0.9131,9311.11,8586.29,500.0
1,6,11,0,10,521,23479.89,1.1546,18784.52,31153.2,17514.64
6,4,18,0,8,493,4880.14,0.9393,4378.92,22481.82,7086.63
9,2,15,0,9,476,15351.78,1.0897,16068.87,13479.79,9598.29
4,0,27,0,5,511,10533.59,0.9104,10296.33,40847.91,7736.01
2,2,30,0,9,498,10465.45,0.9995,11052.82,19543.89,5836.07
0,4,19,0,11,488,4607.54,0.837,5447.24,11320.38,500.0
5,3,25,0,14,482,6414.05,0.8735,7472.37,36256.15,6039.15
13,2,7,0,10,528,7671.42,1.0828,7243.9,54519.11,7314.22
2,4,11,0,9,540,3352.66,1.0638,3102.42,25472.11,6925.76
10,6,15,0,11,532,6671.35,1.0244,6833.5,9248.44,7088.32
4,0,25,0,7,483,16204.84,0.8791,14716.34,63712.6,15029.56
0,0,20,0,8,557,11270.4,0.9906,12725.97,15991.68,5082.78
5,4,30,0,4,492,8143.91,0.9492,8998.72,30828.65,6615.64
4,0,22,0,1,461,10413.54,0.8863,11226.32,30839.17,9077.77
5,4,19,0,8,491,4055.5,0.8838,3302.31,22310.85,3486.05
5,4,14,0,7,501,11473.97,1.0726,11609.52,65449.64,12740.85
2,2,24,0,12,508,5485.69,0.9148,5117.64,28826.69,6953.68
6,3,16,0,4,535,6827.01,0.9739,8152.63,30222.8,1659.78
7,2,12,0,11,537,6696.57,1.0602,5762.78,6717.21,7353.74
6,1,12,0,8,521,10423.7,1.075,12429.27,47722.42,7237.09
12,3,19,0,4,514,11125.28,0.9639,12889.23,14771.98,6637.85
10,2,15,0,5,498,10257.14,0.9967,12146.5,42136.07,4414.97
4,3,25,0,7,485,3946.08,0.9223,3616.68,29171.48,8148.91
3,1,29,0,5,505,5401.04,0.9382,5172.88,68079.25,4024.59
12,4,3,1,5,497,8252.57,1.0836,9025.44,20239.97,9195.87
3,5,2,1,7,466,10271.38,0.9394,11670.03,15194.43,10527.77
3,3,25,0,13,505,10254.26,0.8915,8716.38,8204.99,4251.84
12,0,11,0,4,516,5530.88,1.0941,6287.84,5000.0,3605.84
5,1,26,0,9,486,7076.81,0.8719,6640.64,43324.79,1856.22
7,3,17,0,8,494,8347.79,0.9324,9659.89,50297.74,5607.42
10,6,10,0,11,497,8052.41,1.0794,9099.54,11613.04,5287.3
3,3,14,0,7,532,2997.67,1.0855,3190.78,24406.84,500.0
2,2,3,1,7,478,5258.17,1.0947,5063.72,34851.11,12924.36
1,4,3,1,11,504,8243.81,1.0923,8583.97,38323.43,12525.82
10,1,12,0,5,506,26385.78,1.0988,23237.27,13183.85,20173.0
11,1,19,0,11,498,5864.71,0.8833,5801.85,35080.0,3195.53
13,3,10,0,7,514,2884.77,1.0725,2925.23,26397.91,500.0
12,2,24,0,12,509,9842.7,0.9261,10091.73,31146.24,7195.24
4,5,12,0,11,509,4331.0,1.0632,3683.87,11631.1,799.6
5,2,6,0,7,467,6386.73,1.026,5252.84,7009.13,11951.93
12,3,24,0,10,494,7817.22,0.9228,8506.59,16455.7,8927.38
12,3,22,0,7,498,6463.81,0.8556,7118.98,21230.39,6868.29
9,0,3,1,9,475,7802.77,0.9832,7844.98,138479.78,9398.8
0,2,23,0,5,467,6551.49,0.8725,7685.53,45873.19,756.22
3,5,11,0,6,515,12102.95,1.0741,10003.35,10685.76,9790.61
3,6,12,0,10,469,5923.87,1.023,6164.74,27993.94,3539.72
0,2,18,0,10,474,10229.54,1.0029,10498.51,22027.13,9016.15
4,1,2,1,3,517,23372.67,1.0503,22632.24,89822.03,34916.38
3,3,13,0,5,506,6414.96,1.1073,5609.52,14045.0,9208.25
5,2,7,0,7,504,10289.05,1.1035,9032.46,19895.38,11227.77
9,2,12,0,9,475,6572.1,1.0788,6723.79,23847.43,2331.17
0,5,27,0,10,525,6611.46,0.93,7300.2,32811.66,5628.49
9,5,28,0,6,495,4843.33,0.914,4806.31,31719.93,500.0
0,5,3,1,5,479,1958.39,1.1457,1663.59,72419.22,7059.75
3,4,2,1,10,509,5399.17,1.0831,4834.56,10884.98,12794.16
0,6,13,0,9,511,14985.41,1.0814,16713.42,18864.51,5918.53
6,6,5,1,16,485,18723.45,1.1111,15402.99,23701.27,32472.19
3,0,12,0,8,490,3482.16,1.0477,2883.65,36094.98,2673.74
0,5,24,0,10,507,5161.46,0.8351,4687.37,63174.95,5591.7
0,1,9,0,12,519,7713.53,1.0994,7913.52,5000.0,11250.86
0,3,10,0,5,501,12183.45,1.1,14428.15,8698.93,9228.95
7,5,7,0,5,500,9037.5,1.1569,7587.53,29446.9,5935.73
3,4,3,1,12,506,9682.8,1.021,8734.14,47054.79,15178.03
0,4,17,0,7,464,7252.23,0.9867,8244.86,19076.98,7981.21
0,3,19,0,9,527,9439.69,0.9392,10394.64,9295.1,4384.98
4,5,28,0,7,507,11535.54,0.8592,10661.0,14549.39,4502.69
0,0,9,0,10,484,4753.55,1.0681,4251.06,9528.61,5319.8
0,0,26,0,6,532,2673.53,0.9323,2675.27,31523.35,920.5
0,2,26,0,5,476,8600.72,0.9627,7228.07,34251.87,2218.98
5,0,22,0,7,529,13807.11,0.8875,11543.45,52582.56,5024.62
5,4,30,0,6,492,10901.86,1.0154,10792.99,11015.67,15017.16
11,1,21,0,5,509,19915.79,0.9349,22252.05,7033.28,9205.62
9,6,5,1,13,488,12917.86,1.0006,10357.79,5000.0,16679.76
1,6,1,1,7,512,6102.49,1.0558,6598.43,12793.34,10618.71
13,4,13,0,5,515,3483.65,1.0078,3707.75,45192.46,2726.27
2,4,18,0,6,530,4706.13,0.9704,4029.58,10002.23,2720.86
0,5,13,0,7,529,7192.88,1.048,8378.92,12821.18,1049.04
2,2,2,1,8,514,10450.89,1.006,11560.18,83055.85,11391.83
12,6,28,0,8,458,6756.74,0.9469,7717.35,6938.3,6084.16
1,3,21,0,12,497,8466.91,0.8718,7288.49,8565.06,5198.5
2,0,28,0,9,496,6399.14,0.9812,5760.65,37757.03,2715.21
5,4,14,0,5,518,9193.51,1.0478,7675.55,58429.84,1145.79
12,3,23,0,9,506,11901.81,0.8561,11696.69,31427.56,5877.6
5,4,5,1,8,476,7550.34,1.1527,7082.17,22184.7,15311.83
7,3,12,0,10,479,9077.52,1.0706,9920.26,19807.76,3660.04
0,2,8,0,5,486,5145.33,1.0389,5108.42,50369.9,2096.41
0,5,26,0,12,521,3860.97,0.9257,3631.31,27151.88,5857.3
3,3,29,0,2,501,4447.98,1.0154,4841.24,8280.59,991.34
6,6,25,0,8,520,7100.9,0.9758,6759.07,5025.32,5971.65
0,0,13,0,9,532,2515.55,1.1099,2547.33,20385.74,3994.15
13,3,16,0,10,449,4792.51,1.0831,4970.46,64339.15,9151.5
8,1,22,0,5,506,7986.87,0.8964,9038.74,8015.67,7952.53
2,6,2,1,11,472,8692.96,1.0317,10100.18,53945.54,16003.19
9,0,24,0,7,494,4927.8,0.9293,5789.7,43585.96,500.0
1,5,1,1,3,483,10220.44,0.9552,9525.96,17912.9,14035.22
2,3,27,0,9,502,6643.2,0.9074,6783.95,7006.38,8478.51
2,0,7,0,8,532,6989.7,1.1602,7667.11,15229.06,2381.13
0,0,2,1,7,489,5572.29,1.0029,5611.13,21812.8,11647.41
13,5,17,0,7,479,11270.1,0.9182,10797.54,8332.68,8621.2
0,1,16,0,8,521,8563.79,0.9694,7882.3,103950.2,3091.63
6,2,18,0,3,492,6584.35,0.9303,6819.83,16933.41,710.36
0,0,23,0,16,517,19520.32,0.8192,19163.14,26022.81,6814.9
4,6,7,0,6,502,8577.73,1.099,7375.29,17157.93,3482.11
0,1,21,0,10,530,6575.91,0.9365,6057.68,54630.19,8952.2
1,0,6,0,6,546,10516.39,1.0848,8888.28,24349.55,15980.39
2,1,26,0,9,483,11060.37,0.9236,10481.73,8650.1,5409.91
2,4,8,0,6,517,12850.53,1.0103,11861.06,8111.8,9267.65
5,3,10,0,14,490,14791.14,1.1176,13687.23,8796.52,11596.63
2,5,17,0,6,529,14390.22,0.9004,15794.8,8560.45,14831.68
5,1,7,0,5,506,9366.96,1.0615,10228.23,51368.3,5840.07
7,1,15,0,8,480,10044.67,0.9841,10704.36,20452.55,9662.4
8,6,29,0,8,505,6094.13,0.942,5797.52,18954.54,3036.81
4,1,20,0,15,506,6580.43,0.8562,5368.17,87133.79,6515.48
12,2,29,0,10,514,10704.04,1.0518,12637.92,9607.12,8185.44
1,5,1,1,8,461,7751.29,0.9672,6643.9,77401.4,15808.46
0,1,12,0,12,476,5242.95,1.0359,4737.35,104519.42,5660.96
10,4,22,0,7,536,6778.97,0.9342,7645.35,15599.18,8167.24
2,5,4,1,4,495,10827.2,0.9484,9169.34,13608.79,17733.05
7,1,29,0,9,513,5159.35,1.0076,6100.18,52080.88,3686.97
0,4,15,0,5,517,6106.81,1.047,5299.22,27615.89,4301.77
3,5,23,0,13,463,3811.38,0.8817,4512.46,7106.23,5339.57
12,2,2,1,8,446,3993.51,1.076,3700.38,72534.14,6129.22
3,6,1,1,8,497,4057.57,1.0796,3436.74,23571.96,6224.61
6,0,13,0,5,548,11004.59,0.9342,11588.48,10136.8,4943.77
9,2,15,0,10,497,7511.07,1.0192,6666.29,56115.58,6169.11
0,4,11,0,3,486,23619.57,1.1611,20424.78,5547.52,14214.73
10,5,12,0,4,518,2132.87,1.1194,2421.21,5000.0,7695.43
0,0,15,0,13,477,8195.89,1.0553,7378.96,59082.24,9683.36
12,1,30,0,11,494,10790.47,0.9839,10441.15,8640.69,7436.28
0,5,24,0,9,494,7669.02,0.8472,7504.45,72288.56,6732.76
6,0,20,0,8,504,6412.65,1.0178,6897.06,19084.21,2849.64
9,3,17,0,12,534,7819.85,1.0125,6283.05,33858.69,12566.97
7,3,10,0,9,492,4617.45,1.0793,4270.6,95350.56,2654.04
2,1,5,1,6,507,8310.94,1.1388,7416.49,27711.36,9799.86
2,3,15,0,9,532,5451.33,1.0351,6502.17,28009.07,3545.47
1,2,25,0,9,500,7700.12,0.8608,6260.08,31376.83,6918.04
4,1,25,0,17,507,13286.3,0.8868,14944.6,13075.61,9378.76
4,5,13,0,5,487,5126.75,1.048,5861.22,12071.66,4423.88
13,1,16,0,4,458,6699.37,0.9525,7219.96,26209.67,5457.96
3,1,12,0,6,484,12370.4,1.0086,11637.5,20905.38,11306.87
4,0,30,0,8,462,16591.01,1.0517,16378.41,74552.14,7765.27
10,1,5,1,13,477,7525.92,1.0714,7161.35,8599.41,11655.56
4,6,30,0,6,528,13319.51,1.0669,15064.97,28162.02,13054.76
12,3,30,0,8,506,10003.93,1.0621,8590.97,18234.85,10759.1
12,5,3,1,8,484,13136.82,0.96,11182.68,29389.21,17294.65
9,2,17,0,8,517,6079.19,0.9254,6978.87,5381.72,6790.14
11,3,6,0,8,496,3884.79,1.038,3308.74,9045.7,2163.29
5,5,4,1,10,498,10454.55,1.1236,9109.74,45066.46,21168.89
0,6,6,0,10,500,5663.14,1.0269,6000.89,35785.83,4628.44
3,2,24,0,8,486,10482.67,0.9049,9469.49,19725.08,5022.03
0,3,4,1,4,471,7059.8,1.0422,8248.83,53702.88,10582.45
2,3,4,1,11,444,9479.34,1.0331,9594.97,52269.72,12449.02
8,4,16,0,11,524,8170.98,0.9828,6914.95,5000.0,7087.88
10,1,11,0,8,516,4191.53,1.1282,4044.06,16047.1,10387.8
1,2,29,0,10,521,39278.25,1.0394,31681.08,8527.84,15439.89
3,5,15,0,8,472,2779.29,0.9185,2856.12,10447.91,3668.35
2,3,12,0,8,492,12770.19,1.1284,15195.75,5000.0,7467.54
13,2,15,0,9,485,10169.78,1.0617,8774.49,34994.18,10717.27
4,3,11,0,4,491,7827.28,1.0208,6265.94,23771.4,6481.09
0,1,17,0,6,477,8915.24,0.9072,7153.36,8509.06,7050.73
10,1,7,0,3,506,3001.62,1.0238,3330.74,15707.3,5290.25
0,0,7,0,10,502,5973.59,1.0993,5012.64,8449.47,6027.93
4,5,26,0,6,499,3584.4,0.8951,2921.39,59845.03,500.0
0,0,2,1,8,501,6287.27,0.9782,7348.04,14764.54,10667.38
0,0,1,1,8,483,8985.36,1.015,10062.14,49374.36,12648.96
6,6,23,0,7,490,8389.16,0.8662,7641.6,29178.6,7833.6
0,6,7,0,8,525,3475.15,1.1733,2988.13,56346.67,5207.48
3,4,7,0,7,481,10719.6,1.0543,12786.08,18723.87,5210.87
13,2,6,0,10,455,13826.03,1.06,14652.6,5547.52,11019.86
3,6,19,0,4,547,10466.34,0.848,11609.39,29840.76,10338.36
6,1,14,0,9,506,8715.43,0.9493,9182.51,34069.49,3595.11
8,1,24,0,4,514,11822.82,0.9073,13467.44,5069.69,6228.84
0,1,22,0,7,517,10772.94,0.8797,12208.13,17185.43,5539.81
6,2,28,0,7,509,11718.94,0.9791,11898.31,56132.5,4420.75
0,1,14,0,4,476,7639.2,1.0006,7697.44,30496.87,2107.88
7,4,29,0,11,486,18799.02,0.9658,15983.34,7362.4,8808.4
5,0,16,0,11,536,5946.08,0.9956,5038.16,49141.94,5405.47
4,1,12,0,10,465,6853.44,0.9937,6793.79,10419.62,4752.73
1,6,22,0,5,524,12188.39,0.9056,12725.13,12503.69,10769.96
9,1,26,0,7,515,18019.15,0.8789,16940.93,35670.64,7005.84
0,4,19,0,11,505,4650.6,0.957,5143.04,13029.41,8163.05
0,4,30,0,9,527,7227.49,1.0723,7344.57,8590.04,9360.91
12,5,13,0,5,503,7680.96,1.0607,7906.62,46623.59,7647.98
2,6,4,1,9,553,3090.72,1.0295,2608.98,15924.56,7664.65
4,5,27,0,8,482,6974.96,0.9925,6952.84,43867.31,5236.21
0,0,26,0,13,514,12785.18,0.911,14710.68,10492.47,9629.76
4,6,20,0,10,507,6923.03,0.8338,6039.78,5583.44,500.0
4,6,24,0,6,523,5163.3,0.9142,5532.76,7795.78,6044.98
12,2,8,0,9,497,5664.98,1.0608,5599.86,41620.16,7644.2
2,2,29,0,14,482,19945.53,0.9802,21999.93,12523.43,12602.15
2,2,11,0,9,516,13671.5,1.1273,13707.26,34795.55,9771.51
8,0,18,0,7,507,6191.47,0.9599,5051.67,35604.61,6691.08
7,2,5,1,6,527,8662.05,1.0744,9075.55,18087.55,13618.68
0,2,24,0,12,503,6443.19,0.9137,5977.92,45752.45,1248.93
12,2,21,0,10,517,7144.49,0.9008,6149.07,7622.52,8459.42
0,4,22,0,13,500,5787.19,0.9156,4694.33,33447.86,500.0
7,4,29,0,10,505,7701.48,0.9116,7332.95,47499.34,4652.21
0,3,28,0,11,515,7489.25,0.9928,6857.12,29870.3,5593.85
7,5,15,0,5,489,5170.36,0.9947,5261.83,44599.45,6046.5
12,3,8,0,10,528,15746.94,1.0993,14702.32,11871.64,11800.09
4,5,25,0,13,476,3441.64,0.8336,4095.24,6301.73,1215.74
13,1,15,0,7,528,9739.44,1.0044,11157.36,5000.0,12338.37
2,2,22,0,11,501,5995.99,0.8456,4942.66,15609.08,6989.19
12,4,6,0,14,494,9319.77,1.0917,8835.97,5000.0,7984.3
0,6,8,0,5,493,16231.09,1.0778,14134.94,9062.98,10509.57
6,3,21,0,8,509,10508.76,0.9297,8774.17,45116.45,4219.66
11,3,25,0,8,537,2348.61,0.9042,2046.78,91455.71,500.0
4,2,17,0,10,514,11644.96,0.9531,10603.3,27397.06,10414.97
3,6,7,0,10,498,7534.44,1.0486,6890.63,52585.39,8275.38
8,5,22,0,6,486,7842.36,1.0241,8087.82,7826.94,7351.48
4,0,29,0,12,482,7988.25,1.0141,8850.29,29393.55,2761.13
10,0,19,0,8,520,6107.63,0.9467,6813.08,30917.72,500.0
4,3,27,0,8,484,15665.75,1.0688,17229.29,11844.89,10153.41
13,3,3,1,5,521,6568.02,1.0277,6054.85,10020.24,11260.56
5,4,8,0,5,502,18139.98,1.137,17735.7,7960.71,18007.93
5,1,20,0,10,444,7873.3,0.8499,7361.16,29831.51,1407.92
1,1,17,0,2,514,7189.78,0.9442,7887.49,21213.5,5481.17
6,3,13,0,4,510,6844.45,1.074,7629.67,37309.64,3516.24
10,3,21,0,14,447,10297.12,0.935,11605.5,27731.0,3320.6
0,2,15,0,8,474,9208.7,0.9754,10018.34,31019.46,6309.04
1,3,26,0,10,502,8883.85,0.8852,7119.19,7267.43,5615.2
2,2,24,0,8,478,11038.71,0.8783,9095.91,45080.5,7884.6
4,6,10,0,6,490,5657.06,1.0926,5022.01,13266.54,9687.34
0,2,6,0,11,483,5628.21,1.0428,6045.7,33418.41,7579.21
9,3,4,1,10,529,5126.31,1.0067,6012.02,13924.34,7563.44
4,1,30,0,13,494,18878.6,0.9546,18863.7,86422.86,13559.85
7,3,29,0,6,487,16428.52,0.9431,17903.38,32272.8,7127.74
6,2,12,0,4,476,7814.54,1.0744,9342.08,6587.95,10155.78
8,3,9,0,6,495,4371.22,1.131,4854.77,9880.43,6282.74
9,0,26,0,10,466,5428.69,0.9659,4674.0,46491.83,527.42
6,0,9,0,10,512,15298.72,1.0219,14831.13,7418.13,7626.8
2,3,13,0,4,512,5509.07,0.953,6503.95,65261.67,1217.49
0,5,22,0,8,504,6729.54,0.8588,6152.38,19691.51,3933.22
2,4,11,0,7,487,14780.81,1.1183,15455.19,30547.64,11544.16
13,6,18,0,10,505,12443.72,0.9402,12455.15,77384.78,7580.38
5,2,2,1,7,498,6984.51,1.0903,7884.68,15611.99,11805.12
3,6,10,0,5,501,7626.93,1.1579,7096.64,6783.47,3018.84
3,5,30,0,7,549,11073.89,1.0167,9348.71,17609.33,6225.55
0,6,14,0,9,528,6702.41,1.0207,5895.45,15059.0,500.0
0,5,1,1,11,522,8964.99,1.0941,7902.73,53550.4,15858.07
3,6,3,1,4,470,9980.38,1.0463,8609.32,20343.78,14980.31
2,2,28,0,16,470,11813.86,0.9647,11539.72,13974.58,11476.87
10,3,5,1,8,523,51343.09,1.175,53477.71,40204.69,75667.12
13,3,9,0,9,477,8619.64,1.1464,7351.91,8729.59,13237.75
7,2,24,0,8,499,5204.95,0.8494,4359.96,24693.99,500.0
0,3,11,0,6,545,5658.61,1.1046,5314.46,23870.11,7436.27
12,3,30,0,7,482,10516.28,0.9819,10468.88,13428.06,1787.98
6,1,30,0,11,459,5717.73,0.9925,5812.76,13438.45,6929.55
9,0,14,0,9,536,6465.48,1.0312,5989.69,46134.65,1259.11
5,3,4,1,11,501,5949.45,1.0783,6877.82,7741.04,11415.29
2,4,11,0,7,483,6952.43,0.9362,6601.34,6008.88,3494.03
3,6,29,0,8,494,13557.27,0.9115,14403.2,25290.62,3565.37
0,3,10,0,8,489,7084.11,1.0303,8372.88,33981.16,7066.51
1,0,17,0,6,540,4483.3,0.8701,4204.52,53019.1,4049.11
0,0,12,0,7,505,9741.4,1.0805,8279.14,9968.59,11890.29
13,0,3,1,7,472,3923.49,1.1427,3299.46,9571.76,2965.64
5,5,15,0,5,507,6451.88,1.0355,6498.97,78271.58,7299.98
3,2,26,0,10,472,18448.41,0.9212,16370.87,43064.39,9743.06
12,5,10,0,4,486,8059.43,1.0551,9528.22,62611.48,8358.29
2,2,29,0,15,475,15422.58,0.9887,12549.27,12698.28,9756.39
8,4,24,0,11,487,11715.67,0.856,13988.07,26185.15,1096.5
8,2,27,0,8,525,10201.89,0.8841,9372.28,30713.23,10811.79
1,5,28,0,5,513,9843.12,0.8503,11010.74,15264.54,7079.26
3,0,2,1,8,489,13443.72,1.0787,13617.14,19548.19,21378.95
2,1,5,1,10,551,4540.68,1.011,3706.88,5000.0,8747.72
4,2,27,0,7,494,24289.42,0.9249,28148.85,17853.58,14677.98
0,6,10,0,3,506,2886.96,1.0277,2578.94,30022.6,6692.41
3,4,25,0,8,505,11879.82,0.9259,11279.01,13018.85,6462.67
12,4,5,1,11,497,14461.25,1.1808,15171.28,22077.27,21752.4
9,6,29,0,14,459,6313.27,0.9919,7036.35,17351.67,4608.09
8,2,12,0,4,502,5955.7,1.0126,4770.44,49394.51,8037.13
0,1,2,1,9,485,9088.68,1.0176,8635.04,40108.82,10628.75
2,1,18,0,10,490,14601.57,0.911,13597.81,40580.6,8273.83
0,5,27,0,7,515,10714.59,0.8828,10430.38,7500.82,7595.25
3,4,10,0,6,485,10564.72,1.133,10680.37,19465.77,6102.56
5,5,10,0,8,543,4291.13,1.1364,4153.18,10146.71,5231.83
6,3,1,1,5,526,8243.76,1.0405,9394.74,94855.05,14398.72
0,3,30,0,5,524,7387.53,0.9848,8016.32,23440.66,1535.13
3,5,10,0,4,499,9664.64,1.1418,9732.52,29119.21,7821.45
7,0,22,0,9,507,10025.24,0.8853,8458.92,6310.88,2993.59
1,5,26,0,5,518,7809.79,0.8511,6719.81,30134.94,9949.78
3,0,17,0,9,532,19488.31,0.8646,19027.39,5000.0,8310.21
10,4,16,0,9,516,4128.11,1.0467,3386.8,28718.02,5137.46
6,0,8,0,12,543,8843.06,1.0836,7163.25,28571.15,11053.17
10,0,7,0,4,525,8559.19,1.0598,8788.24,42716.37,8198.41
9,6,7,0,8,461,15186.01,1.0603,18172.78,13598.09,7012.36
5,5,23,0,4,506,14355.21,0.8682,13994.77,6778.83,4277.4
2,0,15,0,5,470,6018.98,1.026,6807.21,19835.98,2224.67
12,3,17,0,8,524,4056.2,1.0332,3574.65,30353.85,2069.38
0,1,2,1,9,497,2263.95,1.0259,2347.68,8647.63,7188.88
1,3,22,0,10,487,12154.93,0.8818,11332.61,44906.64,4875.33
6,4,1,1,10,510,15043.34,1.0741,17588.26,9231.75,19721.24
13,6,16,0,8,539,9706.7,0.9923,9992.83,40057.85,5634.76
0,6,11,0,8,487,9481.92,1.0858,8631.99,15263.16,8563.07
3,2,2,1,3,501,10221.29,0.9333,12026.09,73398.12,14334.34
9,3,30,0,10,516,6796.35,0.978,7020.52,70796.65,1955.73
5,1,28,0,3,483,10668.42,0.9706,11983.0,14846.4,8731.75
4,0,8,0,8,495,18347.63,1.1008,21876.11,65459.03,18299.36
0,1,22,0,9,505,3972.27,0.9028,4725.11,38262.28,5295.75
11,3,25,0,12,508,7337.63,0.9093,6949.2,18718.17,3738.34
3,1,11,0,8,484,6008.05,1.0892,6521.87,22251.49,500.0
6,0,29,0,8,498,9631.43,0.8941,8320.05,42244.37,3981.56
13,5,25,0,8,481,5449.98,1.007,5867.36,64019.5,5499.08
13,3,23,0,7,477,7102.81,0.9077,7728.11,42396.88,4916.22
1,6,17,0,6,515,7451.37,0.9138,8485.95,10631.01,2671.8
2,3,27,0,7,503,13002.91,0.9858,10502.61,22557.98,6745.67
2,6,8,0,9,506,4393.83,1.0474,4796.55,33565.46,2985.21
0,6,15,0,8,512,14856.69,1.0718,12850.7,22983.94,12142.48
4,6,14,0,10,500,8363.21,0.9972,8485.73,15423.16,9722.01
9,0,18,0,10,516,9787.21,0.9598,11256.26,34803.77,4083.96
0,4,8,0,3,508,4750.89,1.0479,4012.31,53515.01,4534.44
10,0,19,0,12,519,10567.56,0.9231,11318.73,29252.99,3414.7
1,0,22,0,10,518,5884.79,0.9264,6615.89,30275.33,776.86
1,1,2,1,8,503,10579.07,1.007,9927.23,56859.52,20437.0
3,1,2,1,5,496,7563.07,0.9848,8756.48,9193.2,9705.35
1,5,7,0,10,499,5938.15,1.1492,5907.73,12043.85,7844.48
8,1,28,0,10,522,3387.53,0.9877,3553.85,61518.3,5551.87
10,0,28,0,7,497,6406.56,0.9357,6852.12,49679.98,8494.61
6,3,20,0,11,471,7234.49,0.9203,7046.1,13040.45,9003.73
0,4,26,0,4,489,2974.54,0.8961,2445.84,65319.45,2479.81
4,6,24,0,7,530,20451.97,0.9327,21570.67,53610.22,8983.94
13,4,29,0,4,532,9709.46,0.966,8386.25,31529.71,8428.05
4,0,3,1,6,519,11174.53,1.0092,11173.15,12857.26,18120.66
12,1,8,0,5,519,10552.84,1.0682,8484.09,32813.67,8593.33
1,4,15,0,14,516,3069.5,1.1021,2749.29,18959.16,523.04
3,6,6,0,11,550,5412.74,1.1781,5479.73,21758.39,7881.37
5,4,18,0,7,510,23166.4,0.8908,26478.52,8091.57,14910.17
6,6,5,1,11,479,22739.65,1.0012,23470.37,48030.57,26875.44
8,1,12,0,3,482,6784.5,1.0566,7800.78,98708.4,860.34
5,2,28,0,6,452,8999.99,1.0556,9011.74,29816.02,2243.67
3,3,11,0,4,502,8966.62,1.1189,8571.34,9563.31,5249.81
2,5,20,0,7,490,12181.39,0.8778,10432.31,8348.81,4767.94
11,6,20,0,9,514,5957.31,0.8919,5251.2,11279.0,4782.67
8,6,22,0,11,530,7091.35,0.9421,8329.04,14329.06,8340.72
2,2,10,0,7,510,12431.95,1.117,13660.04,83173.84,11170.79
8,5,12,0,7,488,4089.99,1.1438,3757.5,12114.58,3471.8
5,5,19,0,9,511,6555.91,0.9184,5698.42,34062.12,500.0
