voucher_id,days_since_issue,days_until_expiry,grant_type_encoded,amount_normalized,region_encoded,beneficiary_activity_score,similar_voucher_redemption_rate,channel_availability_score,has_used_app,has_used_ussd,nearest_agent_distance_km,notification_sent_count,expired_unredeemed
VCH_03505,63,27,2,0.2143,0,0.2604,0.7569,0.2475,1,0,4.37,2,0
VCH_03506,8,75,2,0.2143,2,0.5255,0.7744,0.69,0,1,0.5,0,0
VCH_03507,36,52,0,1.0,1,0.4389,0.8675,0.7505,0,1,1.55,0,0
VCH_03508,50,37,4,1.0,12,0.7865,0.5662,0.9291,1,0,1.55,5,0
VCH_03509,36,52,0,1.0,1,0.733,0.9418,0.6729,1,1,3.1,6,0
VCH_03510,73,8,4,1.0,6,0.9481,0.7133,0.432,1,1,12.44,3,0
VCH_03511,67,15,0,1.0,7,0.4127,0.5186,0.8057,0,1,9.72,0,0
VCH_03512,57,41,0,1.0,10,0.5658,0.5348,0.8945,1,1,1.38,1,0
VCH_03513,20,71,0,1.0,0,0.6245,0.7211,0.9918,0,0,12.91,2,0
VCH_03514,7,87,1,1.0,6,0.6879,0.8409,0.4597,1,0,2.41,2,0
VCH_03515,21,63,4,1.0,0,0.3676,0.8043,0.5836,1,1,4.41,7,0
VCH_03516,33,49,3,0.2143,3,0.6041,0.8563,0.2426,1,1,11.77,3,0
VCH_03517,44,41,2,0.2143,1,0.9727,0.575,0.8039,0,0,3.59,0,0
VCH_03518,60,24,0,1.0,5,0.5018,0.5813,0.9242,1,0,8.11,1,0
VCH_03519,89,0,1,1.0,13,0.5995,0.7658,0.5241,0,1,13.3,0,0
VCH_03520,84,0,3,0.2143,7,0.4355,0.7024,0.5399,1,1,4.62,1,0
VCH_03521,43,43,1,1.0,8,0.4354,0.8058,0.687,1,0,15.74,1,0
VCH_03522,17,71,0,1.0,4,0.4369,0.6749,0.8235,1,1,6.28,1,0
VCH_03523,87,1,2,0.2143,1,0.7294,0.7597,0.8022,1,0,14.1,1,0
VCH_03524,18,78,2,0.2143,7,0.3931,0.6632,0.5251,0,0,0.5,2,0
VCH_03525,77,15,1,1.0,10,0.7789,0.5469,0.5958,1,1,0.5,0,0
VCH_03526,82,11,0,1.0,10,0.7639,0.428,0.4382,1,1,7.42,3,0
VCH_03527,45,51,0,1.0,9,0.4089,0.548,0.9365,0,1,4.74,4,0
VCH_03528,64,24,1,1.0,12,0.7622,0.4222,0.7931,1,1,1.44,3,0
VCH_03529,84,0,3,0.2143,2,0.2696,0.4345,0.9138,1,1,0.72,7,1
VCH_03530,53,28,1,1.0,4,0.5135,0.5855,0.5092,1,0,28.78,3,0
VCH_03531,22,74,0,1.0,11,0.7821,0.7811,0.5876,1,1,3.07,5,0
VCH_03532,54,38,0,1.0,2,0.764,0.6596,0.6224,1,0,8.43,3,0
VCH_03533,70,24,3,0.2143,1,0.5712,0.8867,0.8806,1,1,2.2,0,0
VCH_03534,40,44,0,1.0,4,0.9141,0.822,0.7908,1,0,2.32,5,0
VCH_03535,55,33,0,1.0,4,0.4877,0.8262,0.8353,1,0,17.86,4,0
VCH_03536,23,69,1,1.0,12,0.287,0.769,0.7509,1,1,1.91,0,0
VCH_03537,34,56,0,1.0,2,0.1127,0.6148,0.5063,1,0,3.94,3,0
VCH_03538,73,23,2,0.2143,5,0.5367,0.864,0.6542,1,0,5.35,5,0
VCH_03539,57,24,1,1.0,0,0.7452,0.7975,0.7025,1,1,20.09,0,0
VCH_03540,20,66,0,1.0,2,0.8894,0.3108,0.7692,0,0,0.83,4,0
VCH_03541,56,27,2,0.2143,7,0.4787,0.6649,0.7886,0,1,13.72,3,0
VCH_03542,74,25,0,1.0,9,0.8654,0.7644,0.927,1,0,0.5,3,0
VCH_03543,20,72,0,1.0,3,0.8775,0.8971,0.387,0,0,0.5,2,0
VCH_03544,38,50,3,0.2143,7,0.3697,0.8626,0.7062,1,0,6.1,2,0
VCH_03545,44,47,4,1.0,3,0.4013,0.6685,0.7725,0,1,7.27,1,0
VCH_03546,1,86,0,1.0,10,0.5852,0.5372,0.5358,1,1,4.87,2,0
VCH_03547,89,2,0,1.0,13,0.7575,0.613,0.1627,1,1,2.36,2,0
VCH_03548,17,72,1,1.0,6,0.6819,0.8215,0.831,1,0,15.58,0,0
VCH_03549,18,69,2,0.2143,0,0.4701,0.9637,0.8101,0,0,3.61,2,0
VCH_03550,66,29,4,1.0,7,0.737,0.5178,0.4273,1,0,0.54,4,0
VCH_03551,68,20,2,0.2143,2,0.4034,0.919,0.6572,1,0,9.98,1,0
VCH_03552,64,26,1,1.0,1,0.4674,0.4724,0.4581,0,0,0.78,3,0
VCH_03553,36,63,0,1.0,10,0.5627,0.5293,0.7124,0,1,16.17,3,0
VCH_03554,2,88,4,1.0,0,0.4402,0.7,0.4227,1,0,6.42,1,0
VCH_03555,88,0,0,1.0,3,0.6597,0.6957,0.6246,1,1,5.1,3,0
VCH_03556,84,10,0,1.0,5,0.6822,0.5874,0.5982,1,1,4.51,2,0
VCH_03557,15,84,1,1.0,1,0.5498,0.6633,0.7959,1,1,0.5,1,0
VCH_03558,28,61,1,1.0,2,0.499,0.8997,0.6129,1,0,15.19,4,0
VCH_03559,83,0,0,1.0,5,0.6653,0.8157,0.8661,1,1,0.58,3,0
VCH_03560,71,23,0,1.0,8,0.5178,0.7151,0.6564,1,1,0.5,2,0
VCH_03561,61,27,0,1.0,7,0.572,0.7646,0.7636,1,0,8.91,0,0
VCH_03562,4,85,1,1.0,11,0.3878,0.7179,0.8485,1,1,0.74,0,0
VCH_03563,33,59,2,0.2143,5,0.7139,0.6218,0.5714,0,0,1.95,2,0
VCH_03564,26,56,0,1.0,3,0.3077,0.7189,0.775,0,1,1.95,4,0
VCH_03565,64,35,2,0.2143,9,0.6956,0.8849,0.6198,1,1,0.63,2,0
VCH_03566,1,94,2,0.2143,2,0.7,0.7423,0.8859,0,0,1.8,2,0
VCH_03567,86,13,2,0.2143,1,0.3466,0.9116,0.7499,1,0,3.3,2,0
VCH_03568,17,75,4,1.0,0,0.8669,0.4946,0.8305,0,1,3.08,3,0
VCH_03569,58,37,1,1.0,0,0.3665,0.3618,0.7365,1,0,1.31,3,0
VCH_03570,65,17,4,1.0,8,0.7768,0.7404,0.5248,1,1,4.22,3,0
VCH_03571,83,8,3,0.2143,4,0.8736,0.5982,0.801,0,1,1.18,4,0
VCH_03572,50,39,0,1.0,0,0.8501,0.8916,0.5185,1,0,1.24,0,0
VCH_03573,21,78,1,1.0,0,0.7853,0.609,0.8397,1,1,0.96,2,0
VCH_03574,15,81,0,1.0,13,0.2825,0.7432,0.5032,1,0,4.09,4,0
VCH_03575,66,20,2,0.2143,9,0.6371,0.3383,0.5965,0,1,1.4,6,0
VCH_03576,18,62,0,1.0,0,0.9078,0.7853,0.8871,1,0,8.02,2,0
VCH_03577,57,26,1,1.0,0,0.6908,0.6848,0.8339,0,0,2.35,6,0
VCH_03578,88,0,0,1.0,0,0.8212,0.6848,0.5331,1,0,8.61,2,0
VCH_03579,19,62,2,0.2143,3,0.7817,0.9431,0.5217,0,1,1.35,3,0
VCH_03580,42,47,0,1.0,11,0.6549,0.7431,0.8967,0,1,4.65,0,0
VCH_03581,82,17,4,1.0,5,0.3957,0.813,0.8609,1,1,4.81,4,0
VCH_03582,82,2,4,1.0,10,0.3121,0.5379,0.7208,1,1,3.47,2,0
VCH_03583,54,34,2,0.2143,10,0.4814,0.8425,0.839,1,0,3.98,1,0
VCH_03584,4,95,1,1.0,5,0.5025,0.871,0.508,1,0,3.36,1,0
VCH_03585,36,48,0,1.0,4,0.354,0.545,0.3378,0,1,2.66,1,0
VCH_03586,27,60,0,1.0,12,0.779,0.4687,0.5785,0,0,5.43,3,0
VCH_03587,23,69,1,1.0,4,0.5472,0.6731,0.3372,1,0,2.49,1,0
VCH_03588,45,51,0,1.0,0,0.7749,0.5625,0.7407,1,1,5.45,0,0
VCH_03589,66,27,0,1.0,2,0.132,0.8751,0.6276,0,1,3.47,2,0
VCH_03590,67,29,3,0.2143,12,0.5946,0.6409,0.5385,1,1,8.11,5,0
VCH_03591,75,17,3,0.2143,0,0.436,0.679,0.523,0,0,1.41,1,0
VCH_03592,77,9,2,0.2143,3,0.7642,0.6602,0.388,1,0,0.66,0,0
VCH_03593,1,93,4,1.0,12,0.82,0.3471,0.9081,0,1,3.98,3,0
VCH_03594,50,47,0,1.0,3,0.762,0.7575,0.8169,0,0,2.88,0,0
VCH_03595,22,67,0,1.0,3,0.7785,0.7945,0.6585,1,0,2.07,1,0
VCH_03596,18,71,0,1.0,11,0.8613,0.7469,0.9607,1,0,5.99,1,0
VCH_03597,59,32,2,0.2143,5,0.2664,0.4513,0.5199,0,1,4.91,3,0
VCH_03598,51,40,0,1.0,9,0.7356,0.4737,0.5495,1,1,0.72,4,0
VCH_03599,51,46,3,0.2143,7,0.7924,0.6206,0.5117,1,1,0.76,1,0
VCH_03600,82,16,0,1.0,3,0.9271,0.4237,0.7267,1,1,0.5,0,0
VCH_03601,15,77,1,1.0,6,0.656,0.515,0.759,1,0,1.3,1,0
VCH_03602,39,60,0,1.0,10,0.5856,0.9612,0.6721,1,0,1.07,2,0
VCH_03603,80,4,2,0.2143,4,0.472,0.6139,0.8732,0,1,1.52,2,1
VCH_03604,54,42,0,1.0,2,0.524,0.6438,0.9625,0,1,15.38,0,0
VCH_03605,17,71,0,1.0,2,0.9616,0.8958,0.7978,1,1,9.86,0,0
VCH_03606,34,56,0,1.0,13,0.5955,0.9116,0.4521,0,0,0.72,3,0
VCH_03607,11,84,4,1.0,3,0.7427,0.6606,0.7103,0,0,2.16,2,0
VCH_03608,37,47,0,1.0,2,0.6303,0.8411,0.5616,1,1,2.17,2,0
VCH_03609,24,61,0,1.0,1,0.6093,0.4334,0.9477,1,0,1.31,0,0
VCH_03610,6,86,3,0.2143,2,0.1283,0.6736,0.4981,1,0,5.83,4,0
VCH_03611,69,26,1,1.0,13,0.5056,0.8943,0.4867,0,1,4.99,3,0
VCH_03612,53,30,0,1.0,3,0.274,0.589,0.9208,0,0,0.5,2,0
VCH_03613,21,70,0,1.0,9,0.791,0.4458,0.6295,0,1,2.82,4,0
VCH_03614,58,22,4,1.0,0,0.528,0.7458,0.5782,1,1,7.63,2,0
VCH_03615,60,26,0,1.0,5,0.4215,0.5746,0.5463,1,0,0.5,2,0
VCH_03616,67,27,0,1.0,1,0.3967,0.8218,0.4971,1,0,0.5,2,0
VCH_03617,1,97,1,1.0,3,0.1975,0.3857,0.7366,0,1,8.24,2,0
VCH_03618,64,19,3,0.2143,1,0.8851,0.8735,0.6113,0,0,5.75,2,0
VCH_03619,46,46,4,1.0,4,0.5386,0.7833,0.5503,1,0,1.5,2,0
VCH_03620,2,84,0,1.0,0,0.6719,0.8522,0.4961,1,1,7.13,1,0
VCH_03621,4,84,0,1.0,2,0.4304,0.7394,0.4353,1,0,1.35,2,0
VCH_03622,2,96,0,1.0,1,0.4564,0.4537,0.8921,1,0,11.29,3,0
VCH_03623,81,0,4,1.0,2,0.8449,0.8748,0.2766,1,0,6.79,0,0
VCH_03624,62,28,0,1.0,2,0.7664,0.9092,0.5774,1,0,1.48,2,0
VCH_03625,67,25,2,0.2143,1,0.8013,0.7074,0.5455,1,0,4.06,1,0
VCH_03626,47,36,0,1.0,13,0.8597,0.7182,0.7294,0,1,2.38,6,0
VCH_03627,21,77,4,1.0,1,0.9209,0.7339,0.9647,0,0,6.47,0,0
VCH_03628,24,59,1,1.0,11,0.6966,0.679,0.9331,0,0,2.16,4,0
VCH_03629,40,56,1,1.0,0,0.9147,0.7402,0.3874,1,0,2.36,2,0
VCH_03630,9,87,0,1.0,1,0.4155,0.5614,0.5438,1,0,7.89,1,0
VCH_03631,68,19,0,1.0,4,0.3135,0.732,0.7487,0,0,3.49,3,0
VCH_03632,4,95,0,1.0,5,0.8111,0.5701,0.8278,0,0,5.55,4,0
VCH_03633,81,6,4,1.0,4,0.6598,0.7184,0.672,1,0,4.15,1,0
VCH_03634,30,51,0,1.0,6,0.6392,0.698,0.6203,1,1,3.38,4,0
VCH_03635,59,34,0,1.0,3,0.3959,0.4172,0.5539,1,1,7.5,1,0
VCH_03636,36,51,2,0.2143,0,0.511,0.7242,0.8427,1,1,9.92,0,0
VCH_03637,75,22,2,0.2143,3,0.2555,0.7058,0.6972,0,0,0.94,1,0
VCH_03638,55,32,4,1.0,0,0.4056,0.6519,0.6017,1,1,2.06,1,0
VCH_03639,27,64,2,0.2143,3,0.5068,0.9377,0.7594,0,0,1.79,2,0
VCH_03640,50,45,1,1.0,4,0.9274,0.6383,0.7719,0,1,8.86,1,0
VCH_03641,31,62,4,1.0,0,0.399,0.5327,0.8407,1,0,1.04,2,0
VCH_03642,72,14,3,0.2143,1,0.498,0.7586,0.722,1,1,6.34,3,0
VCH_03643,14,84,0,1.0,1,0.8751,0.8721,0.8005,0,1,3.41,2,0
VCH_03644,0,80,0,1.0,5,0.4166,0.6035,0.7484,1,1,2.85,2,0
VCH_03645,71,19,3,0.2143,10,0.5457,0.8015,0.3235,1,0,2.77,1,0
VCH_03646,49,43,2,0.2143,1,0.7257,0.6795,0.6963,1,0,6.97,1,0
VCH_03647,80,19,4,1.0,0,0.2872,0.7995,0.3678,1,1,4.74,1,0
VCH_03648,22,71,0,1.0,0,0.186,0.7069,0.8196,0,1,5.65,3,0
VCH_03649,81,8,2,0.2143,3,0.5849,0.7553,0.4977,1,1,10.39,3,0
VCH_03650,33,48,4,1.0,4,0.4336,0.805,0.5107,1,0,1.69,3,0
VCH_03651,21,64,0,1.0,7,0.3043,0.6668,0.9117,1,1,3.86,1,0
VCH_03652,78,17,0,1.0,2,0.0892,0.8749,0.9343,0,0,6.22,2,1
VCH_03653,89,7,0,1.0,0,0.88,0.897,0.6773,1,1,2.92,2,0
VCH_03654,89,3,1,1.0,13,0.6203,0.5716,0.3182,0,1,1.41,0,1
VCH_03655,25,59,1,1.0,0,0.7018,0.5115,0.8521,0,1,0.96,3,0
VCH_03656,39,49,4,1.0,4,0.2246,0.9909,0.8831,0,0,1.64,3,0
VCH_03657,82,5,1,1.0,0,0.2496,0.7464,0.2115,1,0,0.78,0,0
VCH_03658,54,35,0,1.0,3,0.6504,0.8326,0.6309,1,0,9.36,0,0
VCH_03659,21,60,2,0.2143,12,0.3742,0.4071,0.5526,0,1,2.02,4,0
VCH_03660,52,33,0,1.0,0,0.8271,0.8279,0.7501,0,0,6.19,3,0
VCH_03661,76,8,0,1.0,0,0.3253,0.502,0.4099,1,0,2.49,2,0
VCH_03662,46,52,0,1.0,13,0.8129,0.8764,0.8862,1,1,8.91,3,0
VCH_03663,70,18,2,0.2143,2,0.5292,0.5235,0.4817,1,1,8.39,2,0
VCH_03664,48,47,2,0.2143,5,0.5692,0.7364,0.7529,0,1,5.49,0,0
VCH_03665,4,83,0,1.0,5,0.6593,0.8456,0.2735,0,0,0.57,2,0
VCH_03666,43,42,2,0.2143,6,0.7742,0.8004,0.9278,1,0,15.49,1,0
VCH_03667,6,80,1,1.0,12,0.4871,0.5217,0.7085,0,0,5.0,4,0
VCH_03668,38,59,0,1.0,8,0.4106,0.6231,0.8868,1,0,3.72,2,0
VCH_03669,40,55,1,1.0,10,0.5339,0.4073,0.3086,1,0,11.35,1,0
VCH_03670,59,36,2,0.2143,13,0.8422,0.3368,0.691,0,0,1.34,2,0
VCH_03671,28,60,0,1.0,0,0.486,0.7762,0.9912,1,0,1.06,3,0
VCH_03672,34,64,0,1.0,3,0.471,0.9207,0.6574,1,1,1.79,0,0
VCH_03673,73,19,4,1.0,4,0.7454,0.8634,0.3657,1,1,0.5,2,0
VCH_03674,58,35,0,1.0,12,0.9665,0.4053,0.8688,1,1,18.2,0,0
VCH_03675,55,40,0,1.0,0,0.7945,0.7233,0.6242,1,1,1.72,0,0
VCH_03676,78,8,2,0.2143,10,0.5664,0.6928,0.4845,0,1,3.88,3,0
VCH_03677,72,24,1,1.0,4,0.3221,0.9117,0.5324,1,0,2.19,1,0
VCH_03678,28,64,0,1.0,8,0.3466,0.6746,0.9715,1,1,20.21,3,0
VCH_03679,77,17,3,0.2143,13,0.251,0.7036,0.8226,0,0,4.02,0,0
VCH_03680,17,75,0,1.0,0,0.3196,0.6887,0.5565,0,0,0.5,3,0
VCH_03681,61,30,2,0.2143,3,0.3273,0.8807,0.9076,1,1,0.5,3,0
VCH_03682,41,45,0,1.0,10,0.3741,0.5846,0.3735,1,0,2.13,2,0
VCH_03683,17,66,1,1.0,5,0.6245,0.7928,0.7181,1,1,3.09,1,0
VCH_03684,25,69,3,0.2143,2,0.6044,0.4412,0.2967,1,1,5.99,6,0
VCH_03685,61,22,1,1.0,0,0.4433,0.535,0.4816,0,0,2.99,2,1
VCH_03686,6,85,1,1.0,3,0.7848,0.2511,0.4416,0,1,4.95,4,0
VCH_03687,51,34,0,1.0,6,0.3664,0.8863,0.5402,0,0,4.65,3,0
VCH_03688,83,13,0,1.0,3,0.5845,0.5504,0.6992,1,1,5.46,1,0
VCH_03689,17,71,2,0.2143,7,0.5676,0.5402,0.9055,1,0,8.34,0,0
VCH_03690,9,80,1,1.0,3,0.5929,0.8069,0.9477,1,0,2.74,1,0
VCH_03691,72,12,0,1.0,1,0.4536,0.9212,0.727,1,1,14.66,0,0
VCH_03692,80,6,1,1.0,4,0.6359,0.9005,0.8361,1,1,1.28,2,0
VCH_03693,12,71,2,0.2143,9,0.4934,0.6776,0.8107,0,1,1.79,1,0
VCH_03694,18,63,0,1.0,5,0.1113,0.5363,0.8066,1,0,0.5,0,0
VCH_03695,47,51,3,0.2143,1,0.8803,0.3343,0.5699,1,1,8.39,4,0
VCH_03696,79,2,2,0.2143,5,0.4246,0.8185,0.8542,1,0,8.79,2,0
VCH_03697,58,24,2,0.2143,5,0.6564,0.6034,0.9213,1,0,0.5,0,0
VCH_03698,9,79,2,0.2143,3,0.4134,0.773,0.7451,1,0,5.63,3,0
VCH_03699,64,30,4,1.0,4,0.5921,0.5459,0.3607,0,0,3.09,5,1
VCH_03700,38,55,1,1.0,2,0.794,0.7102,0.5916,1,1,4.56,0,0
VCH_03701,65,18,0,1.0,3,0.3739,0.4962,0.9631,1,0,2.61,1,0
VCH_03702,78,5,4,1.0,4,0.5986,0.7019,0.7164,0,1,0.79,3,0
VCH_03703,35,48,2,0.2143,2,0.7568,0.8525,0.8503,1,0,0.86,2,0
VCH_03704,63,35,2,0.2143,2,0.6595,0.5061,0.8443,1,0,3.57,5,0
VCH_03705,35,64,2,0.2143,0,0.4242,0.8839,0.7854,0,1,4.42,2,0
VCH_03706,41,50,2,0.2143,2,0.7379,0.9276,0.153,1,0,1.65,1,0
VCH_03707,61,20,2,0.2143,10,0.4459,0.3729,0.5666,0,0,3.82,3,0
VCH_03708,85,0,4,1.0,13,0.5057,0.5916,0.9069,1,1,7.68,1,0
VCH_03709,84,10,0,1.0,3,0.7619,0.825,0.8761,1,0,0.5,2,0
VCH_03710,10,80,2,0.2143,11,0.6369,0.8446,0.9551,1,1,5.62,4,0
VCH_03711,22,76,4,1.0,8,0.7427,0.8739,0.631,1,0,7.34,1,0
VCH_03712,62,18,3,0.2143,0,0.7965,0.7076,0.733,1,0,12.09,2,0
VCH_03713,71,23,1,1.0,10,0.4882,0.617,0.7251,1,1,2.01,3,0
VCH_03714,50,39,0,1.0,0,0.5499,0.6922,0.7125,0,0,10.63,4,0
VCH_03715,41,42,1,1.0,10,0.4668,0.9724,0.9124,1,0,0.5,4,0
VCH_03716,83,4,1,1.0,3,0.2006,0.8596,0.8851,1,0,9.44,2,0
VCH_03717,19,63,0,1.0,4,0.2722,0.7933,0.9301,1,0,13.1,2,0
VCH_03718,79,3,0,1.0,11,0.6294,0.9316,0.417,1,0,5.74,4,0
VCH_03719,20,76,2,0.2143,0,0.9004,0.8319,0.597,1,1,1.85,1,0
VCH_03720,17,69,0,1.0,2,0.554,0.8229,0.742,0,1,3.54,2,0
VCH_03721,71,12,2,0.2143,3,0.7908,0.7262,0.7689,1,1,3.08,1,0
VCH_03722,54,33,0,1.0,5,0.564,0.7629,0.2527,1,0,0.5,1,0
VCH_03723,71,19,0,1.0,0,0.6887,0.9508,0.799,0,1,21.67,2,0
VCH_03724,81,18,2,0.2143,12,0.57,0.8286,0.8306,0,0,1.32,0,0
VCH_03725,70,21,4,1.0,10,0.6342,0.6679,0.486,1,1,0.5,3,0
VCH_03726,56,32,2,0.2143,3,0.5434,0.9632,0.337,1,1,5.01,5,0
VCH_03727,54,36,1,1.0,3,0.4791,0.7343,0.869,0,0,7.92,3,1
VCH_03728,39,42,2,0.2143,5,0.7397,0.7723,0.4374,1,1,0.5,2,0
VCH_03729,89,0,1,1.0,3,0.4478,0.8724,0.5474,1,0,10.45,5,0
VCH_03730,42,43,0,1.0,0,0.2651,0.85,0.5825,1,0,2.57,3,0
VCH_03731,30,63,4,1.0,3,0.6928,0.5256,0.651,1,1,1.32,4,0
VCH_03732,78,11,2,0.2143,3,0.3055,0.8161,0.4536,0,1,0.76,4,0
VCH_03733,71,12,0,1.0,3,0.1735,0.7979,0.8201,0,1,4.59,1,0
VCH_03734,22,68,0,1.0,5,0.5683,0.5969,0.8644,0,1,5.71,1,0
VCH_03735,32,64,1,1.0,3,0.789,0.4077,0.9666,1,1,4.7,3,0
VCH_03736,81,14,2,0.2143,3,0.8007,0.8075,0.682,1,0,2.38,1,0
VCH_03737,86,3,0,1.0,8,0.4572,0.4996,0.3079,0,0,9.47,2,1
VCH_03738,54,30,1,1.0,7,0.6606,0.5141,0.6041,1,1,3.68,2,0
VCH_03739,71,12,2,0.2143,1,0.688,0.523,0.6531,0,1,9.55,2,0
VCH_03740,53,35,2,0.2143,1,0.7634,0.9308,0.3023,1,1,8.09,1,0
VCH_03741,3,83,0,1.0,11,0.5671,0.2448,0.8244,1,0,1.52,1,0
VCH_03742,65,29,2,0.2143,4,0.7171,0.8208,0.9311,1,1,0.98,6,0
VCH_03743,63,20,0,1.0,8,0.8165,0.7505,0.8154,1,0,3.09,2,0
VCH_03744,57,41,2,0.2143,13,0.8498,0.7603,0.7324,1,0,2.98,4,0
VCH_03745,20,72,2,0.2143,8,0.4137,0.8418,0.5195,1,0,6.98,4,0
VCH_03746,69,16,0,1.0,5,0.5414,0.6436,0.8807,0,0,5.76,1,0
VCH_03747,64,35,0,1.0,2,0.3058,0.4891,0.6503,1,1,9.93,3,0
VCH_03748,31,52,3,0.2143,9,0.8183,0.692,0.4974,1,0,1.2,5,0
VCH_03749,5,79,1,1.0,9,0.5948,0.6358,0.5274,0,1,3.39,3,0
VCH_03750,23,61,1,1.0,0,0.9355,0.8644,0.9099,0,0,0.5,2,0
VCH_03751,1,97,2,0.2143,7,0.8126,0.6417,0.7794,1,0,0.65,1,0
VCH_03752,23,65,4,1.0,10,0.5157,0.7992,0.2298,1,1,8.96,4,0
VCH_03753,60,30,2,0.2143,10,0.6852,0.748,0.5898,1,1,11.11,1,0
VCH_03754,81,14,0,1.0,10,0.7881,0.6441,0.8403,0,1,4.17,1,0
VCH_03755,40,54,0,1.0,3,0.2312,0.4667,0.4858,1,0,1.28,0,1
VCH_03756,80,8,0,1.0,0,0.638,0.5915,0.6649,1,1,0.72,3,0
VCH_03757,41,47,2,0.2143,4,0.719,0.955,0.8412,1,0,3.84,1,0
VCH_03758,7,78,3,0.2143,3,0.6299,0.6749,0.1677,1,0,9.67,2,0
VCH_03759,89,4,0,1.0,3,0.1894,0.6416,0.6853,1,0,4.41,0,0
VCH_03760,48,48,0,1.0,13,0.7901,0.694,0.7848,0,0,0.57,3,0
VCH_03761,58,41,1,1.0,6,0.633,0.9789,0.5096,1,0,3.31,3,0
VCH_03762,49,40,1,1.0,5,0.7911,0.4493,0.4762,1,0,4.4,2,0
VCH_03763,85,0,2,0.2143,0,0.7347,0.7763,0.9311,1,0,1.68,3,0
VCH_03764,15,76,2,0.2143,0,0.7387,0.5862,0.2887,1,1,1.54,1,0
VCH_03765,47,50,0,1.0,10,0.3934,0.7884,0.7068,1,0,0.59,3,0
VCH_03766,64,33,0,1.0,11,0.2022,0.6569,0.621,1,0,3.35,2,0
VCH_03767,74,14,4,1.0,7,0.5299,0.8499,0.6524,1,0,7.92,1,0
VCH_03768,66,19,1,1.0,13,0.9007,0.2643,0.8593,1,0,3.87,1,0
VCH_03769,29,65,2,0.2143,12,0.357,0.838,0.8576,0,1,0.73,3,0
VCH_03770,32,51,1,1.0,6,0.4432,0.6944,0.712,1,1,3.62,0,0
VCH_03771,16,79,1,1.0,1,0.6811,0.8188,0.6794,1,0,11.36,3,0
VCH_03772,0,89,0,1.0,13,0.8735,0.7902,0.7712,0,0,3.36,0,0
VCH_03773,44,39,1,1.0,0,0.5436,0.81,0.4496,0,1,5.54,1,0
VCH_03774,78,5,1,1.0,4,0.2923,0.7873,0.8087,1,1,0.5,2,0
VCH_03775,15,77,4,1.0,10,0.8884,0.6974,0.7112,0,0,11.38,1,0
VCH_03776,19,64,0,1.0,4,0.6094,0.707,0.1989,0,1,4.04,1,0
VCH_03777,5,93,2,0.2143,9,0.7193,0.5509,0.7435,1,1,3.36,1,0
VCH_03778,8,91,4,1.0,0,0.605,0.8124,0.9814,1,0,8.6,0,0
VCH_03779,55,41,3,0.2143,4,0.7933,0.7544,0.8002,1,0,3.16,1,0
VCH_03780,87,3,0,1.0,3,0.5633,0.5791,0.5656,1,0,2.12,3,0
VCH_03781,76,22,1,1.0,1,0.2376,0.7323,0.5429,1,0,4.3,1,0
VCH_03782,76,5,1,1.0,5,0.4328,0.794,0.4269,1,1,10.21,0,1
VCH_03783,87,10,2,0.2143,10,0.6092,0.8513,0.6377,0,1,8.68,3,0
VCH_03784,8,83,1,1.0,0,0.4313,0.5117,0.4022,1,0,8.44,1,0
VCH_03785,16,79,2,0.2143,6,0.4857,0.8089,0.7427,1,1,1.28,0,0
VCH_03786,45,54,0,1.0,0,0.8094,0.704,0.3368,1,1,5.04,0,0
VCH_03787,58,29,4,1.0,0,0.6176,0.8269,0.3652,0,1,9.63,1,0
VCH_03788,41,53,0,1.0,13,0.3131,0.952,0.7301,0,0,0.5,0,0
VCH_03789,21,65,2,0.2143,4,0.5981,0.5393,0.6768,1,1,0.5,2,0
VCH_03790,56,29,0,1.0,4,0.6581,0.6478,0.9817,1,0,3.46,4,0
VCH_03791,62,34,2,0.2143,2,0.4269,0.5313,0.7978,0,0,2.56,3,0
VCH_03792,34,49,0,1.0,0,0.9167,0.8174,0.6479,1,1,5.09,2,0
VCH_03793,59,24,0,1.0,11,0.7807,0.7825,0.8273,1,1,5.8,1,0
VCH_03794,72,21,0,1.0,4,0.7736,0.6589,0.9598,1,1,0.5,2,0
VCH_03795,37,62,2,0.2143,6,0.68,0.981,0.8411,0,1,4.23,2,0
VCH_03796,42,40,0,1.0,11,0.697,0.6404,0.3138,0,1,12.02,2,0
VCH_03797,86,6,2,0.2143,6,0.6894,0.8722,0.7566,0,0,0.5,2,0
VCH_03798,41,58,0,1.0,0,0.9226,0.6022,0.5104,1,0,0.91,3,0
VCH_03799,65,34,0,1.0,5,0.9209,0.83,0.7722,1,0,8.65,2,0
VCH_03800,87,4,0,1.0,3,0.7335,0.5919,0.6767,0,0,1.33,0,0
VCH_03801,14,85,4,1.0,5,0.1138,0.6668,0.3741,1,1,2.89,2,0
VCH_03802,38,61,0,1.0,2,0.8256,0.7735,0.7962,1,0,15.17,2,0
VCH_03803,83,13,1,1.0,9,0.1901,0.3649,0.8526,1,1,1.16,2,0
VCH_03804,21,76,2,0.2143,0,0.6919,0.7202,0.2325,1,0,10.58,0,0
VCH_03805,19,80,1,1.0,12,0.9463,0.7456,0.7695,0,0,1.17,2,0
VCH_03806,34,60,0,1.0,4,0.811,0.9015,0.3994,1,0,8.49,2,0
