voucher_id,days_since_issue,grant_type_encoded,amount_normalized,region_encoded,beneficiary_segment,day_of_week_issued,day_of_month_issued,is_payday_week,historical_avg_days_to_redeem,preferred_channel_encoded,nearby_agent_count,days_to_redeem,redemption_channel
VCH_04584,28,2,0.2143,6,2,5,15,0,6.96,0,9,9,wallet
VCH_04585,14,0,1.0,13,0,1,1,1,6.65,3,2,8,merchant_payment
VCH_04586,10,3,0.2143,0,5,2,30,0,2.41,4,4,7,cash_at_till
VCH_04587,6,1,1.0,0,1,3,30,0,1.45,3,2,4,merchant_payment
VCH_04588,45,2,0.2143,11,2,0,3,1,3.97,1,2,8,cash_out
VCH_04589,18,4,1.0,10,1,6,29,0,7.25,3,3,11,merchant_payment
VCH_04590,53,0,1.0,13,3,5,3,1,4.01,3,2,5,merchant_payment
VCH_04591,6,1,1.0,10,4,0,15,0,5.22,3,3,9,merchant_payment
VCH_04592,34,2,0.2143,8,4,2,3,1,8.18,0,3,8,wallet
VCH_04593,52,1,1.0,12,1,4,29,0,3.27,1,0,7,cash_out
VCH_04594,32,2,0.2143,0,5,1,1,1,5.42,2,4,5,bank_transfer
VCH_04595,41,1,1.0,0,2,2,1,1,6.18,2,0,3,bank_transfer
VCH_04596,35,2,0.2143,0,1,3,30,0,1.85,1,4,3,cash_out
VCH_04597,28,3,0.2143,9,5,0,29,0,4.98,0,1,9,wallet
VCH_04598,31,0,1.0,5,1,2,1,1,4.12,3,2,8,merchant_payment
VCH_04599,52,2,0.2143,1,3,2,1,1,1.0,0,6,2,wallet
VCH_04600,30,0,1.0,13,0,1,2,1,11.27,0,3,12,wallet
VCH_04601,19,3,0.2143,10,4,5,30,0,4.98,2,2,8,bank_transfer
VCH_04602,17,1,1.0,3,1,4,15,0,1.32,4,4,6,cash_at_till
VCH_04603,1,4,1.0,0,3,2,2,1,4.78,0,3,4,wallet
VCH_04604,24,2,0.2143,0,0,5,16,0,2.73,1,3,4,cash_out
VCH_04605,8,3,0.2143,2,4,4,3,1,2.17,0,5,1,wallet
VCH_04606,1,0,1.0,0,4,0,30,0,4.22,4,3,5,cash_at_till
VCH_04607,15,3,0.2143,1,2,0,1,1,2.24,1,8,3,cash_out
VCH_04608,30,2,0.2143,0,0,6,1,1,1.95,0,3,5,wallet
VCH_04609,10,0,1.0,9,1,1,1,1,3.75,3,2,7,merchant_payment
VCH_04610,51,1,1.0,4,3,0,1,1,5.15,3,2,6,merchant_payment
VCH_04611,41,1,1.0,2,3,4,1,1,14.8,0,3,8,wallet
VCH_04612,45,2,0.2143,10,3,1,30,0,1.69,3,3,8,merchant_payment
VCH_04613,37,2,0.2143,6,4,3,15,0,3.72,0,7,8,wallet
VCH_04614,50,2,0.2143,7,3,0,28,0,18.88,3,2,21,merchant_payment
VCH_04615,14,2,0.2143,3,3,3,1,1,11.49,3,1,10,merchant_payment
VCH_04616,17,1,1.0,0,1,4,1,1,6.58,4,2,5,cash_at_till
VCH_04617,11,0,1.0,4,5,5,1,1,12.76,3,2,17,merchant_payment
VCH_04618,19,3,0.2143,12,3,2,2,1,10.03,4,2,10,cash_at_till
VCH_04619,54,3,0.2143,0,2,4,2,1,5.42,3,6,5,merchant_payment
VCH_04620,53,2,0.2143,12,5,5,1,1,6.33,0,1,9,wallet
VCH_04621,3,0,1.0,10,2,1,15,0,3.48,1,2,8,cash_out
VCH_04622,11,2,0.2143,0,0,0,30,0,8.33,3,2,8,merchant_payment
VCH_04623,3,2,0.2143,3,3,1,1,1,1.16,3,0,4,merchant_payment
VCH_04624,36,1,1.0,3,0,1,29,0,9.18,0,4,11,wallet
VCH_04625,25,1,1.0,0,4,3,1,1,1.5,4,5,2,cash_at_till
VCH_04626,11,1,1.0,3,0,5,15,0,6.34,1,2,9,cash_out
VCH_04627,43,0,1.0,3,4,1,2,1,3.65,1,4,6,cash_out
VCH_04628,47,4,1.0,12,3,4,15,0,3.92,3,5,9,merchant_payment
VCH_04629,17,3,0.2143,2,2,0,15,0,6.9,1,1,6,cash_out
VCH_04630,11,2,0.2143,6,0,3,3,1,4.16,1,3,9,cash_out
VCH_04631,19,4,1.0,7,4,0,15,0,10.17,4,4,11,cash_at_till
VCH_04632,4,2,0.2143,0,1,3,1,1,3.51,1,7,3,cash_out
VCH_04633,46,1,1.0,12,1,6,1,1,1.73,3,2,4,merchant_payment
VCH_04634,18,1,1.0,13,1,4,1,1,1.58,3,7,4,merchant_payment
VCH_04635,9,0,1.0,6,5,0,1,1,2.23,1,5,5,cash_out
VCH_04636,45,2,0.2143,5,4,4,28,0,5.7,4,2,9,cash_at_till
VCH_04637,46,2,0.2143,7,2,0,29,0,6.11,0,2,8,wallet
VCH_04638,50,0,1.0,0,0,1,30,0,3.98,1,7,5,cash_out
VCH_04639,57,3,0.2143,13,4,0,1,1,2.51,3,2,4,merchant_payment
VCH_04640,28,3,0.2143,0,2,2,15,0,4.17,0,3,9,wallet
VCH_04641,0,4,1.0,1,0,6,1,1,3.95,3,2,3,merchant_payment
VCH_04642,6,2,0.2143,10,0,6,1,1,14.65,3,4,13,merchant_payment
VCH_04643,13,0,1.0,2,5,1,3,1,1.54,0,5,7,wallet
VCH_04644,2,0,1.0,10,5,2,29,0,6.46,2,2,10,bank_transfer
VCH_04645,50,0,1.0,2,3,3,1,1,2.21,4,5,2,cash_at_till
VCH_04646,11,4,1.0,10,5,4,1,1,2.22,3,4,7,merchant_payment
VCH_04647,42,4,1.0,5,0,2,29,0,8.74,1,4,13,cash_out
VCH_04648,4,2,0.2143,12,1,0,28,0,6.04,2,3,9,bank_transfer
VCH_04649,36,1,1.0,12,2,1,16,0,7.03,3,1,9,merchant_payment
VCH_04650,8,1,1.0,6,4,0,29,0,4.11,2,2,9,bank_transfer
VCH_04651,5,1,1.0,10,2,3,30,0,1.48,3,4,8,merchant_payment
VCH_04652,58,2,0.2143,6,3,1,29,0,2.88,0,4,9,wallet
VCH_04653,18,0,1.0,7,2,6,2,1,1.93,2,1,5,bank_transfer
VCH_04654,5,1,1.0,4,4,5,1,1,2.76,3,2,6,merchant_payment
VCH_04655,9,1,1.0,4,5,3,1,1,1.27,3,4,6,merchant_payment
VCH_04656,2,3,0.2143,10,5,2,2,1,1.9,3,1,4,merchant_payment
VCH_04657,40,1,1.0,0,4,5,15,0,8.68,2,4,9,bank_transfer
VCH_04658,54,0,1.0,0,0,5,29,0,2.38,3,6,4,merchant_payment
VCH_04659,14,0,1.0,13,0,2,15,0,5.95,2,1,8,bank_transfer
VCH_04660,12,1,1.0,4,0,6,16,0,2.3,1,2,10,cash_out
VCH_04661,42,0,1.0,8,3,5,28,0,2.1,3,5,9,merchant_payment
VCH_04662,55,1,1.0,3,3,0,2,1,1.36,3,2,3,merchant_payment
VCH_04663,10,4,1.0,2,5,4,1,1,5.07,4,8,4,cash_at_till
VCH_04664,38,0,1.0,13,5,3,28,0,6.37,4,7,14,cash_at_till
VCH_04665,14,2,0.2143,0,5,2,29,0,2.7,0,1,4,wallet
VCH_04666,7,1,1.0,13,3,2,16,0,7.79,1,3,14,cash_out
VCH_04667,23,0,1.0,4,2,2,30,0,1.78,0,1,9,wallet
VCH_04668,52,1,1.0,0,3,3,2,1,9.74,1,5,9,cash_out
VCH_04669,43,2,0.2143,1,5,6,30,0,5.1,3,2,6,merchant_payment
VCH_04670,21,3,0.2143,1,3,4,16,0,10.14,1,0,10,cash_out
VCH_04671,18,0,1.0,11,4,0,15,0,7.25,0,4,13,wallet
VCH_04672,41,1,1.0,4,4,2,1,1,1.74,0,5,6,wallet
VCH_04673,38,0,1.0,11,3,5,1,1,4.86,0,4,5,wallet
VCH_04674,43,2,0.2143,3,5,1,1,1,3.87,1,2,14,cash_out
VCH_04675,45,3,0.2143,1,4,5,30,0,4.77,0,5,8,wallet
VCH_04676,59,1,1.0,0,2,0,3,1,2.79,4,2,1,cash_at_till
VCH_04677,7,0,1.0,7,0,6,1,1,3.65,3,2,9,merchant_payment
VCH_04678,31,0,1.0,2,0,1,3,1,2.01,1,3,1,cash_out
VCH_04679,12,2,0.2143,5,0,6,15,0,6.84,0,3,10,wallet
VCH_04680,39,0,1.0,0,5,1,15,0,1.74,1,5,5,cash_out
VCH_04681,16,0,1.0,2,3,2,30,0,3.9,1,3,6,cash_out
VCH_04682,27,4,1.0,0,4,0,29,0,2.55,0,3,6,wallet
VCH_04683,28,0,1.0,8,2,4,2,1,2.47,1,5,8,cash_out
VCH_04684,21,0,1.0,1,4,3,1,1,5.38,0,1,3,wallet
VCH_04685,26,1,1.0,6,0,5,1,1,2.98,3,5,7,merchant_payment
VCH_04686,22,2,0.2143,8,1,3,1,1,2.56,1,3,6,cash_out
VCH_04687,19,1,1.0,1,4,5,1,1,16.67,3,2,10,merchant_payment
VCH_04688,41,0,1.0,0,5,0,15,0,3.18,1,4,5,cash_out
VCH_04689,36,0,1.0,3,0,3,29,0,3.47,1,4,7,cash_out
VCH_04690,34,0,1.0,5,4,0,30,0,30.32,1,3,23,cash_out
VCH_04691,14,2,0.2143,1,4,3,15,0,1.69,1,3,5,cash_out
VCH_04692,48,0,1.0,4,2,4,2,1,1.44,1,5,5,cash_out
VCH_04693,52,2,0.2143,2,1,3,1,1,3.14,0,3,5,wallet
VCH_04694,35,4,1.0,4,1,3,29,0,7.35,3,3,12,merchant_payment
VCH_04695,36,0,1.0,3,4,4,1,1,6.6,0,2,8,wallet
VCH_04696,38,0,1.0,0,4,1,2,1,7.91,3,3,6,merchant_payment
VCH_04697,35,0,1.0,10,5,3,29,0,2.58,1,4,6,cash_out
VCH_04698,51,3,0.2143,4,2,6,1,1,5.29,2,4,9,bank_transfer
VCH_04699,50,2,0.2143,6,1,2,28,0,9.71,2,3,11,bank_transfer
VCH_04700,22,2,0.2143,0,3,6,1,1,2.4,0,2,3,wallet
VCH_04701,14,0,1.0,12,2,4,1,1,5.97,1,1,7,cash_out
VCH_04702,10,1,1.0,5,3,0,1,1,5.5,1,1,8,cash_out
VCH_04703,56,1,1.0,3,4,4,29,0,6.25,1,2,9,cash_out
VCH_04704,57,1,1.0,3,1,6,29,0,1.12,0,4,8,wallet
VCH_04705,11,4,1.0,8,2,0,29,0,11.61,0,3,15,wallet
VCH_04706,32,0,1.0,5,4,4,3,1,1.9,4,3,5,cash_at_till
VCH_04707,3,0,1.0,2,4,2,15,0,3.92,3,2,11,merchant_payment
VCH_04708,26,0,1.0,1,3,4,1,1,4.96,4,4,5,cash_at_till
VCH_04709,57,1,1.0,7,1,4,1,1,2.07,1,3,4,cash_out
VCH_04710,42,1,1.0,13,5,0,3,1,3.75,3,1,6,merchant_payment
VCH_04711,3,0,1.0,2,3,0,2,1,3.3,0,3,4,wallet
VCH_04712,30,1,1.0,2,3,6,15,0,5.83,3,3,10,merchant_payment
VCH_04713,41,0,1.0,0,3,0,3,1,3.62,1,6,3,cash_out
VCH_04714,21,2,0.2143,12,1,2,1,1,3.5,1,1,5,cash_out
VCH_04715,16,4,1.0,4,4,3,1,1,3.02,2,4,5,bank_transfer
VCH_04716,23,4,1.0,10,3,0,28,0,9.02,4,3,12,cash_at_till
VCH_04717,49,0,1.0,9,5,4,15,0,4.33,3,2,8,merchant_payment
VCH_04718,13,2,0.2143,4,1,2,2,1,1.97,3,1,5,merchant_payment
VCH_04719,40,2,0.2143,0,4,3,2,1,3.39,4,7,2,cash_at_till
VCH_04720,54,0,1.0,4,4,2,29,0,1.0,2,1,6,bank_transfer
VCH_04721,35,1,1.0,5,3,0,30,0,7.17,2,4,9,bank_transfer
VCH_04722,9,4,1.0,5,5,2,1,1,21.68,4,5,17,cash_at_till
VCH_04723,54,0,1.0,5,5,6,2,1,8.17,1,3,8,cash_out
VCH_04724,56,0,1.0,0,3,2,1,1,3.93,0,5,6,wallet
VCH_04725,43,3,0.2143,0,1,2,1,1,2.55,3,1,2,merchant_payment
VCH_04726,28,0,1.0,6,0,5,29,0,4.1,3,3,7,merchant_payment
VCH_04727,34,2,0.2143,7,2,0,1,1,2.68,0,2,7,wallet
VCH_04728,29,0,1.0,4,1,3,1,1,4.81,2,7,7,bank_transfer
VCH_04729,50,0,1.0,13,5,4,15,0,5.48,4,2,10,cash_at_till
VCH_04730,32,0,1.0,0,5,3,29,0,2.3,1,2,6,cash_out
VCH_04731,2,0,1.0,8,4,0,1,1,18.63,1,4,15,cash_out
VCH_04732,59,3,0.2143,5,1,3,16,0,6.07,1,4,13,cash_out
VCH_04733,44,0,1.0,1,0,0,16,0,2.54,2,4,8,bank_transfer
VCH_04734,18,4,1.0,1,1,4,30,0,2.35,2,3,5,bank_transfer
VCH_04735,31,0,1.0,1,2,4,29,0,2.05,0,1,7,wallet
VCH_04736,38,2,0.2143,3,5,0,1,1,3.6,1,1,8,cash_out
VCH_04737,21,4,1.0,1,2,1,2,1,4.86,3,3,6,merchant_payment
VCH_04738,25,2,0.2143,4,1,2,3,1,3.0,4,2,9,cash_at_till
VCH_04739,20,4,1.0,5,3,1,28,0,1.32,2,3,11,bank_transfer
VCH_04740,35,1,1.0,5,4,0,16,0,4.6,0,1,9,wallet
VCH_04741,23,0,1.0,8,4,2,15,0,4.67,1,3,9,cash_out
VCH_04742,53,2,0.2143,4,3,4,1,1,4.6,1,5,8,cash_out
VCH_04743,24,3,0.2143,1,1,3,15,0,3.66,2,2,4,bank_transfer
VCH_04744,39,1,1.0,3,5,4,30,0,8.62,0,2,11,wallet
VCH_04745,1,0,1.0,10,5,6,30,0,1.82,2,5,6,bank_transfer
VCH_04746,20,4,1.0,2,4,6,2,1,2.44,0,2,6,wallet
VCH_04747,12,4,1.0,10,2,1,1,1,11.34,0,3,12,wallet
VCH_04748,47,3,0.2143,4,1,4,3,1,9.3,1,2,9,cash_out
VCH_04749,46,0,1.0,3,3,1,28,0,7.14,0,5,10,wallet
VCH_04750,48,0,1.0,10,4,4,28,0,6.03,1,5,10,cash_out
VCH_04751,10,4,1.0,0,0,1,1,1,1.76,4,2,6,cash_at_till
VCH_04752,38,1,1.0,3,3,3,3,1,6.5,3,5,8,merchant_payment
VCH_04753,31,2,0.2143,12,2,3,3,1,6.89,0,4,8,wallet
VCH_04754,19,1,1.0,0,5,2,29,0,7.02,2,3,6,bank_transfer
VCH_04755,56,1,1.0,8,0,6,1,1,2.4,2,1,7,bank_transfer
VCH_04756,15,4,1.0,12,3,5,29,0,2.26,3,2,6,merchant_payment
VCH_04757,42,4,1.0,6,1,1,28,0,6.82,0,5,9,wallet
VCH_04758,3,1,1.0,4,4,1,15,0,3.7,0,2,11,wallet
VCH_04759,25,2,0.2143,7,3,4,1,1,1.52,1,2,5,cash_out
VCH_04760,8,1,1.0,3,2,4,2,1,3.56,0,5,6,wallet
VCH_04761,24,4,1.0,4,0,2,1,1,5.54,1,2,7,cash_out
VCH_04762,25,0,1.0,2,2,2,16,0,13.75,1,2,11,cash_out
VCH_04763,1,4,1.0,6,0,1,3,1,4.2,1,5,6,cash_out
VCH_04764,48,0,1.0,5,1,0,29,0,4.14,3,4,7,merchant_payment
VCH_04765,30,1,1.0,8,3,2,29,0,3.81,4,3,7,cash_at_till
VCH_04766,47,3,0.2143,12,2,6,15,0,5.2,0,3,8,wallet
VCH_04767,52,0,1.0,1,3,6,30,0,2.37,1,2,4,cash_out
VCH_04768,37,0,1.0,3,1,4,28,0,2.61,1,4,7,cash_out
VCH_04769,26,0,1.0,3,0,2,1,1,4.94,1,4,6,cash_out
VCH_04770,25,0,1.0,12,2,1,28,0,1.27,1,2,7,cash_out
VCH_04771,18,0,1.0,7,1,4,1,1,5.34,0,4,12,wallet
VCH_04772,24,3,0.2143,0,3,3,1,1,14.9,0,7,9,wallet
VCH_04773,29,1,1.0,1,1,5,1,1,6.23,0,1,5,wallet
VCH_04774,47,0,1.0,2,0,6,29,0,2.5,0,5,7,wallet
VCH_04775,23,3,0.2143,12,3,1,1,1,3.04,4,2,4,cash_at_till
VCH_04776,10,2,0.2143,5,4,3,2,1,5.95,3,6,6,merchant_payment
VCH_04777,25,2,0.2143,5,0,4,1,1,3.56,2,4,6,bank_transfer
VCH_04778,11,0,1.0,8,0,3,28,0,2.46,4,1,9,cash_at_till
VCH_04779,9,2,0.2143,4,1,5,1,1,13.99,1,5,12,cash_out
VCH_04780,35,2,0.2143,2,5,5,2,1,4.17,1,3,3,cash_out
VCH_04781,11,2,0.2143,0,5,2,28,0,2.64,2,0,4,bank_transfer
VCH_04782,1,0,1.0,9,1,3,1,1,4.64,1,4,9,cash_out
VCH_04783,16,2,0.2143,5,5,2,1,1,3.7,1,1,5,cash_out
VCH_04784,26,0,1.0,3,4,4,2,1,7.57,3,4,8,merchant_payment
VCH_04785,52,2,0.2143,0,2,1,1,1,9.39,0,5,7,wallet
VCH_04786,53,1,1.0,11,4,1,2,1,2.32,4,3,13,cash_at_till
VCH_04787,38,2,0.2143,4,3,2,15,0,5.2,3,1,8,merchant_payment
VCH_04788,15,0,1.0,0,0,0,3,1,5.27,3,3,3,merchant_payment
VCH_04789,2,3,0.2143,7,4,1,1,1,4.64,0,4,7,wallet
VCH_04790,37,1,1.0,0,3,5,3,1,9.84,3,2,9,merchant_payment
VCH_04791,56,2,0.2143,0,3,1,28,0,5.61,1,2,6,cash_out
VCH_04792,42,2,0.2143,3,3,0,16,0,2.27,4,1,12,cash_at_till
VCH_04793,6,1,1.0,13,0,5,30,0,6.03,0,2,10,wallet
VCH_04794,58,4,1.0,0,4,2,30,0,2.88,3,4,5,merchant_payment
VCH_04795,37,3,0.2143,3,4,2,29,0,4.63,0,3,11,wallet
VCH_04796,6,3,0.2143,5,3,3,1,1,23.88,0,0,21,wallet
VCH_04797,34,2,0.2143,9,0,2,2,1,2.61,3,3,4,merchant_payment
VCH_04798,4,0,1.0,0,0,1,1,1,2.48,0,4,1,wallet
VCH_04799,56,1,1.0,6,1,3,30,0,11.15,0,3,12,wallet
VCH_04800,44,3,0.2143,7,4,0,2,1,4.04,0,1,6,wallet
VCH_04801,31,0,1.0,10,0,1,28,0,1.84,0,1,8,wallet
VCH_04802,30,3,0.2143,0,4,5,16,0,1.21,1,0,2,cash_out
VCH_04803,13,0,1.0,0,1,4,15,0,6.01,2,3,6,bank_transfer
VCH_04804,55,2,0.2143,10,4,0,2,1,2.14,2,1,6,bank_transfer
VCH_04805,13,2,0.2143,3,0,4,30,0,11.31,1,2,12,cash_out
VCH_04806,59,0,1.0,12,4,1,3,1,1.95,0,1,6,wallet
VCH_04807,22,0,1.0,1,0,0,1,1,4.72,0,3,3,wallet
VCH_04808,8,3,0.2143,3,1,6,1,1,3.23,0,4,8,wallet
VCH_04809,48,1,1.0,0,2,0,2,1,4.18,1,2,5,cash_out
VCH_04810,40,4,1.0,2,5,6,28,0,3.67,0,2,7,wallet
VCH_04811,21,2,0.2143,4,5,0,16,0,3.16,4,1,8,cash_at_till
VCH_04812,14,1,1.0,3,0,3,1,1,6.86,1,2,7,cash_out
VCH_04813,41,0,1.0,4,5,4,15,0,1.63,0,8,7,wallet
VCH_04814,2,0,1.0,13,4,3,3,1,5.96,2,4,11,bank_transfer
VCH_04815,58,0,1.0,7,0,6,1,1,2.03,2,3,4,bank_transfer
VCH_04816,10,0,1.0,1,2,0,28,0,5.0,3,3,5,merchant_payment
VCH_04817,18,0,1.0,11,1,6,16,0,2.48,3,5,6,merchant_payment
VCH_04818,7,0,1.0,3,5,3,29,0,4.62,1,6,8,cash_out
VCH_04819,7,0,1.0,2,1,2,2,1,7.28,4,3,5,cash_at_till
VCH_04820,0,4,1.0,0,3,5,3,1,7.22,3,2,5,merchant_payment
VCH_04821,39,2,0.2143,2,3,0,29,0,3.27,1,4,4,cash_out
VCH_04822,32,2,0.2143,1,1,6,2,1,8.95,4,4,5,cash_at_till
VCH_04823,17,3,0.2143,0,4,4,15,0,6.14,3,3,9,merchant_payment
VCH_04824,19,0,1.0,8,3,4,30,0,2.09,3,4,7,merchant_payment
VCH_04825,26,2,0.2143,2,2,6,29,0,2.05,3,4,11,merchant_payment
VCH_04826,38,0,1.0,13,0,1,3,1,11.27,4,5,10,cash_at_till
VCH_04827,53,0,1.0,8,3,1,1,1,8.48,1,3,14,cash_out
VCH_04828,49,1,1.0,8,0,6,3,1,5.68,4,3,6,cash_at_till
VCH_04829,51,3,0.2143,2,3,0,30,0,6.81,3,4,9,merchant_payment
VCH_04830,29,1,1.0,7,3,0,2,1,10.42,1,2,10,cash_out
VCH_04831,15,2,0.2143,0,1,3,15,0,4.6,4,8,5,cash_at_till
VCH_04832,23,0,1.0,4,1,2,28,0,2.43,2,1,10,bank_transfer
VCH_04833,30,1,1.0,8,5,1,2,1,11.63,3,3,10,merchant_payment
VCH_04834,25,2,0.2143,2,2,2,3,1,11.6,3,4,8,merchant_payment
VCH_04835,31,0,1.0,1,1,5,16,0,1.51,2,3,5,bank_transfer
VCH_04836,50,2,0.2143,1,1,3,15,0,2.42,0,1,4,wallet
VCH_04837,12,2,0.2143,6,4,6,29,0,3.91,3,3,13,merchant_payment
VCH_04838,7,0,1.0,1,3,0,1,1,3.76,0,4,2,wallet
VCH_04839,56,0,1.0,1,1,2,1,1,3.92,1,3,5,cash_out
VCH_04840,31,0,1.0,12,5,5,15,0,2.61,0,3,6,wallet
VCH_04841,45,1,1.0,13,5,1,15,0,4.83,3,3,9,merchant_payment
VCH_04842,54,3,0.2143,1,3,2,2,1,5.26,3,0,5,merchant_payment
VCH_04843,22,0,1.0,9,4,4,29,0,1.7,3,2,6,merchant_payment
VCH_04844,37,3,0.2143,13,3,3,1,1,2.21,1,6,9,cash_out
VCH_04845,17,1,1.0,3,4,0,3,1,3.2,1,6,5,cash_out
VCH_04846,47,1,1.0,4,4,5,15,0,4.07,3,1,7,merchant_payment
VCH_04847,46,0,1.0,13,3,5,1,1,5.39,2,4,7,bank_transfer
VCH_04848,34,1,1.0,1,2,4,3,1,4.73,4,3,4,cash_at_till
VCH_04849,41,1,1.0,4,2,5,1,1,9.26,2,3,13,bank_transfer
VCH_04850,55,0,1.0,6,4,4,1,1,4.92,0,8,6,wallet
VCH_04851,18,2,0.2143,2,0,2,30,0,8.72,1,1,16,cash_out
VCH_04852,57,0,1.0,3,0,0,30,0,4.64,4,2,8,cash_at_till
VCH_04853,25,2,0.2143,0,2,0,1,1,2.88,4,3,1,cash_at_till
VCH_04854,54,3,0.2143,13,0,1,30,0,3.71,0,4,7,wallet
VCH_04855,1,2,0.2143,5,4,5,30,0,1.93,3,3,6,merchant_payment
VCH_04856,44,0,1.0,0,5,6,1,1,4.1,3,2,4,merchant_payment
VCH_04857,4,0,1.0,6,1,2,28,0,7.38,1,3,9,cash_out
VCH_04858,48,1,1.0,1,5,5,3,1,8.26,3,6,8,merchant_payment
VCH_04859,2,0,1.0,10,1,1,2,1,1.27,0,3,7,wallet
VCH_04860,3,2,0.2143,9,3,3,1,1,3.0,3,2,6,merchant_payment
VCH_04861,2,0,1.0,0,2,3,30,0,16.72,0,2,15,wallet
VCH_04862,49,0,1.0,1,0,1,1,1,2.15,1,3,5,cash_out
VCH_04863,36,1,1.0,11,1,3,30,0,6.02,4,1,9,cash_at_till
VCH_04864,19,1,1.0,3,4,5,2,1,6.67,1,5,7,cash_out
VCH_04865,30,2,0.2143,0,0,3,30,0,2.93,4,0,7,cash_at_till
VCH_04866,44,1,1.0,3,5,0,1,1,2.93,3,6,4,merchant_payment
VCH_04867,24,3,0.2143,8,3,5,15,0,2.79,0,4,7,wallet
VCH_04868,42,2,0.2143,2,5,2,28,0,5.68,3,4,6,merchant_payment
VCH_04869,8,3,0.2143,0,2,2,30,0,3.55,1,2,5,cash_out
VCH_04870,2,3,0.2143,4,0,5,2,1,10.08,0,2,9,wallet
VCH_04871,49,1,1.0,11,5,1,16,0,4.42,4,5,13,cash_at_till
VCH_04872,22,0,1.0,13,4,0,29,0,3.73,2,4,9,bank_transfer
VCH_04873,21,1,1.0,1,4,6,28,0,4.1,1,2,5,cash_out
VCH_04874,12,1,1.0,12,3,5,2,1,20.73,2,1,17,bank_transfer
VCH_04875,13,2,0.2143,0,1,6,29,0,6.67,0,0,9,wallet
VCH_04876,47,1,1.0,1,1,4,2,1,3.35,0,4,4,wallet
VCH_04877,55,0,1.0,11,5,3,1,1,3.23,2,2,10,bank_transfer
VCH_04878,39,1,1.0,12,0,2,29,0,3.5,0,3,7,wallet
VCH_04879,1,2,0.2143,0,2,2,2,1,3.3,3,2,3,merchant_payment
VCH_04880,24,2,0.2143,3,3,6,15,0,7.01,3,4,9,merchant_payment
VCH_04881,20,1,1.0,5,2,4,30,0,2.37,2,7,6,bank_transfer
VCH_04882,8,0,1.0,3,1,1,2,1,4.7,1,1,6,cash_out
VCH_04883,0,1,1.0,12,1,2,29,0,4.45,0,3,11,wallet
VCH_04884,38,2,0.2143,11,3,4,3,1,2.77,2,3,5,bank_transfer
VCH_04885,26,2,0.2143,2,4,1,28,0,5.59,4,3,6,cash_at_till
VCH_04886,53,0,1.0,6,4,6,15,0,4.14,2,5,8,bank_transfer
VCH_04887,51,4,1.0,13,5,1,1,1,10.09,0,4,10,wallet
VCH_04888,1,0,1.0,11,0,0,28,0,2.79,1,3,7,cash_out
VCH_04889,40,1,1.0,12,0,4,3,1,3.11,1,2,5,cash_out
VCH_04890,25,2,0.2143,10,0,1,28,0,4.48,2,2,8,bank_transfer
VCH_04891,49,3,0.2143,3,1,1,2,1,4.81,1,1,8,cash_out
VCH_04892,24,3,0.2143,0,5,2,16,0,2.08,3,5,4,merchant_payment
VCH_04893,11,2,0.2143,9,2,3,3,1,9.88,3,1,9,merchant_payment
VCH_04894,34,2,0.2143,13,5,6,2,1,8.13,0,6,8,wallet
VCH_04895,32,4,1.0,0,3,2,15,0,5.31,1,2,5,cash_out
VCH_04896,30,2,0.2143,10,3,0,1,1,7.76,1,1,13,cash_out
VCH_04897,32,3,0.2143,1,5,2,1,1,7.79,2,4,6,bank_transfer
VCH_04898,41,4,1.0,3,4,2,15,0,4.86,1,2,10,cash_out
VCH_04899,49,0,1.0,2,2,4,3,1,2.79,0,3,2,wallet
VCH_04900,22,2,0.2143,6,5,6,1,1,18.85,0,1,20,wallet
VCH_04901,35,3,0.2143,1,1,5,15,0,7.93,1,5,16,cash_out
VCH_04902,28,2,0.2143,1,3,1,3,1,1.21,0,2,0,wallet
VCH_04903,58,1,1.0,1,5,2,1,1,3.09,0,3,3,wallet
VCH_04904,37,2,0.2143,0,5,6,28,0,3.55,4,3,4,cash_at_till
VCH_04905,19,0,1.0,2,1,2,29,0,7.2,3,3,8,merchant_payment
VCH_04906,35,0,1.0,1,2,0,3,1,7.81,0,7,7,wallet
VCH_04907,50,0,1.0,9,2,5,29,0,7.51,3,2,13,merchant_payment
VCH_04908,8,4,1.0,0,3,1,29,0,1.65,0,2,13,wallet
VCH_04909,13,2,0.2143,6,5,1,2,1,2.6,1,2,5,cash_out
VCH_04910,19,4,1.0,2,4,5,1,1,5.89,1,2,4,cash_out
VCH_04911,29,3,0.2143,1,4,2,15,0,11.48,1,3,15,cash_out
VCH_04912,27,0,1.0,0,4,5,30,0,5.43,4,1,5,cash_at_till
VCH_04913,58,0,1.0,10,5,0,16,0,9.03,3,2,12,merchant_payment
VCH_04914,6,2,0.2143,3,2,6,30,0,3.53,1,5,7,cash_out
VCH_04915,34,4,1.0,12,4,2,16,0,4.46,0,3,8,wallet
VCH_04916,20,0,1.0,10,2,3,30,0,3.09,2,1,7,bank_transfer
VCH_04917,13,2,0.2143,3,4,2,30,0,9.89,1,7,16,cash_out
VCH_04918,2,0,1.0,2,0,2,28,0,3.28,0,7,5,wallet
VCH_04919,38,1,1.0,2,1,6,1,1,6.38,3,3,5,merchant_payment
VCH_04920,10,0,1.0,11,2,0,1,1,6.46,1,1,9,cash_out
VCH_04921,46,0,1.0,9,5,1,1,1,12.21,0,2,10,wallet
