user_id,has_used_send_money,has_used_bill_pay,has_used_savings,has_used_groups,has_used_qr_pay,has_used_ussd,has_used_cashback,session_count_30d,avg_session_duration_min,channel_diversity,features_used_count,onboarding_stage,days_since_first_use,tx_count_30d,adoption_tier
USR_03595,1,1,0,0,0,0,0,11,2.76,1,2,3,435,7,Active
USR_03596,0,0,0,0,0,0,0,5,3.28,1,0,2,229,4,Basic
USR_03597,1,0,0,0,0,1,0,18,5.36,2,2,3,76,12,Power
USR_03598,1,0,1,0,0,0,0,17,3.89,1,2,3,402,12,Active
USR_03599,0,1,0,0,0,0,0,7,4.08,1,1,2,263,3,Basic
USR_03600,1,0,0,0,0,0,1,18,5.36,1,2,4,20,13,Power
USR_03601,1,0,1,1,1,0,1,18,6.11,2,5,4,421,15,Power
USR_03602,1,1,0,0,0,0,0,19,5.7,1,2,4,18,12,Power
USR_03603,1,0,0,0,0,0,0,10,3.19,1,1,3,344,7,Active
USR_03604,0,0,0,0,1,0,0,5,2.55,1,1,2,460,5,Basic
USR_03605,0,0,0,0,1,0,0,17,9.81,1,1,4,314,11,Power
USR_03606,1,0,0,0,1,1,0,12,7.65,3,3,3,343,9,Power
USR_03607,0,1,0,0,0,1,0,11,6.88,2,2,3,127,8,Active
USR_03608,0,0,0,0,0,0,0,12,2.82,1,0,3,73,9,Active
USR_03609,0,1,0,0,1,1,0,15,6.12,3,3,4,95,14,Power
USR_03610,1,1,0,0,0,1,1,26,7.11,3,4,4,94,21,Champion
USR_03611,0,0,1,1,0,0,0,19,9.11,1,2,4,372,13,Power
USR_03612,0,0,1,0,1,1,0,11,4.42,3,3,3,470,10,Active
USR_03613,0,0,0,0,0,0,0,8,2.28,1,0,3,394,10,Active
USR_03614,1,0,0,0,0,0,0,6,1.62,1,1,2,456,5,Basic
USR_03615,0,0,0,0,0,1,0,7,2.38,2,1,2,496,6,Basic
USR_03616,1,1,0,1,0,0,0,15,3.89,2,3,3,73,8,Active
USR_03617,1,1,0,0,0,0,0,11,3.15,1,2,3,403,10,Active
USR_03618,0,1,0,0,0,0,0,21,13.28,1,1,4,488,16,Power
USR_03619,1,0,0,1,0,0,1,21,5.03,2,3,4,340,12,Power
USR_03620,1,1,1,1,0,0,1,23,9.4,2,5,4,359,16,Champion
USR_03621,1,0,1,1,0,0,0,15,3.86,2,3,3,218,8,Active
USR_03622,0,0,0,0,1,0,0,5,6.97,1,1,2,132,2,Basic
USR_03623,1,0,0,0,1,0,0,21,4.91,1,2,4,376,14,Power
USR_03624,1,0,0,1,0,0,0,21,6.22,1,2,4,117,14,Power
USR_03625,0,1,0,0,1,0,1,11,5.68,2,3,3,258,8,Active
USR_03626,1,1,0,0,1,0,0,17,5.81,2,3,4,197,13,Power
USR_03627,1,0,0,0,0,0,0,11,3.79,1,1,3,446,7,Active
USR_03628,1,0,0,0,0,1,0,10,2.81,2,2,3,385,8,Active
USR_03629,0,1,0,0,1,0,1,27,7.3,2,3,4,250,18,Champion
USR_03630,1,1,0,0,0,0,0,13,4.09,1,2,3,39,8,Active
USR_03631,0,0,0,0,0,0,0,9,5.3,1,0,3,420,4,Basic
USR_03632,1,1,0,0,0,0,0,8,7.81,1,2,3,321,5,Active
USR_03633,1,1,1,0,0,0,0,20,5.48,2,3,4,498,13,Power
USR_03634,0,1,1,0,1,0,0,13,5.47,2,3,3,423,12,Power
USR_03635,1,0,1,0,1,1,0,25,6.71,3,4,4,136,15,Champion
USR_03636,1,0,1,0,0,0,0,13,4.79,1,2,3,412,11,Active
USR_03637,0,0,0,0,1,0,1,4,1.88,1,2,2,85,5,Basic
USR_03638,1,1,1,0,1,1,0,25,5.85,3,5,4,54,14,Champion
USR_03639,0,1,1,1,1,1,1,19,5.68,3,6,4,391,11,Power
USR_03640,1,1,1,1,0,1,0,19,9.66,3,5,4,414,15,Champion
USR_03641,0,1,0,0,1,0,1,8,2.54,2,3,3,85,12,Active
USR_03642,0,0,0,0,0,0,0,10,2.38,1,0,3,126,7,Basic
USR_03643,0,1,0,1,0,0,1,9,1.67,2,3,3,264,11,Active
USR_03644,1,0,1,0,0,0,0,10,3.15,1,2,3,153,9,Active
USR_03645,0,0,0,1,0,0,1,12,3.39,1,2,3,369,9,Active
USR_03646,0,0,0,0,0,1,0,2,4.49,2,1,2,158,2,Basic
USR_03647,0,0,0,0,1,0,1,20,6.14,1,2,4,71,14,Power
USR_03648,1,1,0,0,0,0,0,7,4.32,1,2,3,204,6,Active
USR_03649,1,0,1,1,0,1,0,20,5.07,3,4,4,495,15,Power
USR_03650,1,0,1,1,0,1,0,16,5.04,3,4,4,127,11,Power
USR_03651,1,0,0,0,0,0,1,17,5.72,1,2,3,100,11,Active
USR_03652,0,0,1,0,0,0,0,8,1.62,1,1,3,158,6,Basic
USR_03653,1,0,1,0,0,0,0,7,4.05,1,2,2,204,4,Basic
USR_03654,1,1,0,0,1,1,0,14,4.65,3,4,3,467,11,Power
USR_03655,0,0,0,0,0,0,0,4,5.71,1,0,2,490,4,Basic
USR_03656,0,1,0,0,0,1,1,14,4.76,3,3,3,15,9,Power
USR_03657,1,1,0,0,0,1,0,13,6.12,3,3,3,71,11,Power
USR_03658,0,0,0,1,1,0,1,3,1.65,2,3,2,470,5,Basic
USR_03659,1,1,0,0,0,0,0,14,4.05,1,2,3,226,11,Active
USR_03660,1,1,1,1,0,0,0,21,4.91,2,4,4,329,14,Power
USR_03661,1,0,0,0,0,1,0,22,7.91,2,2,4,43,15,Power
USR_03662,0,1,0,0,1,0,0,10,2.68,1,2,3,54,6,Active
USR_03663,0,0,0,0,0,0,0,8,2.82,1,0,2,181,7,Basic
USR_03664,0,0,1,0,1,1,0,28,7.32,3,3,4,187,23,Champion
USR_03665,0,0,0,0,0,0,0,4,4.03,1,0,2,414,4,Basic
USR_03666,1,0,1,0,0,0,0,3,1.4,1,2,2,101,2,Basic
USR_03667,1,1,0,0,1,0,1,20,7.69,2,4,4,85,13,Power
USR_03668,0,0,1,0,0,0,0,17,9.81,1,1,3,455,9,Active
USR_03669,0,0,0,1,0,0,0,16,6.28,1,1,3,75,11,Active
USR_03670,1,0,0,0,0,0,0,2,3.11,1,1,2,419,2,Basic
USR_03671,0,0,0,1,0,0,0,7,1.45,1,1,2,357,2,Basic
USR_03672,0,0,1,1,0,0,0,25,4.77,1,2,4,283,12,Power
USR_03673,1,0,0,0,0,0,0,18,7.73,1,1,4,148,14,Power
USR_03674,1,0,0,0,0,0,1,7,7.57,1,2,3,237,6,Active
USR_03675,1,0,0,1,0,0,0,9,4.6,1,2,2,419,5,Basic
USR_03676,1,1,1,0,0,0,0,22,5.85,2,3,4,385,16,Power
USR_03677,1,0,0,0,0,1,0,17,5.35,2,2,4,65,10,Power
USR_03678,1,0,0,0,0,1,0,15,5.88,2,2,3,451,11,Active
USR_03679,1,1,0,0,0,1,1,11,5.83,3,4,3,412,8,Power
USR_03680,1,0,1,0,0,0,0,13,6.52,1,2,3,483,10,Active
USR_03681,0,0,0,0,0,1,0,11,3.38,2,1,3,304,5,Active
USR_03682,1,1,1,0,0,1,1,15,5.47,3,5,4,174,13,Power
USR_03683,0,0,0,0,0,1,0,5,2.23,2,1,2,255,2,Basic
USR_03684,0,0,1,0,0,1,0,19,5.02,2,2,4,148,15,Power
USR_03685,0,0,0,0,1,0,0,10,1.71,1,1,2,433,5,Basic
USR_03686,0,0,0,0,0,0,0,10,5.76,1,0,3,209,7,Active
USR_03687,0,0,0,0,0,0,0,8,1.58,1,0,2,66,6,Basic
USR_03688,1,1,1,1,1,0,1,22,7.96,2,6,4,149,14,Champion
USR_03689,1,0,0,0,0,0,0,2,1.39,1,1,2,322,2,Dormant
USR_03690,0,0,0,1,1,1,0,8,3.83,3,3,2,374,6,Active
USR_03691,1,0,1,1,0,0,0,19,14.21,2,3,4,104,15,Power
USR_03692,0,1,1,0,0,0,0,7,3.29,1,2,3,331,5,Active
USR_03693,1,1,1,0,0,1,0,9,6.56,3,4,3,445,8,Active
USR_03694,1,0,0,0,0,0,0,22,8.09,1,1,4,392,19,Power
USR_03695,0,1,0,0,0,0,0,12,3.52,1,1,3,105,7,Active
USR_03696,0,1,0,0,0,0,0,18,5.37,1,1,4,71,14,Power
USR_03697,0,0,0,0,0,0,1,19,6.37,1,1,4,471,11,Power
USR_03698,1,1,0,0,0,0,0,6,4.17,1,2,3,427,5,Active
USR_03699,1,0,0,0,1,1,0,25,6.74,3,3,4,112,17,Champion
USR_03700,0,1,0,0,1,1,0,27,6.62,3,3,4,52,16,Champion
USR_03701,1,1,0,0,0,0,0,18,5.29,1,2,4,204,12,Power
USR_03702,0,0,1,0,0,1,0,17,5.78,2,2,4,72,13,Power
USR_03703,0,0,0,1,0,0,0,10,3.54,1,1,3,379,8,Active
USR_03704,0,0,0,0,1,0,0,13,4.21,1,1,3,479,5,Active
USR_03705,0,0,0,1,0,1,0,22,10.42,2,2,4,153,15,Power
USR_03706,0,0,0,1,0,0,0,9,5.11,1,1,3,40,9,Active
USR_03707,0,1,0,0,1,1,0,19,10.08,3,3,4,226,13,Power
USR_03708,0,1,0,0,0,0,0,16,5.36,1,1,3,396,7,Active
USR_03709,1,0,0,0,0,0,0,7,2.28,1,1,2,149,8,Basic
USR_03710,0,0,1,0,0,0,0,6,2.39,1,1,2,400,4,Basic
USR_03711,1,0,1,0,0,0,0,20,7.2,1,2,4,327,11,Power
USR_03712,0,0,0,0,0,0,0,21,6.33,1,0,4,364,14,Power
USR_03713,1,0,1,0,1,0,0,5,1.41,2,3,2,450,8,Active
USR_03714,0,1,1,0,0,0,0,15,5.7,1,2,3,193,7,Active
USR_03715,1,1,0,0,0,0,0,8,2.99,1,2,3,56,9,Active
USR_03716,0,0,0,0,0,0,0,5,3.86,1,0,2,30,1,Basic
USR_03717,0,1,1,0,0,0,0,15,4.99,1,2,3,228,11,Active
USR_03718,0,0,0,0,0,0,1,21,7.4,1,1,4,419,11,Power
USR_03719,0,0,0,0,0,0,1,19,4.92,1,1,4,481,13,Power
USR_03720,0,0,1,1,1,0,0,18,12.97,2,3,4,470,11,Power
USR_03721,0,0,0,0,0,1,1,12,5.29,2,2,3,334,9,Active
USR_03722,1,0,1,0,0,0,0,18,10.31,1,2,3,404,11,Power
USR_03723,1,1,1,0,0,1,1,10,2.5,3,5,3,326,6,Active
USR_03724,0,1,1,0,0,0,0,9,6.53,1,2,3,133,4,Active
USR_03725,0,1,0,1,1,1,1,15,5.9,3,5,4,152,13,Power
USR_03726,0,0,0,1,1,1,1,22,6.36,3,4,4,332,16,Champion
USR_03727,1,1,0,1,0,0,1,14,5.83,2,4,3,206,12,Power
USR_03728,1,1,0,1,0,1,1,8,4.09,3,5,3,256,5,Active
USR_03729,1,0,1,1,0,1,1,17,5.34,3,5,4,81,11,Power
USR_03730,0,0,1,1,1,0,0,16,5.99,2,3,4,31,14,Power
USR_03731,0,0,0,0,0,0,0,4,0.5,1,0,2,349,1,Dormant
USR_03732,1,1,1,0,0,1,0,10,3.62,3,4,3,349,5,Active
USR_03733,0,1,0,0,1,0,0,9,1.9,1,2,3,57,5,Active
USR_03734,1,0,1,0,1,0,0,21,12.13,2,3,4,72,15,Champion
USR_03735,0,1,0,0,0,0,0,12,4.29,1,1,3,151,8,Active
USR_03736,1,0,0,0,0,0,0,29,9.85,1,1,4,27,19,Champion
USR_03737,1,0,1,0,0,1,0,18,5.07,3,3,4,24,14,Power
USR_03738,0,1,0,1,0,1,0,16,4.66,3,3,4,273,12,Power
USR_03739,1,1,0,0,0,0,0,16,4.85,1,2,4,444,15,Power
USR_03740,1,0,0,0,0,1,0,18,4.45,2,2,4,209,12,Power
USR_03741,0,0,0,1,1,0,0,16,4.19,1,2,4,333,11,Active
USR_03742,0,0,0,0,0,1,0,3,4.57,2,1,2,468,2,Basic
USR_03743,1,0,0,0,0,0,1,10,5.02,1,2,2,210,8,Active
USR_03744,0,0,0,0,1,1,1,9,2.46,3,3,3,469,7,Active
USR_03745,0,0,1,0,0,0,1,19,6.4,1,2,4,163,15,Power
USR_03746,0,0,1,0,0,1,0,17,8.71,2,2,4,262,12,Power
USR_03747,0,1,0,0,1,1,0,3,3.18,3,3,2,404,5,Active
USR_03748,0,0,1,1,1,0,0,26,7.07,2,3,4,61,17,Champion
USR_03749,1,0,0,0,1,1,1,20,5.04,3,4,4,409,12,Power
USR_03750,0,1,1,0,1,1,0,24,8.99,3,4,4,332,19,Champion
USR_03751,1,0,1,1,0,0,1,22,8.16,2,4,4,363,13,Power
USR_03752,1,1,1,1,1,0,0,13,9.89,2,5,3,470,11,Power
USR_03753,1,0,1,1,1,0,0,27,7.11,2,4,4,483,18,Champion
USR_03754,1,0,0,1,0,0,0,11,2.53,1,2,3,139,6,Active
USR_03755,1,0,0,0,0,1,0,12,4.16,2,2,3,32,6,Active
USR_03756,1,0,1,0,1,0,1,24,11.45,2,4,4,268,15,Champion
USR_03757,0,1,0,1,1,1,1,27,7.86,3,5,4,58,18,Champion
USR_03758,1,0,0,0,0,0,0,7,4.21,1,1,3,383,8,Active
USR_03759,0,0,0,0,1,1,0,22,10.27,2,2,4,42,20,Champion
USR_03760,0,0,0,0,0,0,0,6,1.88,1,0,3,305,6,Basic
USR_03761,1,0,0,0,0,0,0,6,2.52,1,1,2,307,5,Basic
USR_03762,0,0,0,0,1,1,1,6,4.05,3,3,2,161,5,Active
USR_03763,1,0,0,0,0,1,0,8,3.59,2,2,3,63,8,Active
USR_03764,1,1,0,1,1,0,0,18,3.65,2,4,3,441,9,Power
USR_03765,1,1,0,0,0,1,1,18,5.67,3,4,4,112,16,Power
USR_03766,1,1,1,0,1,0,1,24,9.24,2,5,4,318,15,Champion
USR_03767,1,1,0,0,1,1,0,10,4.13,3,4,3,48,6,Active
USR_03768,1,1,0,0,0,0,1,14,3.4,2,3,3,408,7,Active
USR_03769,1,1,0,0,1,1,1,22,6.21,3,5,4,298,13,Champion
USR_03770,1,0,1,0,0,0,1,5,1.58,2,3,2,320,6,Active
USR_03771,1,0,1,1,0,0,0,13,3.53,2,3,3,280,7,Active
USR_03772,1,0,0,0,1,0,0,21,7.02,1,2,4,256,13,Power
USR_03773,0,0,0,0,0,1,0,7,2.98,2,1,2,68,5,Basic
USR_03774,1,1,0,0,0,0,0,20,4.71,1,2,4,113,14,Power
USR_03775,1,0,0,1,0,0,1,8,3.13,2,3,3,95,7,Active
USR_03776,0,0,0,0,1,0,0,6,2.43,1,1,2,335,6,Basic
USR_03777,0,1,0,1,1,0,1,26,6.73,2,4,4,454,17,Champion
USR_03778,1,0,0,0,0,0,0,10,5.04,1,1,3,338,5,Active
USR_03779,0,1,0,1,1,0,1,16,4.67,2,4,3,125,13,Power
USR_03780,1,0,0,0,0,0,1,7,3.62,1,2,3,304,6,Active
USR_03781,1,1,0,0,0,0,0,8,2.7,1,2,3,398,6,Active
USR_03782,0,0,0,0,0,0,1,4,1.56,1,1,2,368,4,Basic
USR_03783,1,0,1,1,0,0,1,19,7.92,2,4,4,232,15,Power
USR_03784,1,0,0,0,0,0,0,3,1.01,1,1,2,107,4,Basic
USR_03785,0,0,0,0,1,0,0,14,3.23,1,1,3,27,8,Active
USR_03786,1,0,0,0,1,0,0,19,4.8,1,2,4,314,11,Power
USR_03787,1,0,1,0,0,0,0,12,4.01,1,2,3,46,11,Active
USR_03788,0,1,1,0,0,0,1,17,6.54,2,3,3,112,12,Power
USR_03789,1,0,1,0,1,1,1,15,6.87,3,5,3,96,10,Power
USR_03790,0,0,1,0,0,0,0,16,5.96,1,1,4,423,13,Active
USR_03791,0,1,0,0,1,0,0,9,7.57,1,2,3,408,7,Active
USR_03792,1,0,0,0,0,1,0,10,4.94,2,2,3,323,5,Active
USR_03793,1,0,0,0,1,0,0,12,3.13,1,2,3,143,10,Active
USR_03794,1,0,0,0,0,1,1,10,2.66,3,3,3,19,7,Active
USR_03795,1,0,0,0,0,0,0,7,1.43,1,1,2,171,4,Basic
USR_03796,1,0,1,0,0,1,0,20,8.42,3,3,4,110,16,Power
USR_03797,0,0,0,0,0,1,1,10,7.88,2,2,3,300,7,Active
USR_03798,1,1,0,1,0,0,0,11,2.31,2,3,3,236,8,Active
USR_03799,1,0,1,0,1,0,0,17,3.37,2,3,3,245,8,Active
USR_03800,1,1,1,1,0,0,0,12,5.25,2,4,3,17,6,Active
USR_03801,0,0,1,0,0,0,0,9,3.43,1,1,3,133,5,Basic
USR_03802,1,0,0,0,0,1,1,17,4.01,3,3,3,408,8,Power
USR_03803,1,0,1,0,0,0,0,22,6.3,1,2,4,370,14,Power
USR_03804,0,0,0,0,0,0,0,7,2.14,1,0,3,334,8,Basic
USR_03805,1,0,1,0,1,0,0,21,6.83,2,3,4,363,15,Power
USR_03806,0,0,0,0,0,0,0,18,5.51,1,0,3,419,10,Active
USR_03807,1,1,0,0,0,0,0,6,3.54,1,2,3,223,6,Active
USR_03808,0,0,0,0,1,0,0,11,3.07,1,1,3,67,10,Active
USR_03809,1,0,1,0,0,0,0,14,5.76,1,2,3,208,10,Active
USR_03810,0,0,0,0,0,0,0,11,3.38,1,0,3,25,10,Active
USR_03811,1,0,0,0,0,0,0,10,4.18,1,1,3,300,6,Active
USR_03812,1,0,0,0,0,0,0,17,4.39,1,1,3,283,11,Active
USR_03813,0,0,1,0,1,0,0,11,5.92,1,2,3,349,7,Active
USR_03814,1,0,0,1,0,1,0,8,6.6,3,3,3,495,8,Active
USR_03815,0,1,1,0,0,1,0,15,5.68,3,3,3,335,11,Power
USR_03816,0,0,0,0,0,0,0,14,3.65,1,0,3,467,9,Active
USR_03817,0,0,0,0,0,0,0,15,5.1,1,0,3,268,8,Active
USR_03818,1,0,0,0,0,0,0,14,3.81,1,1,3,143,8,Active
USR_03819,0,0,0,1,0,0,0,13,3.86,1,1,3,113,9,Active
USR_03820,1,1,0,0,0,1,0,21,10.37,3,3,4,76,15,Champion
USR_03821,1,0,1,1,0,0,0,11,2.53,2,3,3,458,6,Active
USR_03822,0,0,0,0,0,0,0,12,4.04,1,0,3,106,9,Active
USR_03823,0,1,1,0,0,0,0,27,6.73,1,2,4,115,19,Power
USR_03824,1,0,0,1,1,1,0,23,12.23,3,4,4,113,17,Champion
USR_03825,0,1,0,0,0,1,1,14,3.8,3,3,3,205,9,Active
USR_03826,0,0,1,1,0,1,1,24,10.79,3,4,4,308,16,Champion
USR_03827,1,1,1,1,0,0,0,26,8.79,2,4,4,197,16,Champion
USR_03828,1,1,0,0,1,0,1,24,6.54,2,4,4,49,15,Champion
USR_03829,0,1,0,1,1,1,0,11,2.91,3,4,3,96,8,Active
USR_03830,0,1,1,0,0,0,0,18,6.26,1,2,4,172,12,Power
USR_03831,0,0,1,0,1,0,0,6,1.83,1,2,2,390,8,Basic
USR_03832,0,0,1,0,0,0,1,1,0.67,1,2,2,148,1,Basic
USR_03833,0,1,1,0,0,0,1,14,5.16,2,3,3,242,11,Active
USR_03834,0,1,1,0,0,1,0,9,7.26,3,3,3,173,8,Active
USR_03835,1,0,0,0,0,0,0,14,4.11,1,1,3,265,9,Active
USR_03836,1,0,0,0,0,0,0,7,2.23,1,1,2,294,4,Basic
USR_03837,0,1,0,0,0,0,0,11,2.66,1,1,3,39,9,Active
USR_03838,1,1,1,0,1,1,0,10,4.89,3,5,3,329,8,Active
USR_03839,0,1,0,0,0,0,0,18,6.29,1,1,3,197,12,Active
USR_03840,0,0,1,0,0,0,0,5,0.57,1,1,2,212,1,Basic
USR_03841,1,0,1,0,1,0,0,11,7.3,2,3,3,359,9,Active
USR_03842,1,0,1,0,0,1,0,17,4.96,3,3,4,399,12,Power
USR_03843,0,0,0,0,0,0,0,19,3.85,1,0,3,318,9,Active
USR_03844,1,1,1,0,0,0,1,16,5.35,2,4,4,138,13,Power
USR_03845,1,0,1,1,0,0,0,24,6.24,2,3,4,192,14,Power
USR_03846,0,0,0,1,0,0,0,10,2.88,1,1,3,99,6,Active
USR_03847,1,1,1,0,0,0,0,20,6.6,2,3,4,177,12,Power
USR_03848,0,0,0,0,0,0,0,5,1.25,1,0,2,200,3,Basic
USR_03849,0,0,0,0,0,0,0,8,2.86,1,0,3,101,4,Basic
USR_03850,1,0,0,0,0,0,0,11,3.29,1,1,3,311,7,Active
USR_03851,0,0,0,1,1,0,0,4,2.05,1,2,2,167,4,Basic
USR_03852,0,0,0,0,1,1,0,10,4.63,2,2,3,374,8,Active
USR_03853,0,0,1,0,0,0,0,11,7.03,1,1,3,68,6,Active
USR_03854,0,0,0,1,0,0,1,14,3.62,1,2,3,343,8,Active
USR_03855,0,0,1,0,1,0,0,13,5.1,1,2,3,207,7,Active
USR_03856,1,0,0,0,0,0,0,18,6.2,1,1,3,251,12,Active
USR_03857,0,0,0,0,1,0,1,13,2.88,1,2,3,350,11,Active
USR_03858,1,0,0,0,0,0,0,5,2.04,1,1,2,445,5,Basic
USR_03859,1,0,0,0,0,1,0,9,4.43,2,2,3,410,4,Active
USR_03860,0,1,0,0,0,1,0,7,2.36,2,2,2,344,4,Basic
USR_03861,0,0,1,1,0,0,1,18,10.57,2,3,4,197,13,Power
USR_03862,0,0,1,1,0,0,0,12,3.15,1,2,3,438,6,Active
USR_03863,1,0,1,1,0,0,1,17,6.92,2,4,4,322,12,Power
USR_03864,1,0,0,0,1,0,1,8,4.59,2,3,3,419,7,Active
USR_03865,0,1,0,0,1,1,1,24,5.07,3,4,4,122,14,Power
USR_03866,0,0,0,0,0,0,0,6,1.71,1,0,2,448,6,Basic
USR_03867,0,1,1,0,0,0,0,2,0.93,1,2,2,31,1,Basic
USR_03868,1,1,1,0,0,0,1,6,3.74,2,4,2,476,5,Active
USR_03869,0,0,0,1,0,0,0,7,1.81,1,1,2,274,3,Basic
USR_03870,0,0,0,0,1,1,0,14,4.12,2,2,3,214,8,Active
USR_03871,1,0,0,0,0,0,1,13,4.16,1,2,3,125,9,Active
USR_03872,1,0,0,1,0,0,0,8,2.65,1,2,2,163,3,Basic
USR_03873,0,0,0,0,0,0,1,18,8.09,1,1,3,373,13,Active
USR_03874,0,0,0,0,0,0,0,15,3.95,1,0,3,429,10,Active
USR_03875,0,1,0,0,0,0,0,17,6.96,1,1,3,296,10,Active
USR_03876,1,1,1,1,0,0,1,29,7.92,2,5,4,475,20,Champion
USR_03877,0,0,0,0,1,0,0,8,2.39,1,1,3,380,7,Basic
USR_03878,1,0,0,0,0,1,0,20,5.15,2,2,4,232,14,Power
USR_03879,1,1,0,0,0,0,0,19,5.05,1,2,4,363,14,Power
USR_03880,0,0,0,0,1,0,0,7,2.64,1,1,3,15,10,Active
USR_03881,1,0,0,0,1,0,0,25,6.96,1,2,4,426,18,Power
USR_03882,0,0,0,0,1,0,1,18,4.44,1,2,4,313,12,Power
USR_03883,0,0,1,0,0,0,0,6,3.16,1,1,2,310,5,Basic
USR_03884,0,0,0,0,0,0,1,7,1.67,1,1,2,480,4,Basic
USR_03885,1,0,0,0,0,0,0,13,3.34,1,1,3,63,8,Active
USR_03886,0,0,0,0,0,0,0,13,3.72,1,0,3,87,13,Active
USR_03887,0,0,0,1,0,0,1,8,1.44,1,2,2,14,4,Basic
USR_03888,0,0,0,1,0,0,0,1,1.1,1,1,2,108,5,Basic
USR_03889,1,0,0,1,0,0,0,14,4.95,1,2,3,424,14,Active
USR_03890,1,0,0,0,0,0,0,7,3.97,1,1,2,199,7,Basic
USR_03891,0,1,0,0,0,0,0,7,1.47,1,1,2,260,5,Basic
USR_03892,1,0,0,0,0,0,0,19,6.25,1,1,3,489,12,Active
USR_03893,0,0,0,1,0,0,0,7,3.1,1,1,2,37,3,Basic
USR_03894,0,1,0,0,1,0,0,21,6.59,1,2,4,428,13,Power
USR_03895,0,0,0,1,0,0,0,18,5.58,1,1,4,459,12,Power
USR_03896,0,1,1,0,0,0,0,6,3.5,1,2,3,312,6,Active
USR_03897,1,0,0,0,1,0,0,15,3.92,1,2,3,121,10,Active
USR_03898,0,0,0,0,1,1,0,9,3.68,2,2,3,499,7,Active
USR_03899,0,0,0,0,0,0,1,13,2.07,1,1,3,265,8,Active
USR_03900,0,1,0,0,0,0,1,6,3.75,1,2,2,57,4,Basic
USR_03901,1,0,0,0,0,0,0,9,1.68,1,1,2,252,3,Basic
USR_03902,0,1,1,1,1,0,0,23,8.9,2,4,4,441,15,Champion
USR_03903,0,0,0,1,0,0,0,10,5.23,1,1,3,104,7,Active
USR_03904,1,0,1,0,0,0,0,9,5.05,1,2,3,49,6,Active
USR_03905,1,0,0,1,0,1,1,23,6.06,3,4,4,168,14,Champion
USR_03906,1,0,0,0,0,1,0,9,3.99,2,2,3,13,6,Active
USR_03907,1,0,1,0,0,0,1,8,7.28,2,3,3,484,6,Active
USR_03908,1,0,1,0,0,1,0,14,7.19,3,3,3,416,12,Power
USR_03909,1,1,1,0,0,1,1,23,7.07,3,5,4,167,16,Champion
USR_03910,1,1,0,0,0,0,0,10,3.8,1,2,3,83,7,Active
USR_03911,1,1,0,0,0,1,1,25,7.6,3,4,4,407,21,Champion
USR_03912,1,0,0,0,0,1,0,16,7.41,2,2,4,116,10,Power
USR_03913,0,1,0,0,1,0,0,14,3.96,1,2,3,383,13,Active
USR_03914,1,1,0,0,1,0,0,16,8.04,2,3,4,415,12,Power
USR_03915,0,0,0,0,0,1,1,14,4.73,2,2,3,326,11,Active
USR_03916,0,1,0,0,0,1,1,5,4.04,3,3,2,96,5,Active
USR_03917,1,1,1,0,1,0,0,25,6.37,2,4,4,115,17,Champion
USR_03918,1,1,0,1,0,0,1,24,6.51,2,4,4,360,15,Champion
USR_03919,1,0,0,0,1,0,0,13,4.84,1,2,3,182,7,Active
USR_03920,1,0,0,0,0,0,0,2,0.61,1,1,2,414,3,Basic
USR_03921,0,1,0,0,0,1,0,13,6.8,2,2,3,254,8,Active
USR_03922,1,0,0,1,0,0,1,23,6.56,2,3,4,387,15,Power
USR_03923,1,0,0,0,0,1,0,3,2.74,2,2,2,334,3,Basic
USR_03924,0,0,1,1,0,1,0,11,5.51,3,3,3,316,9,Active
USR_03925,0,0,0,0,0,0,1,21,5.74,1,1,4,130,13,Power
USR_03926,0,0,0,0,1,1,0,9,2.88,2,2,3,47,6,Active
USR_03927,1,0,1,0,0,0,0,15,3.89,1,2,3,324,8,Active
USR_03928,0,0,0,0,0,0,0,12,5.15,1,0,3,450,10,Active
USR_03929,0,1,1,0,0,0,1,26,11.68,2,3,4,211,18,Champion
USR_03930,0,1,0,0,0,1,1,17,5.31,3,3,4,409,11,Power
USR_03931,0,1,0,1,1,0,0,12,4.02,2,3,3,349,7,Active
USR_03932,1,0,0,1,0,1,0,13,6.27,3,3,3,122,9,Power
USR_03933,0,0,1,0,1,0,0,11,3.01,1,2,3,46,7,Active
USR_03934,1,0,0,1,0,1,0,16,9.41,3,3,4,409,13,Power
USR_03935,1,1,0,0,0,1,1,16,5.35,3,4,4,62,12,Power
USR_03936,1,0,0,1,0,0,0,12,7.18,1,2,3,273,10,Active
USR_03937,1,1,1,0,0,0,0,24,5.83,2,3,4,443,17,Power
USR_03938,0,0,1,0,0,0,0,3,2.08,1,1,2,256,5,Basic
USR_03939,1,0,0,0,1,0,0,14,3.32,1,2,3,375,9,Active
USR_03940,0,0,0,0,0,0,0,6,3.54,1,0,2,370,3,Basic
USR_03941,1,0,1,1,1,0,0,17,6.26,2,4,4,352,11,Power
USR_03942,0,1,1,1,0,0,1,23,7.16,2,4,4,74,18,Champion
USR_03943,0,0,0,0,0,1,0,11,4.16,2,1,3,398,8,Active
USR_03944,1,1,0,0,1,0,0,22,7.13,2,3,4,392,17,Power
USR_03945,0,1,0,1,0,1,0,18,11.82,3,3,4,219,14,Champion
USR_03946,1,0,1,0,1,0,0,13,4.33,2,3,3,81,9,Active
USR_03947,1,1,1,0,0,1,0,20,5.11,3,4,4,41,16,Power
